"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP"
"Bromeliad","Trehalose","myo-Inositol",8,1
"Bromeliad","Trehalose","DL-Lactate",28,1
"Bromeliad","Trehalose","Succinate",54,1
"Bromeliad","Trehalose","Citrate",47,1
"Bromeliad","Trehalose","D-Gluconate",50,1
"Bromeliad","Trehalose","D-Glucosamine",34,1
"Bromeliad","Trehalose","Nitrate",9,1
"Bromeliad","Trehalose","Vitamin-free",14,1
"Bromeliad","Trehalose","2-Keto-D-gluconate",39,1
"Bromeliad","Trehalose","Starch formation",1,0.956
"Bromeliad","Trehalose","Growth at 19°C",58,1
"Bromeliad","Trehalose","Growth at 25°C",58,1
"Bromeliad","Trehalose","Growth at 30°C",55,1
"Bromeliad","Trehalose","Growth at 37°C",42,1
"Bromeliad","Maltose","Melezitose",44,1
"Bromeliad","Maltose","Methyl-?-D-glucoside",44,1
"Bromeliad","Maltose","Soluble Starch",28,1
"Bromeliad","Maltose","Cellobiose",38,1
"Bromeliad","Maltose","Salicin",38,1
"Bromeliad","Maltose","L-Sorbose",33,1
"Bromeliad","Maltose","L-Rhamnose",24,1
"Bromeliad","Maltose","D-Xylose",48,1
"Bromeliad","Maltose","L-Arabinose",36,1
"Bromeliad","Maltose","D-Arabinose",22,1
"Bromeliad","Maltose","D-Ribose",34,1
"Bromeliad","Maltose","Methanol",2,1
"Bromeliad","Maltose","Ethanol",45,1
"Bromeliad","Maltose","Glycerol",48,1
"Bromeliad","Maltose","Erythritol",22,1
"Bromeliad","Maltose","Ribitol",43,1
"Bromeliad","Maltose","Galactitol",17,1
"Bromeliad","Maltose","D-Mannitol",46,1
"Bromeliad","Maltose","D-Glucitol",47,1
"Bromeliad","Maltose","myo-Inositol",8,1
"Bromeliad","Maltose","DL-Lactate",25,1
"Bromeliad","Maltose","Succinate",47,1
"Bromeliad","Maltose","Citrate",44,1
"Bromeliad","Maltose","D-Gluconate",43,1
"Bromeliad","Maltose","D-Glucosamine",31,1
"Bromeliad","Maltose","Nitrate",8,1
"Bromeliad","Maltose","Vitamin-free",13,1
"Bromeliad","Maltose","2-Keto-D-gluconate",34,1
"Bromeliad","Maltose","Starch formation",1,0.962
"Bromeliad","Maltose","Growth at 19°C",49,1
"Bromeliad","Maltose","Growth at 25°C",49,1
"Bromeliad","Maltose","Growth at 30°C",47,1
"Bromeliad","Maltose","Growth at 37°C",38,1
"Bromeliad","Melezitose","Methyl-?-D-glucoside",42,1
"Bromeliad","Melezitose","Soluble Starch",25,1
"Bromeliad","Melezitose","Cellobiose",35,1
"Bromeliad","Melezitose","Salicin",34,1
"Bromeliad","Melezitose","L-Sorbose",29,1
"Bromeliad","Melezitose","L-Rhamnose",21,1
"Bromeliad","Melezitose","D-Xylose",43,1
"Bromeliad","Melezitose","L-Arabinose",32,1
"Bromeliad","Melezitose","D-Arabinose",19,1
"Bromeliad","Melezitose","D-Ribose",29,1
"Bromeliad","Melezitose","Methanol",2,1
"Bromeliad","Melezitose","Ethanol",41,1
"Bromeliad","Melezitose","Glycerol",43,1
"Bromeliad","Melezitose","Erythritol",18,1
"Bromeliad","Melezitose","Ribitol",38,1
"Bromeliad","Melezitose","Galactitol",14,1
"Bromeliad","Melezitose","D-Mannitol",43,1
"Bromeliad","Melezitose","D-Glucitol",43,1
"Bromeliad","Melezitose","myo-Inositol",5,1
"Bromeliad","Melezitose","DL-Lactate",23,1
"Bromeliad","Melezitose","Succinate",42,1
"Bromeliad","Melezitose","Citrate",41,1
"Bromeliad","Melezitose","D-Gluconate",38,1
"Bromeliad","Melezitose","D-Glucosamine",28,1
"Bromeliad","Melezitose","Nitrate",8,1
"Bromeliad","Melezitose","Vitamin-free",12,1
"Bromeliad","Melezitose","2-Keto-D-gluconate",31,1
"Bromeliad","Melezitose","Starch formation",1,0.961
"Bromeliad","Melezitose","Growth at 19°C",44,1
"Bromeliad","Melezitose","Growth at 25°C",44,1
"Bromeliad","Melezitose","Growth at 30°C",42,1
"Bromeliad","Melezitose","Growth at 37°C",35,1
"Bromeliad","Methyl-?-D-glucoside","Soluble Starch",27,1
"Bromeliad","Methyl-?-D-glucoside","Cellobiose",36,1
"Bromeliad","Methyl-?-D-glucoside","Salicin",35,1
"Bromeliad","Methyl-?-D-glucoside","L-Sorbose",30,1
"Bromeliad","Methyl-?-D-glucoside","L-Rhamnose",21,1
"Bromeliad","Methyl-?-D-glucoside","D-Xylose",44,1
"Bromeliad","Methyl-?-D-glucoside","L-Arabinose",34,1
"Bromeliad","Methyl-?-D-glucoside","D-Arabinose",20,1
"Bromeliad","Methyl-?-D-glucoside","D-Ribose",31,1
"Bromeliad","Methyl-?-D-glucoside","Methanol",2,1
"Bromeliad","Methyl-?-D-glucoside","Ethanol",42,1
"Bromeliad","Methyl-?-D-glucoside","Glycerol",43,1
"Bromeliad","Methyl-?-D-glucoside","Erythritol",20,1
"Bromeliad","Methyl-?-D-glucoside","Ribitol",39,1
"Bromeliad","Methyl-?-D-glucoside","Galactitol",15,1
"Bromeliad","Methyl-?-D-glucoside","D-Mannitol",43,1
"Bromeliad","Methyl-?-D-glucoside","D-Glucitol",43,1
"Bromeliad","Methyl-?-D-glucoside","myo-Inositol",6,1
"Bromeliad","Methyl-?-D-glucoside","DL-Lactate",24,1
"Bromeliad","Methyl-?-D-glucoside","Succinate",42,1
"Bromeliad","Methyl-?-D-glucoside","Citrate",42,1
"Bromeliad","Methyl-?-D-glucoside","D-Gluconate",38,1
"Bromeliad","Methyl-?-D-glucoside","D-Glucosamine",26,1
"Bromeliad","Methyl-?-D-glucoside","Nitrate",8,1
"Bromeliad","Methyl-?-D-glucoside","Vitamin-free",12,1
"Bromeliad","Methyl-?-D-glucoside","2-Keto-D-gluconate",30,1
"Bromeliad","Methyl-?-D-glucoside","Starch formation",1,0.964
"Bromeliad","Methyl-?-D-glucoside","Growth at 19°C",44,1
"Bromeliad","Methyl-?-D-glucoside","Growth at 25°C",44,1
"Bromeliad","Methyl-?-D-glucoside","Growth at 30°C",42,1
"Bromeliad","Methyl-?-D-glucoside","Growth at 37°C",37,1
"Bromeliad","Soluble Starch","Cellobiose",22,1
"Bromeliad","Soluble Starch","Salicin",23,1
"Bromeliad","Soluble Starch","L-Sorbose",22,1
"Bromeliad","Soluble Starch","D-Xylose",29,1
"Bromeliad","Soluble Starch","Ethanol",28,1
"Bromeliad","Soluble Starch","Glycerol",30,1
"Bromeliad","Soluble Starch","Erythritol",16,1
"Bromeliad","Soluble Starch","Ribitol",27,1
"Bromeliad","Soluble Starch","D-Mannitol",29,1
"Bromeliad","Soluble Starch","D-Glucitol",29,1
"Bromeliad","Soluble Starch","D-Gluconate",26,1
"Bromeliad","Soluble Starch","Vitamin-free",9,1
"Bromeliad","Soluble Starch","Growth at 19°C",30,1
"Bromeliad","Soluble Starch","Growth at 25°C",30,1
"Bromeliad","Soluble Starch","Growth at 30°C",28,1
"Bromeliad","Cellobiose","Salicin",51,1
"Bromeliad","Cellobiose","L-Sorbose",33,1
"Bromeliad","Cellobiose","L-Rhamnose",25,1
"Bromeliad","Cellobiose","D-Xylose",43,1
"Bromeliad","Cellobiose","L-Arabinose",33,1
"Bromeliad","Cellobiose","D-Arabinose",24,1
"Bromeliad","Cellobiose","D-Ribose",34,1
"Bromeliad","Cellobiose","Methanol",3,1
"Bromeliad","Cellobiose","Ethanol",47,1
"Bromeliad","Cellobiose","Glycerol",48,1
"Bromeliad","Cellobiose","Erythritol",24,1
"Bromeliad","Cellobiose","Ribitol",36,1
"Bromeliad","Cellobiose","Galactitol",16,1
"Bromeliad","Cellobiose","D-Mannitol",45,1
"Bromeliad","Cellobiose","D-Glucitol",47,1
"Bromeliad","Cellobiose","myo-Inositol",7,1
"Bromeliad","Cellobiose","DL-Lactate",28,1
"Bromeliad","Cellobiose","Succinate",48,1
"Bromeliad","Cellobiose","Citrate",46,1
"Bromeliad","Cellobiose","D-Gluconate",45,1
"Bromeliad","Cellobiose","D-Glucosamine",27,1
"Bromeliad","Cellobiose","Nitrate",10,1
"Bromeliad","Cellobiose","Vitamin-free",10,1
"Bromeliad","Cellobiose","2-Keto-D-gluconate",31,1
"Bromeliad","Cellobiose","Starch formation",3,1
"Bromeliad","Cellobiose","Growth at 19°C",53,1
"Bromeliad","Cellobiose","Growth at 25°C",53,1
"Bromeliad","Cellobiose","Growth at 30°C",50,1
"Bromeliad","Cellobiose","Growth at 37°C",37,1
"Bromeliad","Salicin","L-Sorbose",34,1
"Bromeliad","Salicin","L-Rhamnose",24,1
"Bromeliad","Salicin","D-Xylose",43,1
"Bromeliad","Salicin","L-Arabinose",32,1
"Bromeliad","Salicin","D-Arabinose",24,1
"Bromeliad","Salicin","D-Ribose",35,1
"Bromeliad","Salicin","Methanol",2,1
"Bromeliad","Salicin","Ethanol",48,1
"Bromeliad","Salicin","Glycerol",49,1
"Bromeliad","Salicin","Erythritol",24,1
"Bromeliad","Salicin","Ribitol",37,1
"Bromeliad","Salicin","Galactitol",15,1
"Bromeliad","Salicin","D-Mannitol",46,1
"Bromeliad","Salicin","D-Glucitol",48,1
"Bromeliad","Salicin","myo-Inositol",7,1
"Bromeliad","Salicin","DL-Lactate",29,1
"Bromeliad","Salicin","Succinate",48,1
"Bromeliad","Salicin","Citrate",46,1
"Bromeliad","Salicin","D-Gluconate",46,1
"Bromeliad","Salicin","D-Glucosamine",28,1
"Bromeliad","Salicin","Nitrate",10,1
"Bromeliad","Salicin","Vitamin-free",11,1
"Bromeliad","Salicin","2-Keto-D-gluconate",32,1
"Bromeliad","Salicin","Starch formation",3,1
"Bromeliad","Salicin","Growth at 19°C",53,1
"Bromeliad","Salicin","Growth at 25°C",53,1
"Bromeliad","Salicin","Growth at 30°C",50,1
"Bromeliad","Salicin","Growth at 37°C",37,1
"Bromeliad","L-Sorbose","L-Rhamnose",17,1
"Bromeliad","L-Sorbose","D-Xylose",43,1
"Bromeliad","L-Sorbose","L-Arabinose",31,1
"Bromeliad","L-Sorbose","D-Arabinose",24,1
"Bromeliad","L-Sorbose","D-Ribose",34,1
"Bromeliad","L-Sorbose","Methanol",2,1
"Bromeliad","L-Sorbose","Ethanol",48,1
"Bromeliad","L-Sorbose","Glycerol",52,1
"Bromeliad","L-Sorbose","Erythritol",23,1
"Bromeliad","L-Sorbose","Ribitol",42,1
"Bromeliad","L-Sorbose","Galactitol",15,1
"Bromeliad","L-Sorbose","D-Mannitol",47,1
"Bromeliad","L-Sorbose","D-Glucitol",49,1
"Bromeliad","L-Sorbose","myo-Inositol",9,1
"Bromeliad","L-Sorbose","DL-Lactate",28,1
"Bromeliad","L-Sorbose","Succinate",51,1
"Bromeliad","L-Sorbose","Citrate",44,1
"Bromeliad","L-Sorbose","D-Gluconate",38,1
"Bromeliad","L-Sorbose","D-Glucosamine",27,1
"Bromeliad","L-Sorbose","Nitrate",4,1
"Bromeliad","L-Sorbose","Vitamin-free",14,1
"Bromeliad","L-Sorbose","2-Keto-D-gluconate",34,1
"Bromeliad","L-Sorbose","Starch formation",2,1
"Bromeliad","L-Sorbose","Growth at 19°C",52,1
"Bromeliad","L-Sorbose","Growth at 25°C",52,1
"Bromeliad","L-Sorbose","Growth at 30°C",50,1
"Bromeliad","L-Sorbose","Growth at 37°C",35,1
"Bromeliad","L-Rhamnose","D-Xylose",26,1
"Bromeliad","L-Rhamnose","Ethanol",25,1
"Bromeliad","L-Rhamnose","Glycerol",27,1
"Bromeliad","L-Rhamnose","Erythritol",15,1
"Bromeliad","L-Rhamnose","Ribitol",23,1
"Bromeliad","L-Rhamnose","D-Mannitol",25,1
"Bromeliad","L-Rhamnose","D-Glucitol",26,1
"Bromeliad","L-Rhamnose","D-Gluconate",24,1
"Bromeliad","L-Rhamnose","Vitamin-free",4,1
"Bromeliad","L-Rhamnose","Growth at 19°C",28,1
"Bromeliad","L-Rhamnose","Growth at 25°C",28,1
"Bromeliad","L-Rhamnose","Growth at 30°C",26,1
"Bromeliad","D-Xylose","L-Arabinose",41,1
"Bromeliad","D-Xylose","D-Arabinose",28,1
"Bromeliad","D-Xylose","D-Ribose",37,1
"Bromeliad","D-Xylose","Methanol",3,1
"Bromeliad","D-Xylose","Ethanol",59,1
"Bromeliad","D-Xylose","Glycerol",61,1
"Bromeliad","D-Xylose","Erythritol",24,1
"Bromeliad","D-Xylose","Ribitol",49,1
"Bromeliad","D-Xylose","Galactitol",17,1
"Bromeliad","D-Xylose","D-Mannitol",56,1
"Bromeliad","D-Xylose","D-Glucitol",59,1
"Bromeliad","D-Xylose","myo-Inositol",9,1
"Bromeliad","D-Xylose","DL-Lactate",35,1
"Bromeliad","D-Xylose","Succinate",60,1
"Bromeliad","D-Xylose","Citrate",53,1
"Bromeliad","D-Xylose","D-Gluconate",48,1
"Bromeliad","D-Xylose","D-Glucosamine",33,1
"Bromeliad","D-Xylose","Nitrate",10,1
"Bromeliad","D-Xylose","Vitamin-free",16,1
"Bromeliad","D-Xylose","2-Keto-D-gluconate",38,1
"Bromeliad","D-Xylose","Starch formation",2,1
"Bromeliad","D-Xylose","Growth at 19°C",62,1
"Bromeliad","D-Xylose","Growth at 25°C",62,1
"Bromeliad","D-Xylose","Growth at 30°C",60,1
"Bromeliad","D-Xylose","Growth at 37°C",46,1
"Bromeliad","L-Arabinose","Ethanol",38,1
"Bromeliad","L-Arabinose","Glycerol",40,1
"Bromeliad","L-Arabinose","Erythritol",24,1
"Bromeliad","L-Arabinose","Ribitol",38,1
"Bromeliad","L-Arabinose","D-Mannitol",38,1
"Bromeliad","L-Arabinose","D-Glucitol",39,1
"Bromeliad","L-Arabinose","D-Gluconate",34,1
"Bromeliad","L-Arabinose","Vitamin-free",10,1
"Bromeliad","L-Arabinose","Growth at 19°C",41,1
"Bromeliad","L-Arabinose","Growth at 25°C",41,1
"Bromeliad","L-Arabinose","Growth at 30°C",39,1
"Bromeliad","D-Arabinose","Ethanol",27,1
"Bromeliad","D-Arabinose","Glycerol",29,1
"Bromeliad","D-Arabinose","Erythritol",17,1
"Bromeliad","D-Arabinose","Ribitol",25,1
"Bromeliad","D-Arabinose","D-Mannitol",27,1
"Bromeliad","D-Arabinose","D-Glucitol",28,1
"Bromeliad","D-Arabinose","D-Gluconate",24,1
"Bromeliad","D-Arabinose","Vitamin-free",4,1
"Bromeliad","D-Arabinose","Growth at 19°C",29,1
"Bromeliad","D-Arabinose","Growth at 25°C",29,1
"Bromeliad","D-Arabinose","Growth at 30°C",29,1
"Bromeliad","D-Ribose","Ethanol",40,1
"Bromeliad","D-Ribose","Glycerol",42,1
"Bromeliad","D-Ribose","Erythritol",27,1
"Bromeliad","D-Ribose","Ribitol",38,1
"Bromeliad","D-Ribose","D-Mannitol",39,1
"Bromeliad","D-Ribose","D-Glucitol",40,1
"Bromeliad","D-Ribose","D-Gluconate",37,1
"Bromeliad","D-Ribose","Vitamin-free",10,1
"Bromeliad","D-Ribose","Growth at 19°C",42,1
"Bromeliad","D-Ribose","Growth at 25°C",42,1
"Bromeliad","D-Ribose","Growth at 30°C",40,1
"Bromeliad","Methanol","Ethanol",2,1
"Bromeliad","Methanol","Glycerol",3,1
"Bromeliad","Methanol","Erythritol",3,1
"Bromeliad","Methanol","Ribitol",4,1
"Bromeliad","Methanol","D-Mannitol",3,1
"Bromeliad","Methanol","D-Glucitol",2,1
"Bromeliad","Methanol","D-Gluconate",2,1
"Bromeliad","Methanol","Vitamin-free",1,0.997
"Bromeliad","Methanol","Growth at 19°C",5,1
"Bromeliad","Methanol","Growth at 25°C",5,1
"Bromeliad","Methanol","Growth at 30°C",5,1
"Bromeliad","Ethanol","Glycerol",74,1
"Bromeliad","Ethanol","Erythritol",25,1
"Bromeliad","Ethanol","Ribitol",50,1
"Bromeliad","Ethanol","Galactitol",15,1
"Bromeliad","Ethanol","D-Mannitol",63,1
"Bromeliad","Ethanol","D-Glucitol",65,1
"Bromeliad","Ethanol","myo-Inositol",7,1
"Bromeliad","Ethanol","DL-Lactate",47,1
"Bromeliad","Ethanol","Succinate",74,1
"Bromeliad","Ethanol","Citrate",62,1
"Bromeliad","Ethanol","D-Gluconate",56,1
"Bromeliad","Ethanol","D-Glucosamine",35,1
"Bromeliad","Ethanol","Nitrate",11,1
"Bromeliad","Ethanol","Vitamin-free",17,1
"Bromeliad","Ethanol","2-Keto-D-gluconate",41,1
"Bromeliad","Ethanol","Starch formation",3,1
"Bromeliad","Ethanol","Growth at 19°C",75,1
"Bromeliad","Ethanol","Growth at 25°C",79,1
"Bromeliad","Ethanol","Growth at 30°C",76,1
"Bromeliad","Ethanol","Growth at 37°C",59,1
"Bromeliad","Glycerol","Erythritol",28,1
"Bromeliad","Glycerol","Ribitol",54,1
"Bromeliad","Glycerol","Galactitol",17,1
"Bromeliad","Glycerol","D-Mannitol",67,1
"Bromeliad","Glycerol","D-Glucitol",69,1
"Bromeliad","Glycerol","myo-Inositol",9,1
"Bromeliad","Glycerol","DL-Lactate",48,1
"Bromeliad","Glycerol","Succinate",76,1
"Bromeliad","Glycerol","Citrate",66,1
"Bromeliad","Glycerol","D-Gluconate",60,1
"Bromeliad","Glycerol","D-Glucosamine",38,1
"Bromeliad","Glycerol","Nitrate",11,1
"Bromeliad","Glycerol","Vitamin-free",18,1
"Bromeliad","Glycerol","2-Keto-D-gluconate",43,1
"Bromeliad","Glycerol","Starch formation",3,1
"Bromeliad","Glycerol","Growth at 19°C",80,1
"Bromeliad","Glycerol","Growth at 25°C",80,1
"Bromeliad","Glycerol","Growth at 30°C",78,1
"Bromeliad","Glycerol","Growth at 37°C",58,1
"Bromeliad","Erythritol","Ribitol",27,1
"Bromeliad","Erythritol","Galactitol",13,1
"Bromeliad","Erythritol","D-Mannitol",26,1
"Bromeliad","Erythritol","D-Glucitol",26,1
"Bromeliad","Erythritol","myo-Inositol",7,1
"Bromeliad","Erythritol","DL-Lactate",13,1
"Bromeliad","Erythritol","Succinate",27,1
"Bromeliad","Erythritol","Citrate",25,1
"Bromeliad","Erythritol","D-Gluconate",25,1
"Bromeliad","Erythritol","D-Glucosamine",18,1
"Bromeliad","Erythritol","Nitrate",5,1
"Bromeliad","Erythritol","Vitamin-free",6,1
"Bromeliad","Erythritol","2-Keto-D-gluconate",16,1
"Bromeliad","Erythritol","Starch formation",0,0.353
"Bromeliad","Erythritol","Growth at 19°C",28,1
"Bromeliad","Erythritol","Growth at 25°C",28,1
"Bromeliad","Erythritol","Growth at 30°C",26,1
"Bromeliad","Erythritol","Growth at 37°C",17,1
"Bromeliad","Ribitol","Galactitol",17,1
"Bromeliad","Ribitol","D-Mannitol",52,1
"Bromeliad","Ribitol","D-Glucitol",52,1
"Bromeliad","Ribitol","myo-Inositol",9,1
"Bromeliad","Ribitol","DL-Lactate",28,1
"Bromeliad","Ribitol","Succinate",53,1
"Bromeliad","Ribitol","Citrate",48,1
"Bromeliad","Ribitol","D-Gluconate",45,1
"Bromeliad","Ribitol","D-Glucosamine",33,1
"Bromeliad","Ribitol","Nitrate",6,1
"Bromeliad","Ribitol","Vitamin-free",15,1
"Bromeliad","Ribitol","2-Keto-D-gluconate",35,1
"Bromeliad","Ribitol","Starch formation",2,1
"Bromeliad","Ribitol","Growth at 19°C",55,1
"Bromeliad","Ribitol","Growth at 25°C",55,1
"Bromeliad","Ribitol","Growth at 30°C",53,1
"Bromeliad","Ribitol","Growth at 37°C",39,1
"Bromeliad","Galactitol","D-Mannitol",15,1
"Bromeliad","Galactitol","D-Glucitol",16,1
"Bromeliad","Galactitol","D-Gluconate",14,1
"Bromeliad","Galactitol","Vitamin-free",3,1
"Bromeliad","Galactitol","Growth at 19°C",17,1
"Bromeliad","Galactitol","Growth at 25°C",17,1
"Bromeliad","Galactitol","Growth at 30°C",17,1
"Bromeliad","D-Mannitol","D-Glucitol",66,1
"Bromeliad","D-Mannitol","myo-Inositol",7,1
"Bromeliad","D-Mannitol","DL-Lactate",39,1
"Bromeliad","D-Mannitol","Succinate",66,1
"Bromeliad","D-Mannitol","Citrate",58,1
"Bromeliad","D-Mannitol","D-Gluconate",54,1
"Bromeliad","D-Mannitol","D-Glucosamine",32,1
"Bromeliad","D-Mannitol","Nitrate",11,1
"Bromeliad","D-Mannitol","Vitamin-free",15,1
"Bromeliad","D-Mannitol","2-Keto-D-gluconate",39,1
"Bromeliad","D-Mannitol","Starch formation",2,1
"Bromeliad","D-Mannitol","Growth at 19°C",67,1
"Bromeliad","D-Mannitol","Growth at 25°C",67,1
"Bromeliad","D-Mannitol","Growth at 30°C",65,1
"Bromeliad","D-Mannitol","Growth at 37°C",49,1
"Bromeliad","D-Glucitol","myo-Inositol",8,1
"Bromeliad","D-Glucitol","DL-Lactate",41,1
"Bromeliad","D-Glucitol","Succinate",68,1
"Bromeliad","D-Glucitol","Citrate",60,1
"Bromeliad","D-Glucitol","D-Gluconate",55,1
"Bromeliad","D-Glucitol","D-Glucosamine",33,1
"Bromeliad","D-Glucitol","Nitrate",11,1
"Bromeliad","D-Glucitol","Vitamin-free",17,1
"Bromeliad","D-Glucitol","2-Keto-D-gluconate",42,1
"Bromeliad","D-Glucitol","Starch formation",2,1
"Bromeliad","D-Glucitol","Growth at 19°C",70,1
"Bromeliad","D-Glucitol","Growth at 25°C",70,1
"Bromeliad","D-Glucitol","Growth at 30°C",68,1
"Bromeliad","D-Glucitol","Growth at 37°C",49,1
"Bromeliad","myo-Inositol","D-Gluconate",7,1
"Bromeliad","myo-Inositol","Vitamin-free",1,0.998
"Bromeliad","myo-Inositol","Growth at 19°C",9,1
"Bromeliad","myo-Inositol","Growth at 25°C",9,1
"Bromeliad","myo-Inositol","Growth at 30°C",9,1
"Bromeliad","DL-Lactate","D-Gluconate",33,1
"Bromeliad","DL-Lactate","Vitamin-free",12,1
"Bromeliad","DL-Lactate","Growth at 19°C",48,1
"Bromeliad","DL-Lactate","Growth at 25°C",50,1
"Bromeliad","DL-Lactate","Growth at 30°C",50,1
"Bromeliad","Succinate","D-Gluconate",56,1
"Bromeliad","Succinate","Vitamin-free",18,1
"Bromeliad","Succinate","Growth at 19°C",77,1
"Bromeliad","Succinate","Growth at 25°C",79,1
"Bromeliad","Succinate","Growth at 30°C",77,1
"Bromeliad","Citrate","D-Gluconate",51,1
"Bromeliad","Citrate","Vitamin-free",17,1
"Bromeliad","Citrate","Growth at 19°C",66,1
"Bromeliad","Citrate","Growth at 25°C",66,1
"Bromeliad","Citrate","Growth at 30°C",64,1
"Bromeliad","D-Gluconate","D-Glucosamine",28,1
"Bromeliad","D-Gluconate","Nitrate",10,1
"Bromeliad","D-Gluconate","Vitamin-free",12,1
"Bromeliad","D-Gluconate","2-Keto-D-gluconate",40,1
"Bromeliad","D-Gluconate","Starch formation",3,1
"Bromeliad","D-Gluconate","Growth at 19°C",63,1
"Bromeliad","D-Gluconate","Growth at 25°C",63,1
"Bromeliad","D-Gluconate","Growth at 30°C",60,1
"Bromeliad","D-Gluconate","Growth at 37°C",43,1
"Bromeliad","D-Glucosamine","Vitamin-free",9,1
"Bromeliad","D-Glucosamine","Growth at 19°C",38,1
"Bromeliad","D-Glucosamine","Growth at 25°C",38,1
"Bromeliad","D-Glucosamine","Growth at 30°C",36,1
"Bromeliad","Nitrate","Vitamin-free",2,1
"Bromeliad","Nitrate","Growth at 19°C",11,1
"Bromeliad","Nitrate","Growth at 25°C",11,1
"Bromeliad","Nitrate","Growth at 30°C",11,1
"Bromeliad","Vitamin-free","2-Keto-D-gluconate",13,1
"Bromeliad","Vitamin-free","Starch formation",1,0.972
"Bromeliad","Vitamin-free","Growth at 19°C",19,1
"Bromeliad","Vitamin-free","Growth at 25°C",19,1
"Bromeliad","Vitamin-free","Growth at 30°C",19,1
"Bromeliad","Vitamin-free","Growth at 37°C",12,1
"Bromeliad","2-Keto-D-gluconate","Growth at 19°C",46,1
"Bromeliad","2-Keto-D-gluconate","Growth at 25°C",46,1
"Bromeliad","2-Keto-D-gluconate","Growth at 30°C",44,1
"Bromeliad","Starch formation","Growth at 19°C",5,1
"Bromeliad","Starch formation","Growth at 25°C",6,1
"Bromeliad","Starch formation","Growth at 30°C",6,1
"Bromeliad","Growth at 19°C","Growth at 25°C",85,1
"Bromeliad","Growth at 19°C","Growth at 30°C",82,1
"Bromeliad","Growth at 19°C","Growth at 37°C",61,1
"Bromeliad","Growth at 25°C","Growth at 30°C",87,1
"Bromeliad","Growth at 25°C","Growth at 37°C",66,1
"Bromeliad","Growth at 30°C","Growth at 37°C",66,1
"Flower","Glucose_F","Glucose",68,0.313
"Flower","Glucose_F","L-Sorbose",34,0
"Flower","Galactose_F","Glucose",31,1
"Flower","Galactose_F","L-Sorbose",23,0.999
"Flower","Sucrose_F","Glucose",30,1
"Flower","Sucrose_F","L-Sorbose",20,0.765
"Flower","Maltose_F","Glucose",22,0.893
"Flower","Maltose_F","L-Sorbose",16,0.446
"Flower","Lactose_F","Glucose",1,0
"Flower","Lactose_F","L-Sorbose",1,0.001
"Flower","Raffinose_F","Glucose",20,0.989
"Flower","Raffinose_F","L-Sorbose",13,0.659
"Flower","Trehalose_F","Glucose",31,0.994
"Flower","Trehalose_F","L-Sorbose",22,0.513
"Flower","Glucose","Inulin",11,0.976
"Flower","Glucose","Sucrose",49,0
"Flower","Glucose","Raffinose",32,1
"Flower","Glucose","Melibiose",14,1
"Flower","Glucose","Galactose",62,0.033
"Flower","Glucose","Lactose",13,1
"Flower","Glucose","Trehalose",58,0.97
"Flower","Glucose","Maltose",49,0
"Flower","Glucose","Melezitose",44,0.028
"Flower","Glucose","Methyl-?-D-glucoside",44,0.991
"Flower","Glucose","Soluble Starch",30,1
"Flower","Glucose","Cellobiose",53,0.193
"Flower","Glucose","Salicin",53,0.15
"Flower","Glucose","L-Sorbose",52,0
"Flower","Glucose","L-Rhamnose",28,1
"Flower","Glucose","D-Xylose",62,0.962
"Flower","Glucose","L-Arabinose",41,1
"Flower","Glucose","D-Arabinose",29,1
"Flower","Glucose","D-Ribose",42,1
"Flower","Glucose","Methanol",5,0.939
"Flower","Glucose","Ethanol",79,1
"Flower","Glucose","Glycerol",80,1
"Flower","Glucose","Erythritol",28,1
"Flower","Glucose","Ribitol",55,0.834
"Flower","Glucose","Galactitol",17,1
"Flower","Glucose","D-Mannitol",67,0.058
"Flower","Glucose","D-Glucitol",70,0.31
"Flower","Glucose","myo-Inositol",9,1
"Flower","Glucose","DL-Lactate",50,1
"Flower","Glucose","Succinate",79,1
"Flower","Glucose","Citrate",66,1
"Flower","Glucose","D-Gluconate",63,1
"Flower","Glucose","D-Glucosamine",38,0.928
"Flower","Glucose","Nitrate",11,0.683
"Flower","Glucose","Vitamin-free",19,0.998
