Genus,Species,Paragraph of Species Studied,Ecology,Pathogenic,Clinical,Rotting/Decaying,Spoiled,Contaminated,Plant Pathogen,Animal,Insect,Tree,Stone Chamber,Lichen,Pollen,Feces?Dung,Pine,Bromeliad,Flower,Cactus,Ipomoea,Oak,Hibiscus,Beetle,Ant,Fruit fly,Bee,Water,Tree exudate,Tree flux,Honey,Nematode,Mushroom/Fungus,Soil,Insect Frass,Unknown,Air,Leather Tanning,Industrial,Fodder,Freshwater,Seawater/Marine,Brine,Plant,Food,Pickled/Salted/Brined,Fruit,Drink/Juice,Sugar Cane,Fermented,Wine,Beer,Tequilla,Cider,Wood,Silage,Dairy,Olives
Candida,C. santjacobensis,"CBS 8183, isolated from fallen trunk of
southern beech (Nothofagus dombeyi, Fagaceae), Chile; UWOPS 91-
780.1, from sap flux of koa (Acacia koa, Fabales: Mimosaceae), Hawai’i
Island, USA.","Candida santjacobensis appears to be associated with trees
and possibly insects involved in disease and decay of trees.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. sanyiensis,"Strain SA 1S06 (BCRC 23094, CBS
10592, NBRC 102654), isolated in 2006 from forest soil in Sanyie,
Mioli, Taiwan (Liu et al. 2008).",Candida sanyiensis is known from forest soil in Taiwan.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. saopaulonensis ,"UNESP 00-99 (CBS10001, NRRL
Y-27815), and one other strain, both isolated from accumulated
water in the flower bracts of Heliconia velloziana (Heliconiaceaea,
Zingiberales), Picinguaba area, an Atlantic rainforest site in “Serra do
Mar” State Park, São Paulo State, Brazil (Ruivo et al. 2006).","Candida saopaulonensis is known only from water in the
flower bracts of Heliconia velloziana in an Atlantic rainforest in Brazil
(Ruivo et al. 2006).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. savonica,"CBS 6563, isolated from a birch log
(Betula sp.), Finland.",unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. schatavii,"CBS 6452, isolated from basidiocarp of
a polypore (Fomitopsis pinicola), former Czechoslovakia.","Like several related species, C. schatavii was recovered from
a polyporaceous mushroom, suggesting an association with fungicolous
insects.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. scorzettiae ,"CBS 10107 (NRRL Y-27665, QuB-82), isolated
in August 2002 from rotten oak wood (Quercus robur, Fagaceae),
Wageningen, The Netherlands (Middelhoven and Kurtzman 2007).","Candida scorzettiae is known only from rotten oak wood in
The Netherlands (Middelhoven and Kurtzman 2007).",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. sequanensis,"CBS 8118, isolated from germinating
oat grain (Avena sp.) from animal fodder, France.",unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. sergipensis  ,"UFMG-R188 (CBS 9567), isolated from
frozen pulp of mangaba fruit (Hanconia speciosa, Apocynaceaea),
State of Sergipe, Brazil; two additional isolates from mangaba fruit
and 14 strains from umbu fruit (Spondias tuberosa, Anacardiaceaea),
all in the State of Sergipe, Brazil (Trindade et al. 2004).","Candida sergipensis is known from fruits in north-eastern
Brazil (Trindade et al. 2004).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Candida,C. shehatae ,"CBS 5813 (NRRL Y-12858, NRRL
Y-17029), isolated from insect-infested pine wood (Pinus sp.,
Pinacae); CBS 2779 (NRRL Y-17024), from soil, South Africa, J.P. van
der Walt; CBS 5712 (NRRL Y-12857), from a rose hip, British
Columbia, Canada, R.E. Simard.","Suh et al. (2003) examined the gut microbiota of the woodingesting
beetles Odontotaenius disjunctus and Verres sternbergianus
(Coleoptera: Passalidae). Species related to C. shehatae were repeatedly
found over a broad geographical range, leading the authors to
postulate that these species are symbionts that contribute to
the insects’ nutrition through D-xylose fermentation. Although
C. shehatae itself was not found in that study, the implication is that
the species may also be a symbiont that fulfills a similar function in
other beetles such as the Cerambicidae. Nout et al. (1997) isolated
C. shehatae in samples of milled maize. The species was the third in
importance after C. guilliermondii and C. zeylanoides. However,
C. shehatae was found to surpass these two species in the production
of volatiles that attract the corn pest nitidulid beetle, Carpophilus
humeralis (Nout and Bartelt 1998).",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. silvae,"CBS 988, isolated from compressed
yeast, France; CBS 5498, from horse intestine, Portugal; UWOPS 87-
2294.3, from necrotic cladode, Opuntia ficus-indica (morph megacantha;
Cactaceae), Hawai’i Island.
Other strains available: CBS 1520, from vagina, Germany; CBS 2832,
fromsputum, Germany; CBS 5497, fromhorse intestine, Portugal.","Candida silvae has been sporadically reported in miscellaneous
substrates. The species is apparently abundant in certain
invertebrates in Brazilian mangroves (de Araujo et al. 1995).",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. silvanorum,"CBS 6274, isolated from frass of bostrichid
beetle (Xylion adustus, Coleoptera: Bostrichidae) in tunnels of
African wattle (Peltophorum africanum, Fabaceae), South Africa.",An association with tree-destroying beetles is likely.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. silvatica,"CBS 6277, frass of platypodid beetle
(Platypus (syn. Crossotarsus) externedentatus, Coleoptera: Platypodidae)
in tunnels of fig species (Ficus sycomorus, Moraceae), South Africa.",The species is known only from two beetle frass isolates.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. silvicultrix,"CBS 6269, isolated from frass of bostrichid
beetle (Sinoxylon ruficorne, Coleoptera: Bostrichidae) infesting
sweet thorn (Acacia karroo, Fabaceae), South Africa.","The species is rare, but many close relatives are also isolated
from beetle frass in trees, suggesting that the species is associated
with the digestive tract of tree-boring beetles.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. sinolaborantium ,"CBS 9940 (NRRL Y-27765), isolated
from the gut of a handsome fungus beetle (Amphix laevigatus,
Endomychidae), Barro Colorado Island, Panama; two other strains,
one from the gut and the other from the surface of a cerambycid
larva (Cerambycidae) on a rotting log, Calcasieu Park, Louisiana, USA
(Suh et al. 2005b).","Candida sinolaborantium is known from the gut of a handsome
fungus beetle and the gut and surface of a larva of a cerambycid
beetle, Panama and south-eastern USA (Suh et al. 2005b).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. sithepensis ,"S023 (JCM 12265, TISTR 5821), isolated
in 2000 from soil in Sithep Historical Park, Petchabun Province, Thailand.","Candida sithepensis is known only from soil in Thailand
(Limtong et al. 2004).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. smithsonii ,"NRRL Y-27642 (CBS 9839), isolated
from an unidentified endomychid larva; NRRL Y-27643, from the gut
of a beetle (Iphiclus (Megaprotus) pulcher, Erotylidae), both from
Barro Colorado Island, Panama (Suh and Blackwell 2004).","Candida smithsonii is known from the gut of beetles or their
larva in Panama (Suh and Blackwell 2004).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. sojae ,"CBS 7871 (JCM 1644), isolated from an
effluent of a soybean extraction process.
Other strain available: CBS 7419, oil-pipe, food-processing plant,
The Netherlands.",unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. solani,"CBS 1908, isolated from a potato-starch
mill, The Netherlands.",unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. sonorensis,"CBS 6792, isolated from tissue of
organ-pipe cactus (Lemaireocereus thurberi, Cactaceae), Mexico, and
many others from cactus tissue or associated Drosophila spp.
(Diptera: Drosophilidae) or moths (Lepidoptera: Pyralidae) from
Arizona and Hawai’i, USA, the Bahamas, the Caribbean, Argentina,
Brazil and South Africa.
Other strains available: CBS 6793, isolated from tissue of saguaro cactus
(Carnegiea gigantea), Arizona, and hundreds of others, from cactus
tissue or associated insects, in Mexico, the southern USA and Australia.","Candida sonorensis is one of the most prevalent species in
cactus tissues that serve as breeding and feeding sites for numerous
Drosophila species as well as the moths Cactoblastis cactorum (Starmer
et al. 1988a) and Sigelgaita sp. (Rosa et al. 1992). Starmer et al. (1986)
noted that C. sonorensis and species in the Sporopachydermia cereana
complex are able to benefit the insects by consuming 2-propanol present
in cactus tissue, and consequently reducing its toxicity. Methanol
detoxification may also be of significance.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. sophiae-reginae,"CBS 8175, isolated from rotten wood of
Chilean laurel (Laurelia sempervirens, Atherospermataceae), Chile.",unknown,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. sorbophila,"CBS 2280, isolated as a culture contaminant,
UK; CBS 6739, from washings of ion-exchange resin from
guanine-monophosphate plant, Japan; CBS 8746, from water from
ventilation system of pig sty, The Netherlands.
Other strains available: CBS 7062, origin unknown, Switzerland;
CBS 7266, from soil, South Africa.",unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. sorbosivorans  ,"CBS 2250, received as C. magnoliae,
isolated from the gut of a bumblebee (Bombus sp., Hymenoptera:
Apidae); CBS 3086 (received as C. magnoliae), from human sputum,
The Netherlands; CBS 6201 (received as C. magnoliae), from beak of a
dead tern (Sterna sp.), Finland; CBS 7444 (received as C. apicola),
from blackcurrant drink, The Netherlands; CBS 8768 (NCYC 2938),
continuous fermentation cascade from sorbitol to sorbose, UK; CBS
8824 (UFMG-R132), type strain of C. hagleri, and others, from frozen
fruit pulp of umbu (Spondias tuberosa, Anacardiaceae); UFMG-R54
and others, from frozen acerola fruit pulp (Malpighia glaba,
Malpighiaceae); UFMG-R151 and others, from frozen mangabe fruit
pulp (Hancornia speciosa, Apocynaceae); all from Brazil. UWOPS
00-617.2 and UWOPS 00-619c3, from nitidulid beetle (Aethina concolor,
Coleoptera, Nitidulidae) from morning glory (Ipomoeae cairica,
Convolvulaceae), Hawai’i, USA.","In view of the origin of the type strain in industrial sorbitol,
James et al. (2001b) examined its growth on glucose, L-sorbose
and sorbitol (D-glucitol) in comparison with the related species
C. magnoliae and C. geochares. A significantly higher growth rate
was found for glucose only, but C. sorbosivorans exhibited rapid
growth on L-sorbitol, in contrast with the other two species, which
flocculated in the presence of that substrate. Although many species
in the Starmerella clade have been linked to bees, a direct association
may not be evident for C. sorbosivorans, although one cannot
be ruled out.",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Candida,C. sorboxylosa,"CBS 2120, isolated from fermenting
cacao, Ghana; CBS 6378, from pineapple (Ananas comosus,
Bromeliaceae); CBS 8042, from Euphorbia sp. (Euphorbiaceae),
Indonesia; PYCC A58, from seawater, south of Portugal.","The diversity of sources for this rare species precludes generalization
on the possible habitat. Braga et al. (1998) reported the isolation
of a highly proteolytic strain of C. sorboxylosa from amapa fruit (Parahancornia amapa, Apocynaceae) in the Brazilian Amazon rain forest.
However, none of the strains examined in this study hydrolyzed
gelatin or casein, thus suggesting a possible misidentification.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Candida,C. spandovensis,"CBS 5511, CBS 6875, isolated from
beer, Germany.",unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Candida,C. spencermartinsiae,"CBS 10894 (NRRL Y-48663), CBS
10895, NRRL-Y 27418 and 9611-26, all isolated from seawater at a
water depth of 10 m adjacent to corals, Looe Key Reef, Florida, 16
December 1996; 9807-028, isolated from seawater adjacent to a coral
reef near Rendezvous Cay, Belize; R/V Mary 092, whose identity was
determined by GenBank sequence analysis, was isolated from Mid-
Atlantic Ridge hydrothermal fields, near the Azores Archipelago by
Gadanho and Sampaio, 2005 (Statzell-Tallman et al. 2010).","Candida spencermartinsiae was isolated at marine locations
(Florida, Belize, Azores Archipelago) in coral reefs and hydrothermal
field habitats. The species may represent a natural component of the
marine ecosystem (Statzell-Tallman et al. 2010).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. stellata,"CBS 157, isolated from wine grapes in
Germany.
Other strains available: CBS 1713, from wine in Italy; CBS 1779,
from tea-beer; CBS 6100, unknown.",unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
Candida,C. stellimalicola,"CBS 7853 (JCM 3546), isolated from
fruit of star apple (Averrhoa carambola, Oxalidaceae), Thailand.",unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Candida,C. stri ,"NRRL Y-48063 (CBS 10378), isolated
from the gut of a nitidulid beetle (Pallodes sp.) on the basidiocarp of
a mushroom (Gymnopus sp., Tricholomataceae), Barro Colorado
Island, Panama (Suh et al. 2006a).","Candida stri is known from the gut of a beetle in Panama
(Suh et al. 2006a).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. subhashii,"CBS 10753 (UAMH 10744), isolated
from peritoneal dialysis fluid from a 69-year-old man with end-stage
renal failure (Adam et al. 2009).","Candida subhashii is known from peritoneal dialysis fluid from
a 69-year-old manwith end-stage renal failure (Adam et al. 2009).",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. succiphila,"CBS 8003, isolated from sap of peach
tree (Amygdalus persica, Rosaceae,), Japan; CBS 7920, type strain of
C. cellulolytica, from tree exudate, Japan; UWOPS 79-230, from black
knot (Dibotryon morbosum, Venturaceae) on chokecherry (Prunus virginiana,
Rosaceae), Ontario, Canada.
Other strain available: CBS 7297, type strain of C. methanolophaga,
isolated from soil of oilfield, Japan.",unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. suecica,"CBS 5724, isolated from seawater,
Sweden.",unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. suzukii  ,"NCAIM Y.01500 (CBS 9253), isolated
from bark of an unidentified tree, Taiwan (Péter et al. 2003).","Candida suzukii is known from a single strain from tree
bark in Taiwan (Péter et al. 2003).",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. takamatsizuyensis,"JCM 15410 (CBS 10916, NBRC 104391,
T4922-1-1), isolated from air in a stone chamber of the Takamatsuzuka
tumulus, September 22, 2004; JCM 15411 JCM 15414, all
isolated from various places and substrates in the stone chamber of
the Takamatsu-zuka tumulus, such as biofilms (i.e., viscous gel), and
part of a mural that turned black, all from Asuka, Nara Prefecture,
Japan (Nagatsuka et al. 2009).","Candida takamatsuzukensis was isolated from the stone
chamber of the Takamatsu-zuka tumulus, Asuka, Nara Prefecture,
Japan (Nagatsuka et al. 2009). This tumulus was excavated in 1972,
and is thought to have been built in the 7th or 8th century. Since
protective work performed in 1976, a high humidity (approximately
100% relative humidity) is maintained within a temperature
range of 14 20 C. Restoration and construction work
probably resulted in growth of fungal colonies on the murals. In
addition, multi-species biofilms, which also contained mites, were
seen on the wall plaster since 2004. Because both ethanol and isopropyl
alcohol have been used to reduce growth of microbes inside
the chamber, it has been speculated that the presence of these
compounds combined with a high relative humidity may have
caused the growth of the yeasts. As ethanol is weakly assimilated,
and isopropyl alcohol is not utilized by C. takamatsuzukensis, it
may be that the capability to utilize ethanol has contributed to
growth of the yeast.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. taliae ,"NRRL Y-27589 (CBS 9838), isolated
from the guts of an unidentified tenebrionid beetle (Tenebrionidae)
on a polypore, Barro Colorado Island, Panama (Suh et al. 2004b).","Candida taliae is known only from a tenebrionid beetle in
Panama (Suh et al. 2004b).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. tammaniensis  ,"CBS 8504 (NRRL Y-8257), isolated from
frass of a wood-boring insect on oak (Quercus sp.), Louisiana, USA.",unknown,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. tanzawaensis,"CBS 7422, isolated from common haircap
moss (Polytrichum commune), Mount Tanzawa, Japan.","The related species described by Kurtzman (2001b) and by
Suh et al. (2004b) originated almost entirely from beetles or their
habitats. In the latter case, a strong yeast host specificity has been
noted and the specificity appears to be correlated with the growth
characteristics. The most important sources of isolation include
Neomida bicornis (Coleoptera: Tenebrionidae) from the tree canker
polypore Fomitella supinus, in southern Louisiana, and the tenebrionid
beetle Bolitotherus cornutus, also associated with tree fungi,
but across the south-eastern and central USA. Other insects harboring
these yeasts included the coleopteran families Erotylidae, Ciidae,
Endomychidae, Scaphidiidae, Scarabaeidae, Staphylinidae and
Nitidulidae, as well as some Lepidoptera (geometrid caterpillars).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. tartarivorans ,"Origin of the strain studied: CBS 7955 (IGC 4854), isolated from
dried wine lees, Portugal.",unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Candida,C. taylori,"Several strains were isolated from
seawater samples collected at coral reefs at Looe Key Reef, Florida,
USA (CBS 8508, NRRL-Y 27213), Rendezvous Cay and South Long Cay,
Belize and Highbourne Cay, Exumas, Bahamas. Additional strains
(NRRL Y-27419, NRRLY-27420 and NRRL Y-27421) were collected from
waters in mangrove swamps at the Monkey River and Pelican Cays,
Belize and Bimini, Bahamas (Statzell-Tallman et al. 2010).","Candida taylori was isolated from marine waters in coral
reef and mangrove habitats and may represent a natural component
of the marine ecosystem (Statzell-Tallman et al. 2010).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. temnochilae,"NRRL Y-27763 (CBS 9938), isolated
from the gut of a beetle (Temnochila sp., Trogossitidae); NRRL
Y-27764 (CBS 9939), from the gut of a beetle (Veturius platyrhinus,
Passalidae, Coleoptera), both from Barro Colorado Island, Panama
(Suh et al. 2005b).","Candida temnochilae is only known from the gut of beetles
in Panama (Suh et al. 2005b).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
