"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Contaminated","Glycerol","D-Glucitol",11,1
"Contaminated","Glycerol","myo-Inositol",71,1
"Contaminated","Glycerol","DL-Lactate",32,1
"Contaminated","Glycerol","Succinate",4,1
"Contaminated","Glycerol","Citrate",14,1
"Contaminated","Glycerol","D-Gluconate",20,1
"Contaminated","Glycerol","D-Glucosamine",42,1
"Contaminated","Glycerol","Nitrate",69,1
"Contaminated","Glycerol","Vitamin-free",62,1
"Contaminated","Glycerol","2-Keto-D-gluconate",37,1
"Contaminated","Glycerol","Starch formation",77,1
"Contaminated","Glycerol","Growth at 19°C",0,0.999
"Contaminated","Glycerol","Growth at 25°C",0,0.999
"Contaminated","Glycerol","Growth at 30°C",2,1
"Contaminated","Glycerol","Growth at 37°C",22,1
"Contaminated","Erythritol","Ribitol",1,1
"Contaminated","Erythritol","Galactitol",15,1
"Contaminated","Erythritol","D-Mannitol",2,1
"Contaminated","Erythritol","D-Glucitol",2,1
"Contaminated","Erythritol","myo-Inositol",21,1
"Contaminated","Erythritol","DL-Lactate",15,1
"Contaminated","Erythritol","Succinate",1,1
"Contaminated","Erythritol","Citrate",3,1
"Contaminated","Erythritol","D-Gluconate",3,1
"Contaminated","Erythritol","D-Glucosamine",10,1
"Contaminated","Erythritol","Nitrate",23,1
"Contaminated","Erythritol","Vitamin-free",22,1
"Contaminated","Erythritol","2-Keto-D-gluconate",12,1
"Contaminated","Erythritol","Starch formation",28,1
"Contaminated","Erythritol","Growth at 19°C",0,0.999
"Contaminated","Erythritol","Growth at 25°C",0,1
"Contaminated","Erythritol","Growth at 30°C",2,1
"Contaminated","Erythritol","Growth at 37°C",11,1
"Contaminated","Ribitol","Galactitol",38,1
"Contaminated","Ribitol","D-Mannitol",3,1
"Contaminated","Ribitol","D-Glucitol",3,1
"Contaminated","Ribitol","myo-Inositol",46,1
"Contaminated","Ribitol","DL-Lactate",27,1
"Contaminated","Ribitol","Succinate",2,1
"Contaminated","Ribitol","Citrate",7,1
"Contaminated","Ribitol","D-Gluconate",10,1
"Contaminated","Ribitol","D-Glucosamine",22,1
"Contaminated","Ribitol","Nitrate",49,1
"Contaminated","Ribitol","Vitamin-free",40,1
"Contaminated","Ribitol","2-Keto-D-gluconate",20,1
"Contaminated","Ribitol","Starch formation",53,1
"Contaminated","Ribitol","Growth at 19°C",0,0.999
"Contaminated","Ribitol","Growth at 25°C",0,0.997
"Contaminated","Ribitol","Growth at 30°C",2,1
"Contaminated","Ribitol","Growth at 37°C",16,1
"Contaminated","Galactitol","D-Mannitol",2,1
"Contaminated","Galactitol","D-Glucitol",1,1
"Contaminated","Galactitol","myo-Inositol",10,1
"Contaminated","Galactitol","DL-Lactate",8,1
"Contaminated","Galactitol","Succinate",1,1
"Contaminated","Galactitol","Citrate",1,0.999
"Contaminated","Galactitol","D-Gluconate",3,1
"Contaminated","Galactitol","D-Glucosamine",3,1
"Contaminated","Galactitol","Nitrate",15,1
"Contaminated","Galactitol","Vitamin-free",14,1
"Contaminated","Galactitol","2-Keto-D-gluconate",5,1
"Contaminated","Galactitol","Starch formation",17,1
"Contaminated","Galactitol","Growth at 19°C",0,0.999
"Contaminated","Galactitol","Growth at 25°C",0,0.999
"Contaminated","Galactitol","Growth at 30°C",0,0.992
"Contaminated","Galactitol","Growth at 37°C",5,1
"Contaminated","D-Mannitol","D-Glucitol",1,0.999
"Contaminated","D-Mannitol","myo-Inositol",60,1
"Contaminated","D-Mannitol","DL-Lactate",28,1
"Contaminated","D-Mannitol","Succinate",1,1
"Contaminated","D-Mannitol","Citrate",9,1
"Contaminated","D-Mannitol","D-Gluconate",13,1
"Contaminated","D-Mannitol","D-Glucosamine",35,1
"Contaminated","D-Mannitol","Nitrate",56,1
"Contaminated","D-Mannitol","Vitamin-free",52,1
"Contaminated","D-Mannitol","2-Keto-D-gluconate",28,1
"Contaminated","D-Mannitol","Starch formation",65,1
"Contaminated","D-Mannitol","Growth at 19°C",0,0.999
"Contaminated","D-Mannitol","Growth at 25°C",0,0.997
"Contaminated","D-Mannitol","Growth at 30°C",2,1
"Contaminated","D-Mannitol","Growth at 37°C",18,1
"Contaminated","D-Glucitol","myo-Inositol",62,1
"Contaminated","D-Glucitol","DL-Lactate",29,1
"Contaminated","D-Glucitol","Succinate",2,1
"Contaminated","D-Glucitol","Citrate",10,1
"Contaminated","D-Glucitol","D-Gluconate",15,1
"Contaminated","D-Glucitol","D-Glucosamine",37,1
"Contaminated","D-Glucitol","Nitrate",59,1
"Contaminated","D-Glucitol","Vitamin-free",53,1
"Contaminated","D-Glucitol","2-Keto-D-gluconate",28,1
"Contaminated","D-Glucitol","Starch formation",68,1
"Contaminated","D-Glucitol","Growth at 19°C",0,0.999
"Contaminated","D-Glucitol","Growth at 25°C",0,0.997
"Contaminated","D-Glucitol","Growth at 30°C",2,1
"Contaminated","D-Glucitol","Growth at 37°C",21,1
"Contaminated","myo-Inositol","DL-Lactate",2,1
"Contaminated","myo-Inositol","Succinate",1,1
"Contaminated","myo-Inositol","Citrate",2,1
"Contaminated","myo-Inositol","D-Gluconate",2,1
"Contaminated","myo-Inositol","D-Glucosamine",2,1
"Contaminated","myo-Inositol","Nitrate",8,1
"Contaminated","myo-Inositol","Vitamin-free",8,1
"Contaminated","myo-Inositol","2-Keto-D-gluconate",3,1
"Contaminated","myo-Inositol","Starch formation",9,1
"Contaminated","myo-Inositol","Growth at 19°C",0,0.999
"Contaminated","myo-Inositol","Growth at 25°C",0,0.999
"Contaminated","myo-Inositol","Growth at 30°C",0,0.992
"Contaminated","myo-Inositol","Growth at 37°C",2,1
"Contaminated","DL-Lactate","Succinate",3,1
"Contaminated","DL-Lactate","Citrate",7,1
"Contaminated","DL-Lactate","D-Gluconate",17,1
"Contaminated","DL-Lactate","D-Glucosamine",31,1
"Contaminated","DL-Lactate","Nitrate",43,1
"Contaminated","DL-Lactate","Vitamin-free",38,1
"Contaminated","DL-Lactate","2-Keto-D-gluconate",28,1
"Contaminated","DL-Lactate","Starch formation",49,1
"Contaminated","DL-Lactate","Growth at 19°C",2,1
"Contaminated","DL-Lactate","Growth at 25°C",0,0.997
"Contaminated","DL-Lactate","Growth at 30°C",0,0.972
"Contaminated","DL-Lactate","Growth at 37°C",11,1
"Contaminated","Succinate","Citrate",14,1
"Contaminated","Succinate","D-Gluconate",23,1
"Contaminated","Succinate","D-Glucosamine",42,1
"Contaminated","Succinate","Nitrate",68,1
"Contaminated","Succinate","Vitamin-free",61,1
"Contaminated","Succinate","2-Keto-D-gluconate",37,1
"Contaminated","Succinate","Starch formation",76,1
"Contaminated","Succinate","Growth at 19°C",2,1
"Contaminated","Succinate","Growth at 25°C",0,0.997
"Contaminated","Succinate","Growth at 30°C",2,1
"Contaminated","Succinate","Growth at 37°C",22,1
"Contaminated","Citrate","D-Gluconate",15,1
"Contaminated","Citrate","D-Glucosamine",33,1
"Contaminated","Citrate","Nitrate",56,1
"Contaminated","Citrate","Vitamin-free",49,1
"Contaminated","Citrate","2-Keto-D-gluconate",29,1
"Contaminated","Citrate","Starch formation",64,1
"Contaminated","Citrate","Growth at 19°C",0,0.999
"Contaminated","Citrate","Growth at 25°C",0,0.999
"Contaminated","Citrate","Growth at 30°C",2,1
"Contaminated","Citrate","Growth at 37°C",18,1
"Contaminated","D-Gluconate","D-Glucosamine",35,1
"Contaminated","D-Gluconate","Nitrate",53,1
"Contaminated","D-Gluconate","Vitamin-free",51,1
"Contaminated","D-Gluconate","2-Keto-D-gluconate",23,1
"Contaminated","D-Gluconate","Starch formation",60,1
"Contaminated","D-Gluconate","Growth at 19°C",0,0.999
"Contaminated","D-Gluconate","Growth at 25°C",0,0.998
"Contaminated","D-Gluconate","Growth at 30°C",3,1
"Contaminated","D-Gluconate","Growth at 37°C",20,1
"Contaminated","D-Glucosamine","Nitrate",35,1
"Contaminated","D-Glucosamine","Vitamin-free",29,1
"Contaminated","D-Glucosamine","2-Keto-D-gluconate",8,1
"Contaminated","D-Glucosamine","Starch formation",38,1
"Contaminated","D-Glucosamine","Growth at 19°C",0,0.999
"Contaminated","D-Glucosamine","Growth at 25°C",0,0.998
"Contaminated","D-Glucosamine","Growth at 30°C",2,1
"Contaminated","D-Glucosamine","Growth at 37°C",11,1
"Contaminated","Nitrate","Vitamin-free",9,1
"Contaminated","Nitrate","2-Keto-D-gluconate",7,1
"Contaminated","Nitrate","Starch formation",11,1
"Contaminated","Nitrate","Growth at 19°C",0,1
"Contaminated","Nitrate","Growth at 25°C",0,0.999
"Contaminated","Nitrate","Growth at 30°C",0,0.991
"Contaminated","Nitrate","Growth at 37°C",2,1
"Contaminated","Vitamin-free","2-Keto-D-gluconate",6,1
"Contaminated","Vitamin-free","Starch formation",18,1
"Contaminated","Vitamin-free","Growth at 19°C",0,1
"Contaminated","Vitamin-free","Growth at 25°C",0,1
"Contaminated","Vitamin-free","Growth at 30°C",0,0.999
"Contaminated","Vitamin-free","Growth at 37°C",7,1
"Contaminated","2-Keto-D-gluconate","Starch formation",45,1
"Contaminated","2-Keto-D-gluconate","Growth at 19°C",0,0.999
"Contaminated","2-Keto-D-gluconate","Growth at 25°C",0,0.998
"Contaminated","2-Keto-D-gluconate","Growth at 30°C",2,1
"Contaminated","2-Keto-D-gluconate","Growth at 37°C",14,1
"Contaminated","Starch formation","Growth at 19°C",1,1
"Contaminated","Starch formation","Growth at 25°C",0,0.999
"Contaminated","Starch formation","Growth at 30°C",0,0.995
"Contaminated","Starch formation","Growth at 37°C",1,0.998
"Contaminated","Growth at 19°C","Growth at 25°C",0,0.997
"Contaminated","Growth at 19°C","Growth at 30°C",3,1
"Contaminated","Growth at 19°C","Growth at 37°C",24,1
"Contaminated","Growth at 25°C","Growth at 30°C",3,1
"Contaminated","Growth at 25°C","Growth at 37°C",24,1
"Contaminated","Growth at 30°C","Growth at 37°C",21,1
"Plant.Pathogen","Glucose_F","Galactose_F",37,1
"Plant.Pathogen","Glucose_F","Sucrose_F",38,1
"Plant.Pathogen","Glucose_F","Maltose_F",46,1
"Plant.Pathogen","Glucose_F","Lactose_F",67,1
"Plant.Pathogen","Glucose_F","Raffinose_F",48,1
"Plant.Pathogen","Glucose_F","Trehalose_F",37,1
"Plant.Pathogen","Glucose_F","Glucose",0,1
"Plant.Pathogen","Glucose_F","Inulin",57,1
"Plant.Pathogen","Glucose_F","Sucrose",24,1
"Plant.Pathogen","Glucose_F","Raffinose",41,1
"Plant.Pathogen","Glucose_F","Melibiose",57,1
"Plant.Pathogen","Glucose_F","Galactose",24,1
"Plant.Pathogen","Glucose_F","Lactose",56,1
"Plant.Pathogen","Glucose_F","Trehalose",18,1
"Plant.Pathogen","Glucose_F","Maltose",25,1
"Plant.Pathogen","Glucose_F","Melezitose",27,1
"Plant.Pathogen","Glucose_F","Methyl-?-D-glucoside",28,1
"Plant.Pathogen","Glucose_F","Soluble Starch",42,1
"Plant.Pathogen","Glucose_F","Cellobiose",25,1
"Plant.Pathogen","Glucose_F","Salicin",26,1
"Plant.Pathogen","Glucose_F","L-Sorbose",34,1
"Plant.Pathogen","Glucose_F","L-Rhamnose",45,1
"Plant.Pathogen","Glucose_F","D-Xylose",20,1
"Plant.Pathogen","Glucose_F","L-Arabinose",35,1
"Plant.Pathogen","Glucose_F","D-Arabinose",45,1
"Plant.Pathogen","Glucose_F","D-Ribose",33,1
"Plant.Pathogen","Glucose_F","Methanol",65,1
"Plant.Pathogen","Glucose_F","Ethanol",6,0.899
"Plant.Pathogen","Glucose_F","Glycerol",9,1
"Plant.Pathogen","Glucose_F","Erythritol",48,1
"Plant.Pathogen","Glucose_F","Ribitol",27,1
"Plant.Pathogen","Glucose_F","Galactitol",55,1
"Plant.Pathogen","Glucose_F","D-Mannitol",17,1
"Plant.Pathogen","Glucose_F","D-Glucitol",16,1
"Plant.Pathogen","Glucose_F","myo-Inositol",64,1
"Plant.Pathogen","Glucose_F","DL-Lactate",35,1
"Plant.Pathogen","Glucose_F","Succinate",9,1
"Plant.Pathogen","Glucose_F","Citrate",19,1
"Plant.Pathogen","Glucose_F","D-Gluconate",18,1
"Plant.Pathogen","Glucose_F","D-Glucosamine",35,1
"Plant.Pathogen","Glucose_F","Nitrate",57,1
"Plant.Pathogen","Glucose_F","Vitamin-free",54,1
"Plant.Pathogen","Glucose_F","2-Keto-D-gluconate",31,1
"Plant.Pathogen","Glucose_F","Starch formation",65,1
"Plant.Pathogen","Glucose_F","Growth at 19°C",5,1
"Plant.Pathogen","Glucose_F","Growth at 25°C",0,0.523
"Plant.Pathogen","Glucose_F","Growth at 30°C",3,0.741
"Plant.Pathogen","Glucose_F","Growth at 37°C",14,0.903
"Plant.Pathogen","Galactose_F","Sucrose_F",12,1
"Plant.Pathogen","Galactose_F","Maltose_F",12,0.999
"Plant.Pathogen","Galactose_F","Lactose_F",30,1
"Plant.Pathogen","Galactose_F","Raffinose_F",18,1
"Plant.Pathogen","Galactose_F","Trehalose_F",10,1
"Plant.Pathogen","Galactose_F","Glucose",0,1
"Plant.Pathogen","Galactose_F","Inulin",24,1
"Plant.Pathogen","Galactose_F","Sucrose",7,1
"Plant.Pathogen","Galactose_F","Raffinose",16,1
"Plant.Pathogen","Galactose_F","Melibiose",24,1
"Plant.Pathogen","Galactose_F","Galactose",1,0.582
"Plant.Pathogen","Galactose_F","Lactose",22,1
"Plant.Pathogen","Galactose_F","Trehalose",2,0.522
"Plant.Pathogen","Galactose_F","Maltose",6,0.985
"Plant.Pathogen","Galactose_F","Melezitose",8,0.993
"Plant.Pathogen","Galactose_F","Methyl-?-D-glucoside",7,0.996
"Plant.Pathogen","Galactose_F","Soluble Starch",14,1
"Plant.Pathogen","Galactose_F","Cellobiose",9,1
"Plant.Pathogen","Galactose_F","Salicin",9,1
"Plant.Pathogen","Galactose_F","L-Sorbose",8,1
"Plant.Pathogen","Galactose_F","L-Rhamnose",18,1
"Plant.Pathogen","Galactose_F","D-Xylose",3,0.906
"Plant.Pathogen","Galactose_F","L-Arabinose",10,0.978
"Plant.Pathogen","Galactose_F","D-Arabinose",15,1
"Plant.Pathogen","Galactose_F","D-Ribose",6,0.404
"Plant.Pathogen","Galactose_F","Methanol",29,1
"Plant.Pathogen","Galactose_F","Ethanol",1,0.815
"Plant.Pathogen","Galactose_F","Glycerol",1,0.945
"Plant.Pathogen","Galactose_F","Erythritol",17,1
"Plant.Pathogen","Galactose_F","Ribitol",3,0.803
"Plant.Pathogen","Galactose_F","Galactitol",21,1
"Plant.Pathogen","Galactose_F","D-Mannitol",2,0.986
"Plant.Pathogen","Galactose_F","D-Glucitol",2,0.978
"Plant.Pathogen","Galactose_F","myo-Inositol",27,1
"Plant.Pathogen","Galactose_F","DL-Lactate",17,1
"Plant.Pathogen","Galactose_F","Succinate",0,0.619
"Plant.Pathogen","Galactose_F","Citrate",7,0.986
"Plant.Pathogen","Galactose_F","D-Gluconate",9,0.998
"Plant.Pathogen","Galactose_F","D-Glucosamine",8,0.803
"Plant.Pathogen","Galactose_F","Nitrate",27,1
"Plant.Pathogen","Galactose_F","Vitamin-free",20,1
"Plant.Pathogen","Galactose_F","2-Keto-D-gluconate",9,0.997
"Plant.Pathogen","Galactose_F","Starch formation",30,1
"Plant.Pathogen","Galactose_F","Growth at 19°C",0,0.976
"Plant.Pathogen","Galactose_F","Growth at 25°C",0,0.799
"Plant.Pathogen","Galactose_F","Growth at 30°C",0,0.462
"Plant.Pathogen","Galactose_F","Growth at 37°C",4,0.22
"Plant.Pathogen","Sucrose_F","Maltose_F",10,1
"Plant.Pathogen","Sucrose_F","Lactose_F",29,1
"Plant.Pathogen","Sucrose_F","Raffinose_F",10,1
"Plant.Pathogen","Sucrose_F","Trehalose_F",9,1
"Plant.Pathogen","Sucrose_F","Glucose",0,1
"Plant.Pathogen","Sucrose_F","Inulin",20,1
"Plant.Pathogen","Sucrose_F","Sucrose",1,0.795
"Plant.Pathogen","Sucrose_F","Raffinose",6,0.999
"Plant.Pathogen","Sucrose_F","Melibiose",21,1
"Plant.Pathogen","Sucrose_F","Galactose",7,0.999
"Plant.Pathogen","Sucrose_F","Lactose",22,1
"Plant.Pathogen","Sucrose_F","Trehalose",1,0.729
"Plant.Pathogen","Sucrose_F","Maltose",2,0.835
"Plant.Pathogen","Sucrose_F","Melezitose",2,0.392
"Plant.Pathogen","Sucrose_F","Methyl-?-D-glucoside",3,0.924
"Plant.Pathogen","Sucrose_F","Soluble Starch",13,1
"Plant.Pathogen","Sucrose_F","Cellobiose",4,0.973
"Plant.Pathogen","Sucrose_F","Salicin",5,0.986
"Plant.Pathogen","Sucrose_F","L-Sorbose",10,1
"Plant.Pathogen","Sucrose_F","L-Rhamnose",16,1
"Plant.Pathogen","Sucrose_F","D-Xylose",3,0.889
"Plant.Pathogen","Sucrose_F","L-Arabinose",10,0.999
"Plant.Pathogen","Sucrose_F","D-Arabinose",17,1
"Plant.Pathogen","Sucrose_F","D-Ribose",10,1
"Plant.Pathogen","Sucrose_F","Methanol",29,1
"Plant.Pathogen","Sucrose_F","Ethanol",2,0.983
"Plant.Pathogen","Sucrose_F","Glycerol",1,0.889
"Plant.Pathogen","Sucrose_F","Erythritol",20,1
"Plant.Pathogen","Sucrose_F","Ribitol",7,1
"Plant.Pathogen","Sucrose_F","Galactitol",22,1
"Plant.Pathogen","Sucrose_F","D-Mannitol",1,0.866
"Plant.Pathogen","Sucrose_F","D-Glucitol",1,0.801
"Plant.Pathogen","Sucrose_F","myo-Inositol",26,1
"Plant.Pathogen","Sucrose_F","DL-Lactate",10,1
"Plant.Pathogen","Sucrose_F","Succinate",0,0.337
"Plant.Pathogen","Sucrose_F","Citrate",2,0.119
"Plant.Pathogen","Sucrose_F","D-Gluconate",4,0.815
"Plant.Pathogen","Sucrose_F","D-Glucosamine",10,1
"Plant.Pathogen","Sucrose_F","Nitrate",24,1
"Plant.Pathogen","Sucrose_F","Vitamin-free",19,1
"Plant.Pathogen","Sucrose_F","2-Keto-D-gluconate",7,0.996
"Plant.Pathogen","Sucrose_F","Starch formation",30,1
"Plant.Pathogen","Sucrose_F","Growth at 19°C",0,0.986
"Plant.Pathogen","Sucrose_F","Growth at 25°C",0,0.833
"Plant.Pathogen","Sucrose_F","Growth at 30°C",1,0.897
"Plant.Pathogen","Sucrose_F","Growth at 37°C",5,0.974
"Plant.Pathogen","Maltose_F","Lactose_F",21,1
"Plant.Pathogen","Maltose_F","Raffinose_F",10,1
"Plant.Pathogen","Maltose_F","Trehalose_F",5,0.998
"Plant.Pathogen","Maltose_F","Glucose",0,1
"Plant.Pathogen","Maltose_F","Inulin",16,1
"Plant.Pathogen","Maltose_F","Sucrose",1,0.882
"Plant.Pathogen","Maltose_F","Raffinose",8,1
"Plant.Pathogen","Maltose_F","Melibiose",16,1
"Plant.Pathogen","Maltose_F","Galactose",2,0.928
"Plant.Pathogen","Maltose_F","Lactose",16,1
"Plant.Pathogen","Maltose_F","Trehalose",0,0.664
"Plant.Pathogen","Maltose_F","Maltose",0,0.466
"Plant.Pathogen","Maltose_F","Melezitose",1,0.562
"Plant.Pathogen","Maltose_F","Methyl-?-D-glucoside",1,0.783
"Plant.Pathogen","Maltose_F","Soluble Starch",5,0.758
"Plant.Pathogen","Maltose_F","Cellobiose",5,1
"Plant.Pathogen","Maltose_F","Salicin",4,0.993
"Plant.Pathogen","Maltose_F","L-Sorbose",6,1
"Plant.Pathogen","Maltose_F","L-Rhamnose",12,1
"Plant.Pathogen","Maltose_F","D-Xylose",0,0.068
"Plant.Pathogen","Maltose_F","L-Arabinose",7,0.996
"Plant.Pathogen","Maltose_F","D-Arabinose",13,1
"Plant.Pathogen","Maltose_F","D-Ribose",5,0.896
"Plant.Pathogen","Maltose_F","Methanol",22,1
"Plant.Pathogen","Maltose_F","Ethanol",0,0.656
"Plant.Pathogen","Maltose_F","Glycerol",0,0.834
"Plant.Pathogen","Maltose_F","Erythritol",14,1
"Plant.Pathogen","Maltose_F","Ribitol",2,0.811
"Plant.Pathogen","Maltose_F","Galactitol",16,1
"Plant.Pathogen","Maltose_F","D-Mannitol",0,0.408
"Plant.Pathogen","Maltose_F","D-Glucitol",0,0.375
"Plant.Pathogen","Maltose_F","myo-Inositol",18,1
"Plant.Pathogen","Maltose_F","DL-Lactate",9,1
"Plant.Pathogen","Maltose_F","Succinate",0,0.796
"Plant.Pathogen","Maltose_F","Citrate",2,0.415
"Plant.Pathogen","Maltose_F","D-Gluconate",4,0.959
"Plant.Pathogen","Maltose_F","D-Glucosamine",4,0.611
"Plant.Pathogen","Maltose_F","Nitrate",19,1
"Plant.Pathogen","Maltose_F","Vitamin-free",13,1
"Plant.Pathogen","Maltose_F","2-Keto-D-gluconate",4,0.935
"Plant.Pathogen","Maltose_F","Starch formation",22,1
"Plant.Pathogen","Maltose_F","Growth at 19°C",0,0.99
"Plant.Pathogen","Maltose_F","Growth at 25°C",0,0.892
"Plant.Pathogen","Maltose_F","Growth at 30°C",1,0.941
"Plant.Pathogen","Maltose_F","Growth at 37°C",3,0.917
"Plant.Pathogen","Lactose_F","Raffinose_F",0,0.665
"Plant.Pathogen","Lactose_F","Trehalose_F",0,0.731
"Plant.Pathogen","Lactose_F","Glucose",0,1
"Plant.Pathogen","Lactose_F","Inulin",1,0.956
"Plant.Pathogen","Lactose_F","Sucrose",0,0.878
"Plant.Pathogen","Lactose_F","Raffinose",0,0.751
"Plant.Pathogen","Lactose_F","Melibiose",0,0.17
"Plant.Pathogen","Lactose_F","Galactose",0,0.86
"Plant.Pathogen","Lactose_F","Lactose",0,0.634
"Plant.Pathogen","Lactose_F","Trehalose",0,0.913
"Plant.Pathogen","Lactose_F","Maltose",0,0.857
"Plant.Pathogen","Lactose_F","Melezitose",0,0.813
"Plant.Pathogen","Lactose_F","Methyl-?-D-glucoside",0,0.819
"Plant.Pathogen","Lactose_F","Soluble Starch",0,0.231
"Plant.Pathogen","Lactose_F","Cellobiose",0,0.877
"Plant.Pathogen","Lactose_F","Salicin",0,0.845
"Plant.Pathogen","Lactose_F","L-Sorbose",0,0.87
"Plant.Pathogen","Lactose_F","L-Rhamnose",1,0.819
"Plant.Pathogen","Lactose_F","D-Xylose",0,0.901
"Plant.Pathogen","Lactose_F","L-Arabinose",0,0.278
"Plant.Pathogen","Lactose_F","D-Arabinose",1,0.865
"Plant.Pathogen","Lactose_F","D-Ribose",0,0.28
"Plant.Pathogen","Lactose_F","Methanol",1,0.798
"Plant.Pathogen","Lactose_F","Ethanol",0,0.918
"Plant.Pathogen","Lactose_F","Glycerol",0,0.964
"Plant.Pathogen","Lactose_F","Erythritol",0,0.236
"Plant.Pathogen","Lactose_F","Ribitol",0,0.868
