"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN","Mean_PN","SD_PN","Var_PN","Difference","Color"
"Contaminated","Lactose","Ribitol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Contaminated","Lactose","Salicin",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Contaminated","Lactose","Soluble Starch",0,0.974,0.026,0.159214789983058,0.0253493493493493,-0.026,3
"Contaminated","Lactose","Starch formation",0,0.918,0.083,0.279623298723817,0.0781891891891892,-0.083,3
"Contaminated","Lactose","Succinate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Contaminated","Lactose","Trehalose",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Contaminated","Lactose","Vitamin-free",0,0.92,0.083,0.28669355275833,0.0821931931931932,-0.083,3
"Contaminated","Lactose_F","2-Keto-D-gluconate",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Contaminated","Lactose_F","Cellobiose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Contaminated","Lactose_F","Citrate",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Contaminated","Lactose_F","D-Arabinose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Contaminated","Lactose_F","D-Glucitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Contaminated","Lactose_F","D-Gluconate",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Contaminated","Lactose_F","D-Glucosamine",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Contaminated","Lactose_F","D-Mannitol",0,1,0,0,0,0,3
"Contaminated","Lactose_F","D-Ribose",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Contaminated","Lactose_F","D-Xylose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Contaminated","Lactose_F","DL-Lactate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Contaminated","Lactose_F","Erythritol",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Contaminated","Lactose_F","Ethanol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Contaminated","Lactose_F","Galactitol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Contaminated","Lactose_F","Galactose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Contaminated","Lactose_F","Glucose",0,1,0,0,0,0,3
"Contaminated","Lactose_F","Glycerol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Contaminated","Lactose_F","Growth at 19°C",0,1,0,0,0,0,3
"Contaminated","Lactose_F","Growth at 25°C",0,1,0,0,0,0,3
"Contaminated","Lactose_F","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Contaminated","Lactose_F","Growth at 37°C",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Contaminated","Lactose_F","Inulin",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Contaminated","Lactose_F","L-Arabinose",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Contaminated","Lactose_F","L-Rhamnose",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Contaminated","Lactose_F","L-Sorbose",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Contaminated","Lactose_F","Lactose",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Contaminated","Lactose_F","Maltose",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Contaminated","Lactose_F","Melezitose",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Contaminated","Lactose_F","Melibiose",0,0.972,0.028,0.16505527329729,0.0272432432432432,-0.028,3
"Contaminated","Lactose_F","Methanol",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Contaminated","Lactose_F","Methyl-?-D-glucoside",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Contaminated","Lactose_F","myo-Inositol",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Contaminated","Lactose_F","Nitrate",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Contaminated","Lactose_F","Raffinose",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Contaminated","Lactose_F","Raffinose_F",0,0.974,0.026,0.159214789983058,0.0253493493493493,-0.026,3
"Contaminated","Lactose_F","Ribitol",0,1,0,0,0,0,3
"Contaminated","Lactose_F","Salicin",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Contaminated","Lactose_F","Soluble Starch",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Contaminated","Lactose_F","Starch formation",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Contaminated","Lactose_F","Succinate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Contaminated","Lactose_F","Sucrose",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Contaminated","Lactose_F","Trehalose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Contaminated","Lactose_F","Trehalose_F",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Contaminated","Lactose_F","Vitamin-free",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Contaminated","Maltose","Erythritol",2,1,1.683,0.512614644517472,0.262773773773774,0.317,1
"Contaminated","Maltose","Growth at 37°C",2,1,1.444,0.627102270173899,0.393257257257257,0.556,1
"Contaminated","Maltose","Methanol",2,1,1.746,0.475089159747631,0.22570970970971,0.254,1
"Contaminated","Maltose","Methyl-?-D-glucoside",2,1,1.51,0.616668695719412,0.38028028028028,0.49,1
"Contaminated","Maltose","Nitrate",2,1,1.671,0.510901184202992,0.26102002002002,0.329,1
"Contaminated","Maltose","Starch formation",2,1,1.711,0.497721535325454,0.247726726726727,0.289,1
"Contaminated","Maltose","Vitamin-free",2,1,1.658,0.537889696243872,0.289325325325325,0.342,1
"Contaminated","Maltose_F","Erythritol",1,0.961,0.84,0.46109935221448,0.212612612612613,0.16,3
"Contaminated","Maltose_F","Glucose",0,1,0,0,0,0,3
"Contaminated","Maltose_F","Growth at 37°C",1,0.977,0.689,0.510430739218887,0.26053953953954,0.311,3
"Contaminated","Maltose_F","Inulin",1,0.959,0.89,0.424358433497062,0.18008008008008,0.11,3
"Contaminated","Maltose_F","Lactose",1,0.957,0.893,0.426301223001685,0.181732732732733,0.107,3
"Contaminated","Maltose_F","Lactose_F",1,0.956,0.922,0.400095083793935,0.160076076076076,0.078,3
"Contaminated","Maltose_F","Melibiose",1,0.958,0.88,0.435648699974865,0.18978978978979,0.12,3
"Contaminated","Maltose_F","Methanol",1,0.958,0.877,0.438250000642399,0.192063063063063,0.123,3
"Contaminated","Maltose_F","Methyl-?-D-glucoside",1,0.965,0.729,0.51751988061023,0.267826826826827,0.271,3
"Contaminated","Maltose_F","Nitrate",1,0.966,0.824,0.461776176558771,0.213237237237237,0.176,3
"Contaminated","Maltose_F","Raffinose_F",1,0.963,0.848,0.450665174047318,0.203099099099099,0.152,3
"Contaminated","Maltose_F","Starch formation",1,0.964,0.844,0.451517295203481,0.203867867867868,0.156,3
"Contaminated","Maltose_F","Vitamin-free",1,0.962,0.83,0.466173055117214,0.217317317317317,0.17,3
"Contaminated","Melezitose","Erythritol",1,0.882,0.969,0.516047774247022,0.266305305305305,0.031,3
"Contaminated","Melezitose","Growth at 37°C",1,0.915,0.799,0.575265095351639,0.33092992992993,0.201,3
"Contaminated","Melezitose","Methanol",1,0.876,1.007,0.491113217285172,0.241192192192192,-0.0069999999999999,3
"Contaminated","Melezitose","Methyl-?-D-glucoside",1,0.911,0.844,0.556753063731107,0.309973973973974,0.156,3
"Contaminated","Melezitose","Nitrate",1,0.886,0.954,0.521685878816128,0.272156156156156,0.046,3
"Contaminated","Melezitose","Starch formation",1,0.887,0.984,0.491920711076476,0.241985985985986,0.016,3
"Contaminated","Melezitose","Vitamin-free",1,0.887,0.95,0.52323395701519,0.273773773773774,0.05,3
"Contaminated","Melibiose","2-Keto-D-gluconate",0,0.95,0.05,0.218054001448145,0.0475475475475475,-0.05,3
"Contaminated","Melibiose","Cellobiose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Contaminated","Melibiose","Citrate",0,0.972,0.028,0.16505527329729,0.0272432432432432,-0.028,3
"Contaminated","Melibiose","D-Arabinose",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Contaminated","Melibiose","D-Glucitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Contaminated","Melibiose","D-Gluconate",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Contaminated","Melibiose","D-Glucosamine",0,0.988,0.013,0.121843530176394,0.0148458458458458,-0.013,3
"Contaminated","Melibiose","D-Mannitol",0,1,0,0,0,0,3
"Contaminated","Melibiose","D-Ribose",0,0.958,0.042,0.200689502157627,0.0402762762762763,-0.042,3
"Contaminated","Melibiose","D-Xylose",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Contaminated","Melibiose","DL-Lactate",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Contaminated","Melibiose","Erythritol",0,0.922,0.083,0.293593591887148,0.0861971971971972,-0.083,3
"Contaminated","Melibiose","Ethanol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Contaminated","Melibiose","Galactitol",0,0.954,0.047,0.216420511592219,0.0468378378378378,-0.047,3
"Contaminated","Melibiose","Galactose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Contaminated","Melibiose","Glycerol",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Contaminated","Melibiose","Growth at 19°C",0,1,0,0,0,0,3
"Contaminated","Melibiose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Contaminated","Melibiose","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Contaminated","Melibiose","Growth at 37°C",0,0.932,0.069,0.257498165634836,0.0663053053053053,-0.069,3
"Contaminated","Melibiose","L-Arabinose",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Contaminated","Melibiose","L-Rhamnose",0,0.937,0.066,0.260214741534202,0.0677117117117117,-0.066,3
"Contaminated","Melibiose","L-Sorbose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Contaminated","Melibiose","Lactose",0,0.92,0.085,0.296416704763518,0.0878628628628629,-0.085,3
"Contaminated","Melibiose","Maltose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Contaminated","Melibiose","Melezitose",0,0.969,0.032,0.181683816034915,0.033009009009009,-0.032,3
"Contaminated","Melibiose","Methanol",0,0.917,0.089,0.30524117050649,0.0931721721721722,-0.089,3
"Contaminated","Melibiose","Methyl-?-D-glucoside",0,0.929,0.076,0.28338014098434,0.0803043043043043,-0.076,3
"Contaminated","Melibiose","myo-Inositol",0,0.959,0.042,0.205616823918371,0.0422782782782783,-0.042,3
"Contaminated","Melibiose","Nitrate",0,0.92,0.084,0.291597374866491,0.085029029029029,-0.084,3
"Contaminated","Melibiose","Ribitol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Contaminated","Melibiose","Salicin",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Contaminated","Melibiose","Soluble Starch",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Contaminated","Melibiose","Starch formation",0,0.92,0.085,0.296416704763518,0.0878628628628629,-0.085,3
"Contaminated","Melibiose","Succinate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Contaminated","Melibiose","Trehalose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Contaminated","Melibiose","Vitamin-free",0,0.923,0.082,0.292166667094933,0.0853613613613614,-0.082,3
"Contaminated","Methanol","2-Keto-D-gluconate",0,0.934,0.067,0.254117247694004,0.0645755755755756,-0.067,3
"Contaminated","Methanol","Citrate",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Contaminated","Methanol","D-Glucitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Contaminated","Methanol","D-Gluconate",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Contaminated","Methanol","D-Glucosamine",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Contaminated","Methanol","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Contaminated","Methanol","DL-Lactate",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Contaminated","Methanol","Erythritol",0,0.897,0.105,0.313166206786545,0.0980730730730731,-0.105,3
"Contaminated","Methanol","Ethanol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Contaminated","Methanol","Galactitol",0,0.95,0.05,0.218054001448145,0.0475475475475475,-0.05,3
"Contaminated","Methanol","Glycerol",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Contaminated","Methanol","Growth at 19°C",0,1,0,0,0,0,3
"Contaminated","Methanol","Growth at 25°C",0,1,0,0,0,0,3
"Contaminated","Methanol","Growth at 30°C",0,1,0,0,0,0,3
"Contaminated","Methanol","Growth at 37°C",0,0.902,0.1,0.306747606501003,0.0940940940940941,-0.1,3
"Contaminated","Methanol","myo-Inositol",0,0.949,0.052,0.226599530774773,0.0513473473473473,-0.052,3
"Contaminated","Methanol","Nitrate",0,0.897,0.105,0.313166206786545,0.0980730730730731,-0.105,3
"Contaminated","Methanol","Ribitol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Contaminated","Methanol","Starch formation",0,0.897,0.106,0.3175922934595,0.100864864864865,-0.106,3
"Contaminated","Methanol","Succinate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Contaminated","Methanol","Vitamin-free",0,0.901,0.102,0.312559904168295,0.0976936936936937,-0.102,3
"Contaminated","Methyl-?-D-glucoside","2-Keto-D-gluconate",0,0.802,0.199,0.401945967215197,0.161560560560561,-0.199,3
"Contaminated","Methyl-?-D-glucoside","Cellobiose",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Contaminated","Methyl-?-D-glucoside","Citrate",0,0.893,0.111,0.326780944649142,0.106785785785786,-0.111,3
"Contaminated","Methyl-?-D-glucoside","D-Arabinose",0,0.945,0.055,0.228094337998616,0.052027027027027,-0.055,3
"Contaminated","Methyl-?-D-glucoside","D-Glucitol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Contaminated","Methyl-?-D-glucoside","D-Gluconate",0,0.885,0.118,0.331943046600145,0.110186186186186,-0.118,3
"Contaminated","Methyl-?-D-glucoside","D-Glucosamine",0,0.946,0.054,0.226130792098589,0.0511351351351351,-0.054,3
"Contaminated","Methyl-?-D-glucoside","D-Mannitol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Contaminated","Methyl-?-D-glucoside","D-Ribose",0,0.872,0.13,0.342370000463267,0.117217217217217,-0.13,3
"Contaminated","Methyl-?-D-glucoside","D-Xylose",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Contaminated","Methyl-?-D-glucoside","DL-Lactate",0,0.952,0.05,0.227049667587406,0.0515515515515515,-0.05,3
"Contaminated","Methyl-?-D-glucoside","Erythritol",0,0.699,0.328,0.524109426256284,0.274690690690691,-0.328,3
"Contaminated","Methyl-?-D-glucoside","Ethanol",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Contaminated","Methyl-?-D-glucoside","Galactitol",0,0.846,0.156,0.368510243819354,0.1357997997998,-0.156,3
"Contaminated","Methyl-?-D-glucoside","Glycerol",0,0.919,0.081,0.272971634998059,0.0745135135135135,-0.081,3
"Contaminated","Methyl-?-D-glucoside","Growth at 19°C",0,1,0,0,0,0,3
"Contaminated","Methyl-?-D-glucoside","Growth at 25°C",0,1,0,0,0,0,3
"Contaminated","Methyl-?-D-glucoside","Growth at 30°C",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Contaminated","Methyl-?-D-glucoside","Growth at 37°C",0,0.74,0.279,0.489283556231352,0.239398398398398,-0.279,3
"Contaminated","Methyl-?-D-glucoside","L-Arabinose",0,0.859,0.143,0.355918077199905,0.126677677677678,-0.143,3
"Contaminated","Methyl-?-D-glucoside","L-Rhamnose",0,0.748,0.263,0.464808613352901,0.216047047047047,-0.263,3
"Contaminated","Methyl-?-D-glucoside","L-Sorbose",0,0.881,0.124,0.344590688705808,0.118742742742743,-0.124,3
"Contaminated","Methyl-?-D-glucoside","Methanol",0,0.684,0.343,0.528801125784194,0.279630630630631,-0.343,3
"Contaminated","Methyl-?-D-glucoside","myo-Inositol",0,0.843,0.16,0.374887370473507,0.140540540540541,-0.16,3
"Contaminated","Methyl-?-D-glucoside","Nitrate",0,0.697,0.332,0.529203227556348,0.280056056056056,-0.332,3
"Contaminated","Methyl-?-D-glucoside","Ribitol",0,0.967,0.035,0.194455169159405,0.0378128128128128,-0.035,3
"Contaminated","Methyl-?-D-glucoside","Salicin",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Contaminated","Methyl-?-D-glucoside","Soluble Starch",0,0.938,0.063,0.247168145383041,0.0610920920920921,-0.063,3
"Contaminated","Methyl-?-D-glucoside","Starch formation",0,0.686,0.34,0.526000643228387,0.276676676676677,-0.34,3
"Contaminated","Methyl-?-D-glucoside","Succinate",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Contaminated","Methyl-?-D-glucoside","Vitamin-free",0,0.705,0.318,0.512970895021481,0.263139139139139,-0.318,3
"Contaminated","myo-Inositol","Growth at 37°C",1,0.987,0.656,0.501912259180742,0.251915915915916,0.344,3
"Contaminated","myo-Inositol","Nitrate",1,0.983,0.79,0.447325496814233,0.2001001001001,0.21,3
"Contaminated","myo-Inositol","Starch formation",1,0.987,0.809,0.425087872915353,0.1806996996997,0.191,3
"Contaminated","myo-Inositol","Vitamin-free",1,0.988,0.783,0.440573609179108,0.194105105105105,0.217,3
"Contaminated","Nitrate","2-Keto-D-gluconate",0,0.886,0.114,0.317970289657863,0.101105105105105,-0.114,3
"Contaminated","Nitrate","Growth at 19°C",0,1,0,0,0,0,3
"Contaminated","Nitrate","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Contaminated","Nitrate","Growth at 30°C",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Contaminated","Nitrate","Growth at 37°C",0,0.86,0.141,0.351058744716952,0.123242242242242,-0.141,3
"Contaminated","Nitrate","Starch formation",0,0.829,0.176,0.393927885759791,0.155179179179179,-0.176,3
"Contaminated","Nitrate","Vitamin-free",0,0.827,0.178,0.395566015315361,0.156472472472472,-0.178,3
"Contaminated","Raffinose","Erythritol",1,0.922,0.912,0.486304937762812,0.236492492492492,0.088,3
"Contaminated","Raffinose","Growth at 37°C",1,0.948,0.739,0.545138676096437,0.297176176176176,0.261,3
"Contaminated","Raffinose","Lactose",1,0.918,0.958,0.452150904500301,0.20444044044044,0.042,3
"Contaminated","Raffinose","Melibiose",1,0.914,0.96,0.458923316699654,0.210610610610611,0.04,3
"Contaminated","Raffinose","Methanol",1,0.912,0.956,0.467206894514927,0.218282282282282,0.044,3
"Contaminated","Raffinose","Methyl-?-D-glucoside",1,0.936,0.803,0.535235908247454,0.286477477477477,0.197,3
"Contaminated","Raffinose","Nitrate",1,0.916,0.896,0.511317362745923,0.261445445445445,0.104,3
"Contaminated","Raffinose","Starch formation",1,0.917,0.923,0.487143006013951,0.237308308308308,0.077,3
"Contaminated","Raffinose","Vitamin-free",1,0.923,0.893,0.499800761104663,0.249800800800801,0.107,3
"Contaminated","Raffinose_F","2-Keto-D-gluconate",0,0.932,0.069,0.257498165634836,0.0663053053053053,-0.069,3
"Contaminated","Raffinose_F","Cellobiose",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Contaminated","Raffinose_F","Citrate",0,0.955,0.046,0.21431269194784,0.0459299299299299,-0.046,3
"Contaminated","Raffinose_F","D-Arabinose",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Contaminated","Raffinose_F","D-Glucitol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
