"Isolation","Trait_A","Trait_B","Mean_NP","SD_NP","Var_NP"
"Stone.Chamber","Sucrose_F","L-Arabinose",NA,0.313704704704705,NA
"Stone.Chamber","Sucrose_F","D-Arabinose",NA,0.319483483483483,NA
"Stone.Chamber","Sucrose_F","D-Ribose",NA,0.313088088088088,NA
"Stone.Chamber","Sucrose_F","Methanol",NA,0.0928918918918919,NA
"Stone.Chamber","Sucrose_F","Ethanol",NA,0.23886986986987,NA
"Stone.Chamber","Sucrose_F","Glycerol",NA,0.231475475475475,NA
"Stone.Chamber","Sucrose_F","Erythritol",NA,0.348984984984985,NA
"Stone.Chamber","Sucrose_F","Ribitol",NA,0.271646646646647,NA
"Stone.Chamber","Sucrose_F","Galactitol",NA,0.0736736736736737,NA
"Stone.Chamber","Sucrose_F","D-Mannitol",NA,0.238062062062062,NA
"Stone.Chamber","Sucrose_F","D-Glucitol",NA,0.237612612612613,NA
"Stone.Chamber","Sucrose_F","myo-Inositol",NA,0.0691691691691692,NA
"Stone.Chamber","Sucrose_F","DL-Lactate",NA,0.328564564564565,NA
"Stone.Chamber","Sucrose_F","Succinate",NA,0.233833833833834,NA
"Stone.Chamber","Sucrose_F","Citrate",NA,0.270381381381381,NA
"Stone.Chamber","Sucrose_F","D-Gluconate",NA,0.256767767767768,NA
"Stone.Chamber","Sucrose_F","D-Glucosamine",NA,0.316515515515515,NA
"Stone.Chamber","Sucrose_F","Nitrate",NA,0.141916916916917,NA
"Stone.Chamber","Sucrose_F","Vitamin-free",NA,0.174538538538539,NA
"Stone.Chamber","Sucrose_F","2-Keto-D-gluconate",NA,0.302426426426426,NA
"Stone.Chamber","Sucrose_F","Starch formation",NA,0.149249249249249,NA
"Stone.Chamber","Sucrose_F","Growth at 19°C",NA,0.220195195195195,NA
"Stone.Chamber","Sucrose_F","Growth at 25°C",NA,0.222622622622623,NA
"Stone.Chamber","Sucrose_F","Growth at 30°C",NA,0.231790790790791,NA
"Stone.Chamber","Sucrose_F","Growth at 37°C",NA,0.30914014014014,NA
"Stone.Chamber","Maltose_F","Lactose_F",NA,0.0253493493493493,NA
"Stone.Chamber","Maltose_F","Raffinose_F",NA,0.138234234234234,NA
"Stone.Chamber","Maltose_F","Trehalose_F",NA,0.246021021021021,NA
"Stone.Chamber","Maltose_F","Glucose",NA,0.137637637637638,NA
"Stone.Chamber","Maltose_F","Inulin",NA,0.230914914914915,NA
"Stone.Chamber","Maltose_F","Sucrose",NA,0.189228228228228,NA
"Stone.Chamber","Maltose_F","Raffinose",NA,0.223174174174174,NA
"Stone.Chamber","Maltose_F","Melibiose",NA,0.0813573573573574,NA
"Stone.Chamber","Maltose_F","Galactose",NA,0.202218218218218,NA
"Stone.Chamber","Maltose_F","Lactose",NA,0.182866866866867,NA
"Stone.Chamber","Maltose_F","Trehalose",NA,0.171755755755756,NA
"Stone.Chamber","Maltose_F","Maltose",NA,0.208512512512513,NA
"Stone.Chamber","Maltose_F","Melezitose",NA,0.232007007007007,NA
"Stone.Chamber","Maltose_F","Methyl-?-D-glucoside",NA,0.252408408408408,NA
"Stone.Chamber","Maltose_F","Soluble Starch",NA,0.157933933933934,NA
"Stone.Chamber","Maltose_F","Cellobiose",NA,0.188099099099099,NA
"Stone.Chamber","Maltose_F","Salicin",NA,0.183747747747748,NA
"Stone.Chamber","Maltose_F","L-Sorbose",NA,0.218193193193193,NA
"Stone.Chamber","Maltose_F","L-Rhamnose",NA,0.234009009009009,NA
"Stone.Chamber","Maltose_F","D-Xylose",NA,0.177576576576577,NA
"Stone.Chamber","Maltose_F","L-Arabinose",NA,0.247846846846847,NA
"Stone.Chamber","Maltose_F","D-Arabinose",NA,0.273873873873874,NA
"Stone.Chamber","Maltose_F","D-Ribose",NA,0.255451451451451,NA
"Stone.Chamber","Maltose_F","Methanol",NA,0.1,NA
"Stone.Chamber","Maltose_F","Ethanol",NA,0.160304304304304,NA
"Stone.Chamber","Maltose_F","Glycerol",NA,0.145901901901902,NA
"Stone.Chamber","Maltose_F","Erythritol",NA,0.290574574574575,NA
"Stone.Chamber","Maltose_F","Ribitol",NA,0.20075975975976,NA
"Stone.Chamber","Maltose_F","Galactitol",NA,0.081981981981982,NA
"Stone.Chamber","Maltose_F","D-Mannitol",NA,0.158533533533534,NA
"Stone.Chamber","Maltose_F","D-Glucitol",NA,0.15587987987988,NA
"Stone.Chamber","Maltose_F","myo-Inositol",NA,0.0665775775775776,NA
"Stone.Chamber","Maltose_F","DL-Lactate",NA,0.306702702702703,NA
"Stone.Chamber","Maltose_F","Succinate",NA,0.167678678678679,NA
"Stone.Chamber","Maltose_F","Citrate",NA,0.20075975975976,NA
"Stone.Chamber","Maltose_F","D-Gluconate",NA,0.194670670670671,NA
"Stone.Chamber","Maltose_F","D-Glucosamine",NA,0.265016016016016,NA
"Stone.Chamber","Maltose_F","Nitrate",NA,0.158189189189189,NA
"Stone.Chamber","Maltose_F","Vitamin-free",NA,0.188963963963964,NA
"Stone.Chamber","Maltose_F","2-Keto-D-gluconate",NA,0.2414004004004,NA
"Stone.Chamber","Maltose_F","Starch formation",NA,0.155755755755756,NA
"Stone.Chamber","Maltose_F","Growth at 19°C",NA,0.137637637637638,NA
"Stone.Chamber","Maltose_F","Growth at 25°C",NA,0.141805805805806,NA
"Stone.Chamber","Maltose_F","Growth at 30°C",NA,0.156595595595596,NA
"Stone.Chamber","Maltose_F","Growth at 37°C",NA,0.2887997997998,NA
"Stone.Chamber","Lactose_F","Raffinose_F",NA,0.146497497497497,NA
"Stone.Chamber","Lactose_F","Trehalose_F",NA,0.221645645645646,NA
"Stone.Chamber","Lactose_F","Glucose",NA,0.0281871871871872,NA
"Stone.Chamber","Lactose_F","Inulin",NA,0.218474474474474,NA
"Stone.Chamber","Lactose_F","Sucrose",NA,0.0988628628628629,NA
"Stone.Chamber","Lactose_F","Raffinose",NA,0.232703703703704,NA
"Stone.Chamber","Lactose_F","Melibiose",NA,0.0838588588588589,NA
"Stone.Chamber","Lactose_F","Galactose",NA,0.107226226226226,NA
"Stone.Chamber","Lactose_F","Lactose",NA,0.159343343343343,NA
"Stone.Chamber","Lactose_F","Trehalose",NA,0.0742982982982983,NA
"Stone.Chamber","Lactose_F","Maltose",NA,0.111711711711712,NA
"Stone.Chamber","Lactose_F","Melezitose",NA,0.208208208208208,NA
"Stone.Chamber","Lactose_F","Methyl-?-D-glucoside",NA,0.218842842842843,NA
"Stone.Chamber","Lactose_F","Soluble Starch",NA,0.163834834834835,NA
"Stone.Chamber","Lactose_F","Cellobiose",NA,0.0928918918918919,NA
"Stone.Chamber","Lactose_F","Salicin",NA,0.085985985985986,NA
"Stone.Chamber","Lactose_F","L-Sorbose",NA,0.130105105105105,NA
"Stone.Chamber","Lactose_F","L-Rhamnose",NA,0.214725725725726,NA
"Stone.Chamber","Lactose_F","D-Xylose",NA,0.0785175175175175,NA
"Stone.Chamber","Lactose_F","L-Arabinose",NA,0.169753753753754,NA
"Stone.Chamber","Lactose_F","D-Arabinose",NA,0.198914914914915,NA
"Stone.Chamber","Lactose_F","D-Ribose",NA,0.176076076076076,NA
"Stone.Chamber","Lactose_F","Methanol",NA,0.102333333333333,NA
"Stone.Chamber","Lactose_F","Ethanol",NA,0.0617057057057057,NA
"Stone.Chamber","Lactose_F","Glycerol",NA,0.0411921921921922,NA
"Stone.Chamber","Lactose_F","Erythritol",NA,0.227202202202202,NA
"Stone.Chamber","Lactose_F","Ribitol",NA,0.103222222222222,NA
"Stone.Chamber","Lactose_F","Galactitol",NA,0.0860610610610611,NA
"Stone.Chamber","Lactose_F","D-Mannitol",NA,0.0538048048048048,NA
"Stone.Chamber","Lactose_F","D-Glucitol",NA,0.0529169169169169,NA
"Stone.Chamber","Lactose_F","myo-Inositol",NA,0.0717427427427427,NA
"Stone.Chamber","Lactose_F","DL-Lactate",NA,0.262693693693694,NA
"Stone.Chamber","Lactose_F","Succinate",NA,0.0590900900900901,NA
"Stone.Chamber","Lactose_F","Citrate",NA,0.114738738738739,NA
"Stone.Chamber","Lactose_F","D-Gluconate",NA,0.100075075075075,NA
"Stone.Chamber","Lactose_F","D-Glucosamine",NA,0.189508508508509,NA
"Stone.Chamber","Lactose_F","Nitrate",NA,0.164960960960961,NA
"Stone.Chamber","Lactose_F","Vitamin-free",NA,0.194910910910911,NA
"Stone.Chamber","Lactose_F","2-Keto-D-gluconate",NA,0.159935935935936,NA
"Stone.Chamber","Lactose_F","Starch formation",NA,0.167918918918919,NA
"Stone.Chamber","Lactose_F","Growth at 19°C",NA,0.0281871871871872,NA
"Stone.Chamber","Lactose_F","Growth at 25°C",NA,0.0338088088088088,NA
"Stone.Chamber","Lactose_F","Growth at 30°C",NA,0.0457417417417417,NA
"Stone.Chamber","Lactose_F","Growth at 37°C",NA,0.248087087087087,NA
"Stone.Chamber","Raffinose_F","Trehalose_F",NA,0.242158158158158,NA
"Stone.Chamber","Raffinose_F","Glucose",NA,0.149905905905906,NA
"Stone.Chamber","Raffinose_F","Inulin",NA,0.24136036036036,NA
"Stone.Chamber","Raffinose_F","Sucrose",NA,0.203842842842843,NA
"Stone.Chamber","Raffinose_F","Raffinose",NA,0.222141141141141,NA
"Stone.Chamber","Raffinose_F","Melibiose",NA,0.0826866866866867,NA
"Stone.Chamber","Raffinose_F","Galactose",NA,0.201840840840841,NA
"Stone.Chamber","Raffinose_F","Lactose",NA,0.198637637637638,NA
"Stone.Chamber","Raffinose_F","Trehalose",NA,0.192576576576577,NA
"Stone.Chamber","Raffinose_F","Maltose",NA,0.207643643643644,NA
"Stone.Chamber","Raffinose_F","Melezitose",NA,0.249765765765766,NA
"Stone.Chamber","Raffinose_F","Methyl-?-D-glucoside",NA,0.287262262262262,NA
"Stone.Chamber","Raffinose_F","Soluble Starch",NA,0.15390990990991,NA
"Stone.Chamber","Raffinose_F","Cellobiose",NA,0.199670670670671,NA
"Stone.Chamber","Raffinose_F","Salicin",NA,0.194673673673674,NA
"Stone.Chamber","Raffinose_F","L-Sorbose",NA,0.235610610610611,NA
"Stone.Chamber","Raffinose_F","L-Rhamnose",NA,0.234593593593594,NA
"Stone.Chamber","Raffinose_F","D-Xylose",NA,0.192576576576577,NA
"Stone.Chamber","Raffinose_F","L-Arabinose",NA,0.263667667667668,NA
"Stone.Chamber","Raffinose_F","D-Arabinose",NA,0.274353353353353,NA
"Stone.Chamber","Raffinose_F","D-Ribose",NA,0.267063063063063,NA
"Stone.Chamber","Raffinose_F","Methanol",NA,0.0916876876876877,NA
"Stone.Chamber","Raffinose_F","Ethanol",NA,0.176540540540541,NA
"Stone.Chamber","Raffinose_F","Glycerol",NA,0.159183183183183,NA
"Stone.Chamber","Raffinose_F","Erythritol",NA,0.300700700700701,NA
"Stone.Chamber","Raffinose_F","Ribitol",NA,0.212388388388388,NA
"Stone.Chamber","Raffinose_F","Galactitol",NA,0.0795105105105105,NA
"Stone.Chamber","Raffinose_F","D-Mannitol",NA,0.167571571571572,NA
"Stone.Chamber","Raffinose_F","D-Glucitol",NA,0.164308308308308,NA
"Stone.Chamber","Raffinose_F","myo-Inositol",NA,0.0683073073073073,NA
"Stone.Chamber","Raffinose_F","DL-Lactate",NA,0.308083083083083,NA
"Stone.Chamber","Raffinose_F","Succinate",NA,0.172072072072072,NA
"Stone.Chamber","Raffinose_F","Citrate",NA,0.220171171171171,NA
"Stone.Chamber","Raffinose_F","D-Gluconate",NA,0.204763763763764,NA
"Stone.Chamber","Raffinose_F","D-Glucosamine",NA,0.279303303303303,NA
"Stone.Chamber","Raffinose_F","Nitrate",NA,0.159295295295295,NA
"Stone.Chamber","Raffinose_F","Vitamin-free",NA,0.181745745745746,NA
"Stone.Chamber","Raffinose_F","2-Keto-D-gluconate",NA,0.247591591591592,NA
"Stone.Chamber","Raffinose_F","Starch formation",NA,0.162306306306306,NA
"Stone.Chamber","Raffinose_F","Growth at 19°C",NA,0.149905905905906,NA
"Stone.Chamber","Raffinose_F","Growth at 25°C",NA,0.15392992992993,NA
"Stone.Chamber","Raffinose_F","Growth at 30°C",NA,0.167043043043043,NA
"Stone.Chamber","Raffinose_F","Growth at 37°C",NA,0.303094094094094,NA
"Stone.Chamber","Trehalose_F","Glucose",NA,0.21407007007007,NA
"Stone.Chamber","Trehalose_F","Inulin",NA,0.156531531531532,NA
"Stone.Chamber","Trehalose_F","Sucrose",NA,0.235751751751752,NA
"Stone.Chamber","Trehalose_F","Raffinose",NA,0.127391391391391,NA
"Stone.Chamber","Trehalose_F","Melibiose",NA,0.0493453453453453,NA
"Stone.Chamber","Trehalose_F","Galactose",NA,0.230701701701702,NA
"Stone.Chamber","Trehalose_F","Lactose",NA,0.177496496496496,NA
"Stone.Chamber","Trehalose_F","Trehalose",NA,0.220204204204204,NA
"Stone.Chamber","Trehalose_F","Maltose",NA,0.226697697697698,NA
"Stone.Chamber","Trehalose_F","Melezitose",NA,0.167038038038038,NA
"Stone.Chamber","Trehalose_F","Methyl-?-D-glucoside",NA,0.169785785785786,NA
"Stone.Chamber","Trehalose_F","Soluble Starch",NA,0.0984894894894895,NA
"Stone.Chamber","Trehalose_F","Cellobiose",NA,0.222997997997998,NA
"Stone.Chamber","Trehalose_F","Salicin",NA,0.2238998998999,NA
"Stone.Chamber","Trehalose_F","L-Sorbose",NA,0.227443443443443,NA
"Stone.Chamber","Trehalose_F","L-Rhamnose",NA,0.180976976976977,NA
"Stone.Chamber","Trehalose_F","D-Xylose",NA,0.220156156156156,NA
"Stone.Chamber","Trehalose_F","L-Arabinose",NA,0.247111111111111,NA
"Stone.Chamber","Trehalose_F","D-Arabinose",NA,0.244683683683684,NA
"Stone.Chamber","Trehalose_F","D-Ribose",NA,0.234425425425425,NA
"Stone.Chamber","Trehalose_F","Methanol",NA,0.0555745745745746,NA
"Stone.Chamber","Trehalose_F","Ethanol",NA,0.218202202202202,NA
"Stone.Chamber","Trehalose_F","Glycerol",NA,0.220204204204204,NA
"Stone.Chamber","Trehalose_F","Erythritol",NA,0.260176176176176,NA
"Stone.Chamber","Trehalose_F","Ribitol",NA,0.227971971971972,NA
"Stone.Chamber","Trehalose_F","Galactitol",NA,0.0538048048048048,NA
"Stone.Chamber","Trehalose_F","D-Mannitol",NA,0.217136136136136,NA
"Stone.Chamber","Trehalose_F","D-Glucitol",NA,0.222222222222222,NA
"Stone.Chamber","Trehalose_F","myo-Inositol",NA,0.0495495495495495,NA
"Stone.Chamber","Trehalose_F","DL-Lactate",NA,0.185801801801802,NA
"Stone.Chamber","Trehalose_F","Succinate",NA,0.226162162162162,NA
"Stone.Chamber","Trehalose_F","Citrate",NA,0.2245995995996,NA
"Stone.Chamber","Trehalose_F","D-Gluconate",NA,0.23390990990991,NA
"Stone.Chamber","Trehalose_F","D-Glucosamine",NA,0.262166166166166,NA
"Stone.Chamber","Trehalose_F","Nitrate",NA,0.108947947947948,NA
"Stone.Chamber","Trehalose_F","Vitamin-free",NA,0.112736736736737,NA
"Stone.Chamber","Trehalose_F","2-Keto-D-gluconate",NA,0.244308308308308,NA
"Stone.Chamber","Trehalose_F","Starch formation",NA,0.108184184184184,NA
"Stone.Chamber","Trehalose_F","Growth at 19°C",NA,0.21407007007007,NA
"Stone.Chamber","Trehalose_F","Growth at 25°C",NA,0.216116116116116,NA
"Stone.Chamber","Trehalose_F","Growth at 30°C",NA,0.220216216216216,NA
"Stone.Chamber","Trehalose_F","Growth at 37°C",NA,0.1763003003003,NA
"Stone.Chamber","Glucose","Inulin",NA,0,NA
"Stone.Chamber","Glucose","Sucrose",NA,0,NA
"Stone.Chamber","Glucose","Raffinose",NA,0,NA
"Stone.Chamber","Glucose","Melibiose",NA,0,NA
"Stone.Chamber","Glucose","Galactose",NA,0,NA
"Stone.Chamber","Glucose","Lactose",NA,0,NA
"Stone.Chamber","Glucose","Trehalose",NA,0,NA
"Stone.Chamber","Glucose","Maltose",NA,0,NA
"Stone.Chamber","Glucose","Melezitose",NA,0,NA
"Stone.Chamber","Glucose","Methyl-?-D-glucoside",NA,0,NA
"Stone.Chamber","Glucose","Soluble Starch",NA,0,NA
"Stone.Chamber","Glucose","Cellobiose",NA,0,NA
"Stone.Chamber","Glucose","Salicin",NA,0,NA
"Stone.Chamber","Glucose","L-Sorbose",NA,0,NA
"Stone.Chamber","Glucose","L-Rhamnose",NA,0,NA
"Stone.Chamber","Glucose","D-Xylose",NA,0,NA
"Stone.Chamber","Glucose","L-Arabinose",NA,0,NA
"Stone.Chamber","Glucose","D-Arabinose",NA,0,NA
"Stone.Chamber","Glucose","D-Ribose",NA,0,NA
"Stone.Chamber","Glucose","Methanol",NA,0,NA
"Stone.Chamber","Glucose","Ethanol",NA,0,NA
"Stone.Chamber","Glucose","Glycerol",NA,0,NA
"Stone.Chamber","Glucose","Erythritol",NA,0,NA
"Stone.Chamber","Glucose","Ribitol",NA,0,NA
"Stone.Chamber","Glucose","Galactitol",NA,0,NA
"Stone.Chamber","Glucose","D-Mannitol",NA,0,NA
"Stone.Chamber","Glucose","D-Glucitol",NA,0,NA
"Stone.Chamber","Glucose","myo-Inositol",NA,0,NA
"Stone.Chamber","Glucose","DL-Lactate",NA,0,NA
"Stone.Chamber","Glucose","Succinate",NA,0,NA
"Stone.Chamber","Glucose","Citrate",NA,0,NA
"Stone.Chamber","Glucose","D-Gluconate",NA,0,NA
"Stone.Chamber","Glucose","D-Glucosamine",NA,0,NA
"Stone.Chamber","Glucose","Nitrate",NA,0,NA
"Stone.Chamber","Glucose","Vitamin-free",NA,0,NA
"Stone.Chamber","Glucose","2-Keto-D-gluconate",NA,0,NA
"Stone.Chamber","Glucose","Starch formation",NA,0,NA
"Stone.Chamber","Glucose","Growth at 19°C",NA,0,NA
"Stone.Chamber","Glucose","Growth at 25°C",NA,0,NA
"Stone.Chamber","Glucose","Growth at 30°C",NA,0,NA
"Stone.Chamber","Glucose","Growth at 37°C",NA,0,NA
"Stone.Chamber","Inulin","Sucrose",NA,0.241720720720721,NA
"Stone.Chamber","Inulin","Raffinose",NA,0.134333333333333,NA
"Stone.Chamber","Inulin","Melibiose",NA,0.0531371371371371,NA
"Stone.Chamber","Inulin","Galactose",NA,0.234938938938939,NA
"Stone.Chamber","Inulin","Lactose",NA,0.160304304304304,NA
"Stone.Chamber","Inulin","Trehalose",NA,0.214850850850851,NA
"Stone.Chamber","Inulin","Maltose",NA,0.236792792792793,NA
"Stone.Chamber","Inulin","Melezitose",NA,0.154593593593594,NA
"Stone.Chamber","Inulin","Methyl-?-D-glucoside",NA,0.163263263263263,NA
"Stone.Chamber","Inulin","Soluble Starch",NA,0.109113113113113,NA
"Stone.Chamber","Inulin","Cellobiose",NA,0.22391991991992,NA
"Stone.Chamber","Inulin","Salicin",NA,0.227202202202202,NA
"Stone.Chamber","Inulin","L-Sorbose",NA,0.224383383383383,NA
"Stone.Chamber","Inulin","L-Rhamnose",NA,0.197836836836837,NA
"Stone.Chamber","Inulin","D-Xylose",NA,0.226862862862863,NA
"Stone.Chamber","Inulin","L-Arabinose",NA,0.252216216216216,NA
"Stone.Chamber","Inulin","D-Arabinose",NA,0.263038038038038,NA
"Stone.Chamber","Inulin","D-Ribose",NA,0.243122122122122,NA
"Stone.Chamber","Inulin","Methanol",NA,0.0625735735735736,NA
"Stone.Chamber","Inulin","Ethanol",NA,0.214614614614615,NA
"Stone.Chamber","Inulin","Glycerol",NA,0.219319319319319,NA
"Stone.Chamber","Inulin","Erythritol",NA,0.25392992992993,NA
"Stone.Chamber","Inulin","Ribitol",NA,0.232116116116116,NA
"Stone.Chamber","Inulin","Galactitol",NA,0.0555745745745746,NA
"Stone.Chamber","Inulin","D-Mannitol",NA,0.222378378378378,NA
"Stone.Chamber","Inulin","D-Glucitol",NA,0.214453453453453,NA
"Stone.Chamber","Inulin","myo-Inositol",NA,0.0475475475475475,NA
"Stone.Chamber","Inulin","DL-Lactate",NA,0.168424424424424,NA
"Stone.Chamber","Inulin","Succinate",NA,0.220856856856857,NA
"Stone.Chamber","Inulin","Citrate",NA,0.233712712712713,NA
"Stone.Chamber","Inulin","D-Gluconate",NA,0.232788788788789,NA
"Stone.Chamber","Inulin","D-Glucosamine",NA,0.269148148148148,NA
"Stone.Chamber","Inulin","Nitrate",NA,0.108467467467467,NA
"Stone.Chamber","Inulin","Vitamin-free",NA,0.117217217217217,NA
"Stone.Chamber","Inulin","2-Keto-D-gluconate",NA,0.22077977977978,NA
"Stone.Chamber","Inulin","Starch formation",NA,0.115215215215215,NA
"Stone.Chamber","Inulin","Growth at 19°C",NA,0.21096996996997,NA
"Stone.Chamber","Inulin","Growth at 25°C",NA,0.212436436436436,NA
"Stone.Chamber","Inulin","Growth at 30°C",NA,0.213313313313313,NA
"Stone.Chamber","Inulin","Growth at 37°C",NA,0.163347347347347,NA
"Stone.Chamber","Sucrose","Raffinose",NA,0.0138178178178178,NA
"Stone.Chamber","Sucrose","Melibiose",NA,0.00695795795795796,NA
"Stone.Chamber","Sucrose","Galactose",NA,0.0711421421421421,NA
"Stone.Chamber","Sucrose","Lactose",NA,0.0347387387387387,NA
"Stone.Chamber","Sucrose","Trehalose",NA,0.0702942942942943,NA
"Stone.Chamber","Sucrose","Maltose",NA,0.0702942942942943,NA
"Stone.Chamber","Sucrose","Melezitose",NA,0.0439279279279279,NA
"Stone.Chamber","Sucrose","Methyl-?-D-glucoside",NA,0.043018018018018,NA
"Stone.Chamber","Sucrose","Soluble Starch",NA,0.00990990990990991,NA
"Stone.Chamber","Sucrose","Cellobiose",NA,0.0685925925925926,NA
"Stone.Chamber","Sucrose","Salicin",NA,0.0702942942942943,NA
"Stone.Chamber","Sucrose","L-Sorbose",NA,0.0677387387387387,NA
"Stone.Chamber","Sucrose","L-Rhamnose",NA,0.0338088088088088,NA
"Stone.Chamber","Sucrose","D-Xylose",NA,0.0711421421421421,NA
"Stone.Chamber","Sucrose","L-Arabinose",NA,0.066025025025025,NA
"Stone.Chamber","Sucrose","D-Arabinose",NA,0.0643033033033033,NA
"Stone.Chamber","Sucrose","D-Ribose",NA,0.0625735735735736,NA
"Stone.Chamber","Sucrose","Methanol",NA,0.0157597597597598,NA
"Stone.Chamber","Sucrose","Ethanol",NA,0.0711421421421421,NA
"Stone.Chamber","Sucrose","Glycerol",NA,0.0711421421421421,NA
"Stone.Chamber","Sucrose","Erythritol",NA,0.0668828828828829,NA
"Stone.Chamber","Sucrose","Ribitol",NA,0.0694444444444444,NA
"Stone.Chamber","Sucrose","Galactitol",NA,0.00892792792792793,NA
"Stone.Chamber","Sucrose","D-Mannitol",NA,0.0677387387387387,NA
"Stone.Chamber","Sucrose","D-Glucitol",NA,0.0711421421421421,NA
"Stone.Chamber","Sucrose","myo-Inositol",NA,0.001997997997998,NA
"Stone.Chamber","Sucrose","DL-Lactate",NA,0.0475475475475475,NA
"Stone.Chamber","Sucrose","Succinate",NA,0.071987987987988,NA
"Stone.Chamber","Sucrose","Citrate",NA,0.066025025025025,NA
"Stone.Chamber","Sucrose","D-Gluconate",NA,0.0702942942942943,NA
"Stone.Chamber","Sucrose","D-Glucosamine",NA,0.0677387387387387,NA
"Stone.Chamber","Sucrose","Nitrate",NA,0.0138178178178178,NA
"Stone.Chamber","Sucrose","Vitamin-free",NA,0.0196196196196196,NA
"Stone.Chamber","Sucrose","2-Keto-D-gluconate",NA,0.0694444444444444,NA
"Stone.Chamber","Sucrose","Starch formation",NA,0.0138178178178178,NA
"Stone.Chamber","Sucrose","Growth at 19°C",NA,0.071987987987988,NA
"Stone.Chamber","Sucrose","Growth at 25°C",NA,0.071987987987988,NA
"Stone.Chamber","Sucrose","Growth at 30°C",NA,0.0711421421421421,NA
"Stone.Chamber","Sucrose","Growth at 37°C",NA,0.0475475475475475,NA
"Stone.Chamber","Raffinose","Melibiose",NA,0.0728888888888889,NA
"Stone.Chamber","Raffinose","Galactose",NA,0.275706706706707,NA
"Stone.Chamber","Raffinose","Lactose",NA,0.217536536536537,NA
"Stone.Chamber","Raffinose","Trehalose",NA,0.253772772772773,NA
"Stone.Chamber","Raffinose","Maltose",NA,0.284875875875876,NA
"Stone.Chamber","Raffinose","Melezitose",NA,0.270045045045045,NA
"Stone.Chamber","Raffinose","Methyl-?-D-glucoside",NA,0.282278278278278,NA
"Stone.Chamber","Raffinose","Soluble Starch",NA,0.1484994994995,NA
"Stone.Chamber","Raffinose","Cellobiose",NA,0.270341341341341,NA
"Stone.Chamber","Raffinose","Salicin",NA,0.269644644644645,NA
"Stone.Chamber","Raffinose","L-Sorbose",NA,0.305664664664665,NA
"Stone.Chamber","Raffinose","L-Rhamnose",NA,0.257361361361361,NA
"Stone.Chamber","Raffinose","D-Xylose",NA,0.268043043043043,NA
"Stone.Chamber","Raffinose","L-Arabinose",NA,0.3251001001001,NA
"Stone.Chamber","Raffinose","D-Arabinose",NA,0.346121121121121,NA
