"Isolation","Trait_A","Trait_B","Mean_NN","SD_NN","Var_NN"
"Flower","Salicin","D-Gluconate",NA,4.11749249249249,NA
"Flower","Salicin","D-Glucosamine",NA,5.16748348348348,NA
"Flower","Salicin","Nitrate",NA,6.8023023023023,NA
"Flower","Salicin","Vitamin-free",NA,6.2190980980981,NA
"Flower","Salicin","2-Keto-D-gluconate",NA,3.88211311311311,NA
"Flower","Salicin","Starch formation",NA,6.21765365365365,NA
"Flower","Salicin","Growth at 19°C",NA,0.0756756756756757,NA
"Flower","Salicin","Growth at 25°C",NA,0.110654654654655,NA
"Flower","Salicin","Growth at 30°C",NA,1.17388988988989,NA
"Flower","Salicin","Growth at 37°C",NA,6.41386986986987,NA
"Flower","L-Sorbose","L-Rhamnose",NA,7.03706806806807,NA
"Flower","L-Sorbose","D-Xylose",NA,2.93036936936937,NA
"Flower","L-Sorbose","L-Arabinose",NA,6.71541941941942,NA
"Flower","L-Sorbose","D-Arabinose",NA,6.46606206206206,NA
"Flower","L-Sorbose","D-Ribose",NA,5.45643143143143,NA
"Flower","L-Sorbose","Methanol",NA,7.40272172172172,NA
"Flower","L-Sorbose","Ethanol",NA,2.12591691691692,NA
"Flower","L-Sorbose","Glycerol",NA,1.35144744744745,NA
"Flower","L-Sorbose","Erythritol",NA,7.08367467467467,NA
"Flower","L-Sorbose","Ribitol",NA,3.924,NA
"Flower","L-Sorbose","Galactitol",NA,7.29888988988989,NA
"Flower","L-Sorbose","D-Mannitol",NA,1.56154554554555,NA
"Flower","L-Sorbose","D-Glucitol",NA,1.2365005005005,NA
"Flower","L-Sorbose","myo-Inositol",NA,7.58082482482483,NA
"Flower","L-Sorbose","DL-Lactate",NA,5.56263363363363,NA
"Flower","L-Sorbose","Succinate",NA,1.89544644644645,NA
"Flower","L-Sorbose","Citrate",NA,3.57357257257257,NA
"Flower","L-Sorbose","D-Gluconate",NA,3.58077677677678,NA
"Flower","L-Sorbose","D-Glucosamine",NA,5.55030930930931,NA
"Flower","L-Sorbose","Nitrate",NA,6.78108508508508,NA
"Flower","L-Sorbose","Vitamin-free",NA,6.77987987987988,NA
"Flower","L-Sorbose","2-Keto-D-gluconate",NA,3.77672772772773,NA
"Flower","L-Sorbose","Starch formation",NA,7.16768668668669,NA
"Flower","L-Sorbose","Growth at 19°C",NA,0.0634394394394394,NA
"Flower","L-Sorbose","Growth at 25°C",NA,0.114985985985986,NA
"Flower","L-Sorbose","Growth at 30°C",NA,1.30898798798799,NA
"Flower","L-Sorbose","Growth at 37°C",NA,5.34763163163163,NA
"Flower","L-Rhamnose","D-Xylose",NA,5.16641041041041,NA
"Flower","L-Rhamnose","L-Arabinose",NA,8.50841241241241,NA
"Flower","L-Rhamnose","D-Arabinose",NA,8.16444344344344,NA
"Flower","L-Rhamnose","D-Ribose",NA,7.5683043043043,NA
"Flower","L-Rhamnose","Methanol",NA,5.24884884884885,NA
"Flower","L-Rhamnose","Ethanol",NA,3.93728828828829,NA
"Flower","L-Rhamnose","Glycerol",NA,2.7264024024024,NA
"Flower","L-Rhamnose","Erythritol",NA,7.69664064064064,NA
"Flower","L-Rhamnose","Ribitol",NA,6.21661661661662,NA
"Flower","L-Rhamnose","Galactitol",NA,5.36759159159159,NA
"Flower","L-Rhamnose","D-Mannitol",NA,3.06721121121121,NA
"Flower","L-Rhamnose","D-Glucitol",NA,3.11471471471471,NA
"Flower","L-Rhamnose","myo-Inositol",NA,4.9008968968969,NA
"Flower","L-Rhamnose","DL-Lactate",NA,9.5064974974975,NA
"Flower","L-Rhamnose","Succinate",NA,3.79046146146146,NA
"Flower","L-Rhamnose","Citrate",NA,6.46596596596597,NA
"Flower","L-Rhamnose","D-Gluconate",NA,8.08285785785786,NA
"Flower","L-Rhamnose","D-Glucosamine",NA,7.16908808808809,NA
"Flower","L-Rhamnose","Nitrate",NA,8.03801301301301,NA
"Flower","L-Rhamnose","Vitamin-free",NA,7.62841941941942,NA
"Flower","L-Rhamnose","2-Keto-D-gluconate",NA,7.6276986986987,NA
"Flower","L-Rhamnose","Starch formation",NA,6.60803203203203,NA
"Flower","L-Rhamnose","Growth at 19°C",NA,0.338617617617618,NA
"Flower","L-Rhamnose","Growth at 25°C",NA,0.409128128128128,NA
"Flower","L-Rhamnose","Growth at 30°C",NA,3.55995995995996,NA
"Flower","L-Rhamnose","Growth at 37°C",NA,10.5964524524525,NA
"Flower","D-Xylose","L-Arabinose",NA,5.28638638638639,NA
"Flower","D-Xylose","D-Arabinose",NA,5.23001401401401,NA
"Flower","D-Xylose","D-Ribose",NA,4.36546546546547,NA
"Flower","D-Xylose","Methanol",NA,5.17364964964965,NA
"Flower","D-Xylose","Ethanol",NA,2.71863463463463,NA
"Flower","D-Xylose","Glycerol",NA,1.27119019019019,NA
"Flower","D-Xylose","Erythritol",NA,5.26926826826827,NA
"Flower","D-Xylose","Ribitol",NA,3.91565965965966,NA
"Flower","D-Xylose","Galactitol",NA,5.2674984984985,NA
"Flower","D-Xylose","D-Mannitol",NA,1.65748848848849,NA
"Flower","D-Xylose","D-Glucitol",NA,1.56694294294294,NA
"Flower","D-Xylose","myo-Inositol",NA,5.12908808808809,NA
"Flower","D-Xylose","DL-Lactate",NA,5.31659259259259,NA
"Flower","D-Xylose","Succinate",NA,2.29797397397397,NA
"Flower","D-Xylose","Citrate",NA,3.54378278278278,NA
"Flower","D-Xylose","D-Gluconate",NA,3.63731331331331,NA
"Flower","D-Xylose","D-Glucosamine",NA,4.41060960960961,NA
"Flower","D-Xylose","Nitrate",NA,5.52046446446446,NA
"Flower","D-Xylose","Vitamin-free",NA,5.09637537537538,NA
"Flower","D-Xylose","2-Keto-D-gluconate",NA,3.63191091091091,NA
"Flower","D-Xylose","Starch formation",NA,5.11871871871872,NA
"Flower","D-Xylose","Growth at 19°C",NA,0.0643033033033033,NA
"Flower","D-Xylose","Growth at 25°C",NA,0.121237237237237,NA
"Flower","D-Xylose","Growth at 30°C",NA,1.25575175175175,NA
"Flower","D-Xylose","Growth at 37°C",NA,4.85529429429429,NA
"Flower","L-Arabinose","D-Arabinose",NA,8.52924524524525,NA
"Flower","L-Arabinose","D-Ribose",NA,8.21621621621622,NA
"Flower","L-Arabinose","Methanol",NA,7.37792892892893,NA
"Flower","L-Arabinose","Ethanol",NA,3.95550650650651,NA
"Flower","L-Arabinose","Glycerol",NA,2.49553153153153,NA
"Flower","L-Arabinose","Erythritol",NA,9.23466566566567,NA
"Flower","L-Arabinose","Ribitol",NA,6.18395895895896,NA
"Flower","L-Arabinose","Galactitol",NA,7.31321321321321,NA
"Flower","L-Arabinose","D-Mannitol",NA,3.03543543543544,NA
"Flower","L-Arabinose","D-Glucitol",NA,2.94193293293293,NA
"Flower","L-Arabinose","myo-Inositol",NA,7.52942942942943,NA
"Flower","L-Arabinose","DL-Lactate",NA,9.6015975975976,NA
"Flower","L-Arabinose","Succinate",NA,3.83243143143143,NA
"Flower","L-Arabinose","Citrate",NA,6.52511611611612,NA
"Flower","L-Arabinose","D-Gluconate",NA,7.32607707707708,NA
"Flower","L-Arabinose","D-Glucosamine",NA,7.40567667667668,NA
"Flower","L-Arabinose","Nitrate",NA,9.39962362362362,NA
"Flower","L-Arabinose","Vitamin-free",NA,8.68195795795796,NA
"Flower","L-Arabinose","2-Keto-D-gluconate",NA,7.13285685685686,NA
"Flower","L-Arabinose","Starch formation",NA,8.23958358358358,NA
"Flower","L-Arabinose","Growth at 19°C",NA,0.152596596596597,NA
"Flower","L-Arabinose","Growth at 25°C",NA,0.236211211211211,NA
"Flower","L-Arabinose","Growth at 30°C",NA,3.05868968968969,NA
"Flower","L-Arabinose","Growth at 37°C",NA,11.0684434434434,NA
"Flower","D-Arabinose","D-Ribose",NA,8.31028528528529,NA
"Flower","D-Arabinose","Methanol",NA,6.92312212212212,NA
"Flower","D-Arabinose","Ethanol",NA,3.85281181181181,NA
"Flower","D-Arabinose","Glycerol",NA,2.43754854854855,NA
"Flower","D-Arabinose","Erythritol",NA,7.90161261261261,NA
"Flower","D-Arabinose","Ribitol",NA,6.06221821821822,NA
"Flower","D-Arabinose","Galactitol",NA,7.54320720720721,NA
"Flower","D-Arabinose","D-Mannitol",NA,2.89857457457457,NA
"Flower","D-Arabinose","D-Glucitol",NA,2.88656256256256,NA
"Flower","D-Arabinose","myo-Inositol",NA,7.23801301301301,NA
"Flower","D-Arabinose","DL-Lactate",NA,9.42755155155155,NA
"Flower","D-Arabinose","Succinate",NA,3.83322422422422,NA
"Flower","D-Arabinose","Citrate",NA,6.48445945945946,NA
"Flower","D-Arabinose","D-Gluconate",NA,7.33647247247247,NA
"Flower","D-Arabinose","D-Glucosamine",NA,7.34185285285285,NA
"Flower","D-Arabinose","Nitrate",NA,9.24968068068068,NA
"Flower","D-Arabinose","Vitamin-free",NA,8.33143143143143,NA
"Flower","D-Arabinose","2-Keto-D-gluconate",NA,7.49569469469469,NA
"Flower","D-Arabinose","Starch formation",NA,7.72900500500501,NA
"Flower","D-Arabinose","Growth at 19°C",NA,0.154593593593594,NA
"Flower","D-Arabinose","Growth at 25°C",NA,0.25608008008008,NA
"Flower","D-Arabinose","Growth at 30°C",NA,3.01213113113113,NA
"Flower","D-Arabinose","Growth at 37°C",NA,10.228003003003,NA
"Flower","D-Ribose","Methanol",NA,6.98796296296296,NA
"Flower","D-Ribose","Ethanol",NA,3.43280780780781,NA
"Flower","D-Ribose","Glycerol",NA,2.35195195195195,NA
"Flower","D-Ribose","Erythritol",NA,8.10561661661662,NA
"Flower","D-Ribose","Ribitol",NA,5.12174574574575,NA
"Flower","D-Ribose","Galactitol",NA,7.28592492492492,NA
"Flower","D-Ribose","D-Mannitol",NA,2.51447347347347,NA
"Flower","D-Ribose","D-Glucitol",NA,2.4526036036036,NA
"Flower","D-Ribose","myo-Inositol",NA,6.94065165165165,NA
"Flower","D-Ribose","DL-Lactate",NA,7.75694094094094,NA
"Flower","D-Ribose","Succinate",NA,3.33321221221221,NA
"Flower","D-Ribose","Citrate",NA,5.63746146146146,NA
"Flower","D-Ribose","D-Gluconate",NA,6.23791691691692,NA
"Flower","D-Ribose","D-Glucosamine",NA,6.65376476476477,NA
"Flower","D-Ribose","Nitrate",NA,7.39734834834835,NA
"Flower","D-Ribose","Vitamin-free",NA,7.6454044044044,NA
"Flower","D-Ribose","2-Keto-D-gluconate",NA,6.102002002002,NA
"Flower","D-Ribose","Starch formation",NA,7.29428528528529,NA
"Flower","D-Ribose","Growth at 19°C",NA,0.123434434434434,NA
"Flower","D-Ribose","Growth at 25°C",NA,0.198973973973974,NA
"Flower","D-Ribose","Growth at 30°C",NA,2.36483583583584,NA
"Flower","D-Ribose","Growth at 37°C",NA,8.6650960960961,NA
"Flower","Methanol","Ethanol",NA,4.04522922922923,NA
"Flower","Methanol","Glycerol",NA,2.71661661661662,NA
"Flower","Methanol","Erythritol",NA,6.32653053053053,NA
"Flower","Methanol","Ribitol",NA,6.0196036036036,NA
"Flower","Methanol","Galactitol",NA,3.81341341341341,NA
"Flower","Methanol","D-Mannitol",NA,3.01634034034034,NA
"Flower","Methanol","D-Glucitol",NA,3.11998398398398,NA
"Flower","Methanol","myo-Inositol",NA,3.86738638638639,NA
"Flower","Methanol","DL-Lactate",NA,8.97875375375375,NA
"Flower","Methanol","Succinate",NA,3.86924524524525,NA
"Flower","Methanol","Citrate",NA,6.78124524524525,NA
"Flower","Methanol","D-Gluconate",NA,8.06250650650651,NA
"Flower","Methanol","D-Glucosamine",NA,7.10087587587588,NA
"Flower","Methanol","Nitrate",NA,6.48546046046046,NA
"Flower","Methanol","Vitamin-free",NA,6.81012112112112,NA
"Flower","Methanol","2-Keto-D-gluconate",NA,7.55195195195195,NA
"Flower","Methanol","Starch formation",NA,5.52328228228228,NA
"Flower","Methanol","Growth at 19°C",NA,0.350109109109109,NA
"Flower","Methanol","Growth at 25°C",NA,0.41068968968969,NA
"Flower","Methanol","Growth at 30°C",NA,3.60536136136136,NA
"Flower","Methanol","Growth at 37°C",NA,9.67538638638639,NA
"Flower","Ethanol","Glycerol",NA,1.01411811811812,NA
"Flower","Ethanol","Erythritol",NA,3.95827727727728,NA
"Flower","Ethanol","Ribitol",NA,2.72891991991992,NA
"Flower","Ethanol","Galactitol",NA,3.85760860860861,NA
"Flower","Ethanol","D-Mannitol",NA,1.60159259259259,NA
"Flower","Ethanol","D-Glucitol",NA,1.47244844844845,NA
"Flower","Ethanol","myo-Inositol",NA,3.88096496496496,NA
"Flower","Ethanol","DL-Lactate",NA,3.93106706706707,NA
"Flower","Ethanol","Succinate",NA,2.05249149149149,NA
"Flower","Ethanol","Citrate",NA,2.49864964964965,NA
"Flower","Ethanol","D-Gluconate",NA,2.5415005005005,NA
"Flower","Ethanol","D-Glucosamine",NA,3.35077477477477,NA
"Flower","Ethanol","Nitrate",NA,3.57535035035035,NA
"Flower","Ethanol","Vitamin-free",NA,3.9666026026026,NA
"Flower","Ethanol","2-Keto-D-gluconate",NA,2.79857457457457,NA
"Flower","Ethanol","Starch formation",NA,3.72964564564565,NA
"Flower","Ethanol","Growth at 19°C",NA,0.0367407407407407,NA
"Flower","Ethanol","Growth at 25°C",NA,0.0801911911911912,NA
"Flower","Ethanol","Growth at 30°C",NA,0.857216216216216,NA
"Flower","Ethanol","Growth at 37°C",NA,3.5203993993994,NA
"Flower","Glycerol","Erythritol",NA,2.77000900900901,NA
"Flower","Glycerol","Ribitol",NA,1.39265665665666,NA
"Flower","Glycerol","Galactitol",NA,2.48136036036036,NA
"Flower","Glycerol","D-Mannitol",NA,1.00075975975976,NA
"Flower","Glycerol","D-Glucitol",NA,0.852371371371371,NA
"Flower","Glycerol","myo-Inositol",NA,2.74421521521522,NA
"Flower","Glycerol","DL-Lactate",NA,2.06476876876877,NA
"Flower","Glycerol","Succinate",NA,1.21877777777778,NA
"Flower","Glycerol","Citrate",NA,1.64564464464464,NA
"Flower","Glycerol","D-Gluconate",NA,1.76223823823824,NA
"Flower","Glycerol","D-Glucosamine",NA,2.20744644644645,NA
"Flower","Glycerol","Nitrate",NA,2.66470870870871,NA
"Flower","Glycerol","Vitamin-free",NA,2.54597697697698,NA
"Flower","Glycerol","2-Keto-D-gluconate",NA,1.66340740740741,NA
"Flower","Glycerol","Starch formation",NA,2.47207207207207,NA
"Flower","Glycerol","Growth at 19°C",NA,0.0272432432432432,NA
"Flower","Glycerol","Growth at 25°C",NA,0.0708868868868869,NA
"Flower","Glycerol","Growth at 30°C",NA,0.5996996996997,NA
"Flower","Glycerol","Growth at 37°C",NA,2.18428028028028,NA
"Flower","Erythritol","Ribitol",NA,6.31497097097097,NA
"Flower","Erythritol","Galactitol",NA,5.70457557557558,NA
"Flower","Erythritol","D-Mannitol",NA,3.02837237237237,NA
"Flower","Erythritol","D-Glucitol",NA,3.0457017017017,NA
"Flower","Erythritol","myo-Inositol",NA,6.36335435435435,NA
"Flower","Erythritol","DL-Lactate",NA,9.1792982982983,NA
"Flower","Erythritol","Succinate",NA,3.82426326326326,NA
"Flower","Erythritol","Citrate",NA,6.56868768768769,NA
"Flower","Erythritol","D-Gluconate",NA,7.83697297297297,NA
"Flower","Erythritol","D-Glucosamine",NA,7.1200950950951,NA
"Flower","Erythritol","Nitrate",NA,8.47331231231231,NA
"Flower","Erythritol","Vitamin-free",NA,7.47435035035035,NA
"Flower","Erythritol","2-Keto-D-gluconate",NA,7.2947987987988,NA
"Flower","Erythritol","Starch formation",NA,7.46102002002002,NA
"Flower","Erythritol","Growth at 19°C",NA,0.164403403403403,NA
"Flower","Erythritol","Growth at 25°C",NA,0.260736736736737,NA
"Flower","Erythritol","Growth at 30°C",NA,3.49228328328328,NA
"Flower","Erythritol","Growth at 37°C",NA,10.1423813813814,NA
"Flower","Ribitol","Galactitol",NA,6.09896296296296,NA
"Flower","Ribitol","D-Mannitol",NA,2.04155755755756,NA
"Flower","Ribitol","D-Glucitol",NA,1.82462362362362,NA
"Flower","Ribitol","myo-Inositol",NA,6.10556156156156,NA
"Flower","Ribitol","DL-Lactate",NA,5.88863963963964,NA
"Flower","Ribitol","Succinate",NA,2.55887487487487,NA
"Flower","Ribitol","Citrate",NA,4.2241991991992,NA
"Flower","Ribitol","D-Gluconate",NA,4.17289189189189,NA
"Flower","Ribitol","D-Glucosamine",NA,4.94883283283283,NA
"Flower","Ribitol","Nitrate",NA,6.07199099099099,NA
"Flower","Ribitol","Vitamin-free",NA,5.99877377377377,NA
"Flower","Ribitol","2-Keto-D-gluconate",NA,4.01552652652653,NA
"Flower","Ribitol","Starch formation",NA,6.25040640640641,NA
"Flower","Ribitol","Growth at 19°C",NA,0.083027027027027,NA
"Flower","Ribitol","Growth at 25°C",NA,0.137973973973974,NA
"Flower","Ribitol","Growth at 30°C",NA,1.38312712712713,NA
"Flower","Ribitol","Growth at 37°C",NA,5.81664764764765,NA
"Flower","Galactitol","D-Mannitol",NA,2.91220820820821,NA
"Flower","Galactitol","D-Glucitol",NA,2.9824984984985,NA
"Flower","Galactitol","myo-Inositol",NA,3.61311311311311,NA
"Flower","Galactitol","DL-Lactate",NA,8.50751151151151,NA
"Flower","Galactitol","Succinate",NA,3.76674274274274,NA
"Flower","Galactitol","Citrate",NA,6.43009409409409,NA
"Flower","Galactitol","D-Gluconate",NA,7.4852042042042,NA
"Flower","Galactitol","D-Glucosamine",NA,7.08261861861862,NA
"Flower","Galactitol","Nitrate",NA,6.2879039039039,NA
"Flower","Galactitol","Vitamin-free",NA,6.06597697697698,NA
"Flower","Galactitol","2-Keto-D-gluconate",NA,7.50750750750751,NA
"Flower","Galactitol","Starch formation",NA,5.4879039039039,NA
"Flower","Galactitol","Growth at 19°C",NA,0.345509509509509,NA
"Flower","Galactitol","Growth at 25°C",NA,0.405644644644645,NA
"Flower","Galactitol","Growth at 30°C",NA,3.49527027027027,NA
"Flower","Galactitol","Growth at 37°C",NA,9.48370770770771,NA
"Flower","D-Mannitol","D-Glucitol",NA,1.16552452452452,NA
"Flower","D-Mannitol","myo-Inositol",NA,3.04307407407407,NA
"Flower","D-Mannitol","DL-Lactate",NA,2.85372472472472,NA
"Flower","D-Mannitol","Succinate",NA,1.5450960960961,NA
"Flower","D-Mannitol","Citrate",NA,2.12984084084084,NA
"Flower","D-Mannitol","D-Gluconate",NA,2.02377977977978,NA
"Flower","D-Mannitol","D-Glucosamine",NA,2.47555455455455,NA
"Flower","D-Mannitol","Nitrate",NA,2.8376016016016,NA
"Flower","D-Mannitol","Vitamin-free",NA,2.99335235235235,NA
"Flower","D-Mannitol","2-Keto-D-gluconate",NA,2.09647147147147,NA
"Flower","D-Mannitol","Starch formation",NA,2.87266366366366,NA
"Flower","D-Mannitol","Growth at 19°C",NA,0.0367407407407407,NA
"Flower","D-Mannitol","Growth at 25°C",NA,0.0582142142142142,NA
"Flower","D-Mannitol","Growth at 30°C",NA,0.649840840840841,NA
"Flower","D-Mannitol","Growth at 37°C",NA,2.78075575575576,NA
"Flower","D-Glucitol","myo-Inositol",NA,3.12143243243243,NA
"Flower","D-Glucitol","DL-Lactate",NA,2.66234134134134,NA
"Flower","D-Glucitol","Succinate",NA,1.47127527527528,NA
"Flower","D-Glucitol","Citrate",NA,1.85322822822823,NA
"Flower","D-Glucitol","D-Gluconate",NA,1.94753153153153,NA
"Flower","D-Glucitol","D-Glucosamine",NA,2.45244344344344,NA
"Flower","D-Glucitol","Nitrate",NA,2.90552952952953,NA
"Flower","D-Glucitol","Vitamin-free",NA,2.85035435435435,NA
"Flower","D-Glucitol","2-Keto-D-gluconate",NA,2.09088988988989,NA
"Flower","D-Glucitol","Starch formation",NA,3.03006606606607,NA
"Flower","D-Glucitol","Growth at 19°C",NA,0.0348788788788789,NA
"Flower","D-Glucitol","Growth at 25°C",NA,0.0531371371371371,NA
"Flower","D-Glucitol","Growth at 30°C",NA,0.674878878878879,NA
"Flower","D-Glucitol","Growth at 37°C",NA,2.63703703703704,NA
"Flower","myo-Inositol","DL-Lactate",NA,8.38206106106106,NA
"Flower","myo-Inositol","Succinate",NA,3.90158058058058,NA
"Flower","myo-Inositol","Citrate",NA,6.55583483483483,NA
"Flower","myo-Inositol","D-Gluconate",NA,7.45483083083083,NA
"Flower","myo-Inositol","D-Glucosamine",NA,6.98916516516516,NA
"Flower","myo-Inositol","Nitrate",NA,7.0387027027027,NA
"Flower","myo-Inositol","Vitamin-free",NA,6.38122522522522,NA
"Flower","myo-Inositol","2-Keto-D-gluconate",NA,7.99296796796797,NA
"Flower","myo-Inositol","Starch formation",NA,5.09325225225225,NA
"Flower","myo-Inositol","Growth at 19°C",NA,0.351135135135135,NA
"Flower","myo-Inositol","Growth at 25°C",NA,0.424008008008008,NA
"Flower","myo-Inositol","Growth at 30°C",NA,3.58745845845846,NA
"Flower","myo-Inositol","Growth at 37°C",NA,9.87855755755756,NA
"Flower","DL-Lactate","Succinate",NA,3.79169169169169,NA
"Flower","DL-Lactate","Citrate",NA,6.45060960960961,NA
"Flower","DL-Lactate","D-Gluconate",NA,7.20081681681682,NA
"Flower","DL-Lactate","D-Glucosamine",NA,8.00003103103103,NA
"Flower","DL-Lactate","Nitrate",NA,9.960996996997,NA
"Flower","DL-Lactate","Vitamin-free",NA,9.46865265265265,NA
"Flower","DL-Lactate","2-Keto-D-gluconate",NA,6.90328728728729,NA
"Flower","DL-Lactate","Starch formation",NA,9.14451951951952,NA
"Flower","DL-Lactate","Growth at 19°C",NA,0.304335335335335,NA
"Flower","DL-Lactate","Growth at 25°C",NA,0.349865865865866,NA
"Flower","DL-Lactate","Growth at 30°C",NA,2.82665765765766,NA
"Flower","DL-Lactate","Growth at 37°C",NA,9.98788788788789,NA
"Flower","Succinate","Citrate",NA,2.8020980980981,NA
"Flower","Succinate","D-Gluconate",NA,2.67606706706707,NA
"Flower","Succinate","D-Glucosamine",NA,3.58173273273273,NA
"Flower","Succinate","Nitrate",NA,3.84653053053053,NA
"Flower","Succinate","Vitamin-free",NA,3.71382482482482,NA
"Flower","Succinate","2-Keto-D-gluconate",NA,2.87032632632633,NA
"Flower","Succinate","Starch formation",NA,3.85222722722723,NA
"Flower","Succinate","Growth at 19°C",NA,0.0291291291291291,NA
"Flower","Succinate","Growth at 25°C",NA,0.0924884884884885,NA
"Flower","Succinate","Growth at 30°C",NA,0.813164164164164,NA
"Flower","Succinate","Growth at 37°C",NA,3.55127027027027,NA
"Flower","Citrate","D-Gluconate",NA,4.43148748748749,NA
"Flower","Citrate","D-Glucosamine",NA,5.71515115115115,NA
"Flower","Citrate","Nitrate",NA,6.57301701701702,NA
"Flower","Citrate","Vitamin-free",NA,6.79189189189189,NA
"Flower","Citrate","2-Keto-D-gluconate",NA,4.73424524524525,NA
"Flower","Citrate","Starch formation",NA,6.38890790790791,NA
"Flower","Citrate","Growth at 19°C",NA,0.0776776776776777,NA
"Flower","Citrate","Growth at 25°C",NA,0.131810810810811,NA
"Flower","Citrate","Growth at 30°C",NA,1.34425525525526,NA
"Flower","Citrate","Growth at 37°C",NA,6.38926026026026,NA
"Flower","D-Gluconate","D-Glucosamine",NA,5.64346746746747,NA
"Flower","D-Gluconate","Nitrate",NA,7.76812712712713,NA
"Flower","D-Gluconate","Vitamin-free",NA,7.49479079079079,NA
