"Isolation","Trait_A","Trait_B","Observed_NP","Percent_NP","Mean_NP","SD_NP","Var_NP","Difference","Color"
"Brine","Melezitose","Starch formation",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Melezitose","Vitamin-free",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Melibiose","Cellobiose",0,0.854,0.146,0.353282901948012,0.124808808808809,-0.146,3
"Brine","Melibiose","D-Arabinose",0,0.927,0.073,0.260266668512775,0.0677387387387387,-0.073,3
"Brine","Melibiose","D-Glucosamine",0,0.913,0.087,0.281976081451088,0.0795105105105105,-0.087,3
"Brine","Melibiose","D-Xylose",0,0.84,0.16,0.366789496216201,0.134534534534535,-0.16,3
"Brine","Melibiose","Erythritol",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Melibiose","Galactitol",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Brine","Melibiose","Growth at 37°C",0,0.874,0.126,0.332015412645609,0.110234234234234,-0.126,3
"Brine","Melibiose","L-Arabinose",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Brine","Melibiose","L-Rhamnose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Melibiose","Lactose",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Melibiose","Melezitose",0,0.9,0.1,0.300150112593832,0.0900900900900901,-0.1,3
"Brine","Melibiose","Methanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Melibiose","Methyl-?-D-glucoside",0,0.908,0.092,0.289170571842329,0.0836196196196196,-0.092,3
"Brine","Melibiose","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","Melibiose","Ribitol",0,0.868,0.132,0.338660140392534,0.114690690690691,-0.132,3
"Brine","Melibiose","Salicin",0,0.86,0.14,0.347160655202344,0.120520520520521,-0.14,3
"Brine","Melibiose","Soluble Starch",0,0.949,0.051,0.220107808692576,0.0484474474474474,-0.051,3
"Brine","Melibiose","Starch formation",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Brine","Melibiose","Trehalose",0,0.832,0.168,0.374053359717455,0.139915915915916,-0.168,3
"Brine","Melibiose","Vitamin-free",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","Methanol","D-Glucosamine",0,0.915,0.085,0.279021240863223,0.0778528528528529,-0.085,3
"Brine","Methanol","Erythritol",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Brine","Methanol","Galactitol",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Brine","Methanol","Growth at 37°C",0,0.873,0.127,0.333139583331045,0.110981981981982,-0.127,3
"Brine","Methanol","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","Methanol","Ribitol",0,0.865,0.135,0.341894562536306,0.116891891891892,-0.135,3
"Brine","Methanol","Starch formation",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Brine","Methanol","Vitamin-free",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","Methyl-?-D-glucoside","Cellobiose",0,0.865,0.135,0.341894562536306,0.116891891891892,-0.135,3
"Brine","Methyl-?-D-glucoside","D-Arabinose",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Brine","Methyl-?-D-glucoside","D-Glucosamine",0,0.921,0.079,0.269873733126868,0.0728318318318318,-0.079,3
"Brine","Methyl-?-D-glucoside","D-Xylose",0,0.851,0.149,0.356266650033266,0.126925925925926,-0.149,3
"Brine","Methyl-?-D-glucoside","Erythritol",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Methyl-?-D-glucoside","Galactitol",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Brine","Methyl-?-D-glucoside","Growth at 37°C",0,0.882,0.118,0.322769546550136,0.10418018018018,-0.118,3
"Brine","Methyl-?-D-glucoside","L-Arabinose",0,0.933,0.067,0.250147103868051,0.0625735735735736,-0.067,3
"Brine","Methyl-?-D-glucoside","L-Rhamnose",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Brine","Methyl-?-D-glucoside","Methanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Methyl-?-D-glucoside","myo-Inositol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Methyl-?-D-glucoside","Ribitol",0,0.879,0.121,0.326290461805836,0.106465465465465,-0.121,3
"Brine","Methyl-?-D-glucoside","Salicin",0,0.865,0.135,0.341894562536306,0.116891891891892,-0.135,3
"Brine","Methyl-?-D-glucoside","Soluble Starch",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Methyl-?-D-glucoside","Starch formation",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Brine","Methyl-?-D-glucoside","Vitamin-free",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","myo-Inositol","D-Glucosamine",0,0.912,0.088,0.283436653127884,0.0803363363363363,-0.088,3
"Brine","myo-Inositol","Growth at 37°C",0,0.874,0.126,0.332015412645609,0.110234234234234,-0.126,3
"Brine","myo-Inositol","Starch formation",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Brine","myo-Inositol","Vitamin-free",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Raffinose","Cellobiose",0,0.865,0.135,0.341894562536306,0.116891891891892,-0.135,3
"Brine","Raffinose","D-Arabinose",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Brine","Raffinose","D-Glucosamine",0,0.917,0.083,0.276020265899421,0.0761871871871872,-0.083,3
"Brine","Raffinose","D-Xylose",0,0.844,0.156,0.363036906933435,0.131795795795796,-0.156,3
"Brine","Raffinose","Erythritol",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Brine","Raffinose","Galactitol",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Brine","Raffinose","Growth at 37°C",0,0.883,0.117,0.321581116383432,0.103414414414414,-0.117,3
"Brine","Raffinose","L-Arabinose",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Brine","Raffinose","L-Rhamnose",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","Raffinose","Lactose",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Raffinose","Melezitose",0,0.903,0.097,0.296105857217784,0.0876786786786787,-0.097,3
"Brine","Raffinose","Melibiose",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","Raffinose","Methanol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Brine","Raffinose","Methyl-?-D-glucoside",0,0.917,0.083,0.276020265899421,0.0761871871871872,-0.083,3
"Brine","Raffinose","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","Raffinose","Ribitol",0,0.871,0.129,0.33536766610911,0.112471471471471,-0.129,3
"Brine","Raffinose","Salicin",0,0.868,0.132,0.338660140392534,0.114690690690691,-0.132,3
"Brine","Raffinose","Soluble Starch",0,0.95,0.05,0.218054001448145,0.0475475475475475,-0.05,3
"Brine","Raffinose","Starch formation",0,0.964,0.036,0.186383311320351,0.0347387387387387,-0.036,3
"Brine","Raffinose","Trehalose",0,0.836,0.164,0.370460849809047,0.137241241241241,-0.164,3
"Brine","Raffinose","Vitamin-free",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Brine","Raffinose_F","Cellobiose",0,0.857,0.143,0.350248017372938,0.122673673673674,-0.143,3
"Brine","Raffinose_F","D-Arabinose",0,0.927,0.073,0.260266668512775,0.0677387387387387,-0.073,3
"Brine","Raffinose_F","D-Glucosamine",0,0.917,0.083,0.276020265899421,0.0761871871871872,-0.083,3
"Brine","Raffinose_F","D-Xylose",0,0.838,0.162,0.368635174517967,0.135891891891892,-0.162,3
"Brine","Raffinose_F","Erythritol",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Raffinose_F","Galactitol",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Brine","Raffinose_F","Glucose",1,1,0.968,0.176088066055048,0.031007007007007,0.032,1
"Brine","Raffinose_F","Growth at 37°C",0,0.872,0.128,0.334256978577453,0.111727727727728,-0.128,3
"Brine","Raffinose_F","Inulin",0,0.963,0.037,0.188856206322871,0.0356666666666667,-0.037,3
"Brine","Raffinose_F","L-Arabinose",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Brine","Raffinose_F","L-Rhamnose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Raffinose_F","Lactose",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Raffinose_F","Melezitose",0,0.9,0.1,0.300150112593832,0.0900900900900901,-0.1,3
"Brine","Raffinose_F","Melibiose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Raffinose_F","Methanol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Raffinose_F","Methyl-?-D-glucoside",0,0.907,0.093,0.290577761426155,0.0844354354354354,-0.093,3
"Brine","Raffinose_F","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","Raffinose_F","Raffinose",0,0.933,0.067,0.250147103868051,0.0625735735735736,-0.067,3
"Brine","Raffinose_F","Ribitol",0,0.871,0.129,0.33536766610911,0.112471471471471,-0.129,3
"Brine","Raffinose_F","Salicin",0,0.855,0.145,0.352277020396022,0.124099099099099,-0.145,3
"Brine","Raffinose_F","Soluble Starch",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Raffinose_F","Starch formation",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Brine","Raffinose_F","Sucrose",0,0.868,0.132,0.338660140392534,0.114690690690691,-0.132,3
"Brine","Raffinose_F","Trehalose",0,0.836,0.164,0.370460849809047,0.137241241241241,-0.164,3
"Brine","Raffinose_F","Trehalose_F",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Brine","Raffinose_F","Vitamin-free",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","Ribitol","D-Glucosamine",0,0.92,0.08,0.271428947744476,0.0736736736736737,-0.08,3
"Brine","Ribitol","Galactitol",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Brine","Ribitol","Growth at 37°C",0,0.888,0.112,0.315524255098646,0.0995555555555555,-0.112,3
"Brine","Ribitol","myo-Inositol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Ribitol","Starch formation",0,0.963,0.037,0.188856206322871,0.0356666666666667,-0.037,3
"Brine","Ribitol","Vitamin-free",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Brine","Salicin","D-Arabinose",0,0.935,0.065,0.246649216167082,0.0608358358358358,-0.065,3
"Brine","Salicin","D-Glucosamine",0,0.925,0.075,0.263523138347365,0.0694444444444444,-0.075,3
"Brine","Salicin","D-Xylose",0,0.849,0.151,0.358228038164697,0.128327327327327,-0.151,3
"Brine","Salicin","Erythritol",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","Salicin","Galactitol",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Salicin","Growth at 37°C",0,0.886,0.114,0.317970289657863,0.101105105105105,-0.114,3
"Brine","Salicin","L-Arabinose",0,0.943,0.057,0.231958627355839,0.0538048048048048,-0.057,3
"Brine","Salicin","L-Rhamnose",0,0.974,0.026,0.159214789983058,0.0253493493493493,-0.026,3
"Brine","Salicin","Methanol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Brine","Salicin","myo-Inositol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Brine","Salicin","Ribitol",0,0.887,0.113,0.316751213622507,0.100331331331331,-0.113,3
"Brine","Salicin","Starch formation",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Salicin","Vitamin-free",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Brine","Soluble Starch","Cellobiose",0,0.856,0.144,0.351265408754388,0.123387387387387,-0.144,3
"Brine","Soluble Starch","D-Arabinose",0,0.929,0.071,0.256953351846254,0.066025025025025,-0.071,3
"Brine","Soluble Starch","D-Glucosamine",0,0.915,0.085,0.279021240863223,0.0778528528528529,-0.085,3
"Brine","Soluble Starch","D-Xylose",0,0.842,0.158,0.364923511395428,0.133169169169169,-0.158,3
"Brine","Soluble Starch","Erythritol",0,0.949,0.051,0.220107808692576,0.0484474474474474,-0.051,3
"Brine","Soluble Starch","Galactitol",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Brine","Soluble Starch","Growth at 37°C",0,0.881,0.119,0.323950527000565,0.104943943943944,-0.119,3
"Brine","Soluble Starch","L-Arabinose",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Brine","Soluble Starch","L-Rhamnose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Soluble Starch","Methanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Soluble Starch","myo-Inositol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Soluble Starch","Ribitol",0,0.871,0.129,0.33536766610911,0.112471471471471,-0.129,3
"Brine","Soluble Starch","Salicin",0,0.86,0.14,0.347160655202344,0.120520520520521,-0.14,3
"Brine","Soluble Starch","Starch formation",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Brine","Soluble Starch","Vitamin-free",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Starch formation","Growth at 37°C",0,0.873,0.127,0.333139583331045,0.110981981981982,-0.127,3
"Brine","Sucrose","Cellobiose",0,0.876,0.124,0.32974646735444,0.108732732732733,-0.124,3
"Brine","Sucrose","D-Arabinose",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Brine","Sucrose","D-Glucosamine",0,0.924,0.076,0.265130711714607,0.0702942942942943,-0.076,3
"Brine","Sucrose","D-Xylose",0,0.856,0.144,0.351265408754388,0.123387387387387,-0.144,3
"Brine","Sucrose","Erythritol",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Sucrose","Galactitol",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Brine","Sucrose","Growth at 37°C",0,0.887,0.113,0.316751213622507,0.100331331331331,-0.113,3
"Brine","Sucrose","L-Arabinose",0,0.944,0.056,0.230036772966665,0.0529169169169169,-0.056,3
"Brine","Sucrose","L-Rhamnose",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Brine","Sucrose","Lactose",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Brine","Sucrose","Melezitose",0,0.906,0.094,0.291974740772638,0.0852492492492492,-0.094,3
"Brine","Sucrose","Melibiose",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Brine","Sucrose","Methanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Sucrose","Methyl-?-D-glucoside",0,0.918,0.082,0.274502006097135,0.0753513513513513,-0.082,3
"Brine","Sucrose","myo-Inositol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Sucrose","Raffinose",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Brine","Sucrose","Ribitol",0,0.887,0.113,0.316751213622507,0.100331331331331,-0.113,3
"Brine","Sucrose","Salicin",0,0.877,0.123,0.328601550481703,0.107978978978979,-0.123,3
"Brine","Sucrose","Soluble Starch",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","Sucrose","Starch formation",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Sucrose","Trehalose",0,0.851,0.149,0.356266650033266,0.126925925925926,-0.149,3
"Brine","Sucrose","Vitamin-free",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Brine","Sucrose_F","Cellobiose",0,0.856,0.144,0.351265408754388,0.123387387387387,-0.144,3
"Brine","Sucrose_F","D-Arabinose",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Brine","Sucrose_F","D-Glucosamine",0,0.922,0.078,0.268305773303498,0.071987987987988,-0.078,3
"Brine","Sucrose_F","D-Xylose",0,0.842,0.158,0.364923511395428,0.133169169169169,-0.158,3
"Brine","Sucrose_F","Erythritol",0,0.946,0.054,0.226130792098589,0.0511351351351351,-0.054,3
"Brine","Sucrose_F","Galactitol",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Brine","Sucrose_F","Glucose",1,1,0.945,0.228094337998616,0.052027027027027,0.055,1
"Brine","Sucrose_F","Growth at 37°C",0,0.882,0.118,0.322769546550136,0.10418018018018,-0.118,3
"Brine","Sucrose_F","Inulin",0,0.963,0.037,0.188856206322871,0.0356666666666667,-0.037,3
"Brine","Sucrose_F","L-Arabinose",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Brine","Sucrose_F","L-Rhamnose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Sucrose_F","Lactose",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Sucrose_F","Lactose_F",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Brine","Sucrose_F","Melezitose",0,0.901,0.099,0.29881145943268,0.0892882882882883,-0.099,3
"Brine","Sucrose_F","Melibiose",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Sucrose_F","Methanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Sucrose_F","Methyl-?-D-glucoside",0,0.912,0.088,0.283436653127884,0.0803363363363363,-0.088,3
"Brine","Sucrose_F","myo-Inositol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Sucrose_F","Raffinose",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Brine","Sucrose_F","Raffinose_F",0,0.972,0.028,0.16505527329729,0.0272432432432432,-0.028,3
"Brine","Sucrose_F","Ribitol",0,0.874,0.126,0.332015412645609,0.110234234234234,-0.126,3
"Brine","Sucrose_F","Salicin",0,0.861,0.139,0.346119630761965,0.119798798798799,-0.139,3
"Brine","Sucrose_F","Soluble Starch",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Brine","Sucrose_F","Starch formation",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Brine","Sucrose_F","Sucrose",0,0.873,0.127,0.333139583331045,0.110981981981982,-0.127,3
"Brine","Sucrose_F","Trehalose",0,0.841,0.159,0.36585906146063,0.133852852852853,-0.159,3
"Brine","Sucrose_F","Trehalose_F",0,0.939,0.061,0.239450070654273,0.0573363363363363,-0.061,3
"Brine","Sucrose_F","Vitamin-free",0,0.958,0.042,0.200689502157627,0.0402762762762763,-0.042,3
"Brine","Trehalose","Cellobiose",0,0.877,0.123,0.328601550481703,0.107978978978979,-0.123,3
"Brine","Trehalose","D-Arabinose",0,0.933,0.067,0.250147103868051,0.0625735735735736,-0.067,3
"Brine","Trehalose","D-Glucosamine",0,0.927,0.073,0.260266668512775,0.0677387387387387,-0.073,3
"Brine","Trehalose","D-Xylose",0,0.858,0.142,0.349224795737585,0.121957957957958,-0.142,3
"Brine","Trehalose","Erythritol",0,0.955,0.045,0.207407854282373,0.043018018018018,-0.045,3
"Brine","Trehalose","Galactitol",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Trehalose","Growth at 37°C",0,0.89,0.11,0.313046319253234,0.097997997997998,-0.11,3
"Brine","Trehalose","L-Arabinose",0,0.933,0.067,0.250147103868051,0.0625735735735736,-0.067,3
"Brine","Trehalose","L-Rhamnose",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Brine","Trehalose","Melezitose",0,0.921,0.079,0.269873733126868,0.0728318318318318,-0.079,3
"Brine","Trehalose","Methanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Trehalose","Methyl-?-D-glucoside",0,0.921,0.079,0.269873733126868,0.0728318318318318,-0.079,3
"Brine","Trehalose","myo-Inositol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Brine","Trehalose","Ribitol",0,0.886,0.114,0.317970289657863,0.101105105105105,-0.114,3
"Brine","Trehalose","Salicin",0,0.871,0.129,0.33536766610911,0.112471471471471,-0.129,3
"Brine","Trehalose","Soluble Starch",0,0.958,0.042,0.200689502157627,0.0402762762762763,-0.042,3
"Brine","Trehalose","Starch formation",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Trehalose","Vitamin-free",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Brine","Trehalose_F","Cellobiose",0,0.863,0.137,0.344019402576874,0.118349349349349,-0.137,3
"Brine","Trehalose_F","D-Arabinose",0,0.929,0.071,0.256953351846254,0.066025025025025,-0.071,3
"Brine","Trehalose_F","D-Glucosamine",0,0.913,0.087,0.281976081451088,0.0795105105105105,-0.087,3
"Brine","Trehalose_F","D-Xylose",0,0.842,0.158,0.364923511395428,0.133169169169169,-0.158,3
"Brine","Trehalose_F","Erythritol",0,0.95,0.05,0.218054001448145,0.0475475475475475,-0.05,3
"Brine","Trehalose_F","Galactitol",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Brine","Trehalose_F","Glucose",1,1,0.935,0.246649216167082,0.0608358358358358,0.0649999999999999,1
"Brine","Trehalose_F","Growth at 37°C",0,0.877,0.123,0.328601550481703,0.107978978978979,-0.123,3
"Brine","Trehalose_F","Inulin",0,0.964,0.036,0.186383311320351,0.0347387387387387,-0.036,3
"Brine","Trehalose_F","L-Arabinose",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Brine","Trehalose_F","L-Rhamnose",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Trehalose_F","Lactose",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Trehalose_F","Melezitose",0,0.905,0.095,0.293361655744341,0.0860610610610611,-0.095,3
"Brine","Trehalose_F","Melibiose",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","Trehalose_F","Methanol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Trehalose_F","Methyl-?-D-glucoside",0,0.913,0.087,0.281976081451088,0.0795105105105105,-0.087,3
"Brine","Trehalose_F","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","Trehalose_F","Raffinose",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Brine","Trehalose_F","Ribitol",0,0.872,0.128,0.334256978577453,0.111727727727728,-0.128,3
"Brine","Trehalose_F","Salicin",0,0.863,0.137,0.344019402576874,0.118349349349349,-0.137,3
"Brine","Trehalose_F","Soluble Starch",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Brine","Trehalose_F","Starch formation",0,0.963,0.037,0.188856206322871,0.0356666666666667,-0.037,3
"Brine","Trehalose_F","Sucrose",0,0.872,0.128,0.334256978577453,0.111727727727728,-0.128,3
"Brine","Trehalose_F","Trehalose",0,0.842,0.158,0.364923511395428,0.133169169169169,-0.158,3
"Brine","Trehalose_F","Vitamin-free",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Vitamin-free","Growth at 37°C",0,0.872,0.128,0.334256978577453,0.111727727727728,-0.128,3
"Brine","Vitamin-free","Starch formation",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Plant","Glucose","Erythritol",0,1,0,0,0,0,3
"Food","Glucose","Starch formation",0,1,0,0,0,0,3
"Pickled.Salted.Brined","Glucose","Methanol",0,1,0,0,0,0,3
"Fruit","Glucose","Erythritol",0,1,0,0,0,0,3
"Drink.Juice","Glucose","D-Xylose",0,1,0,0,0,0,3
"Sugar.Cane","Glucose","Lactose",0,1,0,0,0,0,3
"Sugar.Cane","Glucose","myo-Inositol",0,1,0,0,0,0,3
"Sugar.Cane","Glucose","Soluble Starch",0,1,0,0,0,0,3
"Sugar.Cane","Glucose","Starch formation",0,1,0,0,0,0,3
"Sugar.Cane","Lactose","myo-Inositol",0,0.868,0.139,0.365804336787869,0.133812812812813,-0.139,3
"Sugar.Cane","Lactose","Soluble Starch",0,0.667,0.391,0.607031702209602,0.368487487487487,-0.391,3
"Sugar.Cane","Lactose","Starch formation",0,0.701,0.339,0.558919843440355,0.312391391391391,-0.339,3
"Sugar.Cane","Lactose_F","Glucose",5,1,4.917,0.28669355275833,0.0821931931931932,0.0830000000000002,1
"Sugar.Cane","Lactose_F","Lactose",0,0.85,0.156,0.379219999219197,0.143807807807808,-0.156,3
"Sugar.Cane","Lactose_F","myo-Inositol",0,0.862,0.145,0.371635726368057,0.138113113113113,-0.145,3
"Sugar.Cane","Lactose_F","Soluble Starch",0,0.66,0.399,0.610058334236302,0.372171171171171,-0.399,3
"Sugar.Cane","Lactose_F","Starch formation",0,0.7,0.341,0.561278927124504,0.315034034034034,-0.341,3
"Sugar.Cane","myo-Inositol","Starch formation",0,0.706,0.335,0.559542749115819,0.313088088088088,-0.335,3
"Sugar.Cane","Soluble Starch","myo-Inositol",0,0.874,0.131,0.352083744246966,0.123962962962963,-0.131,3
"Sugar.Cane","Soluble Starch","Starch formation",0,0.715,0.319,0.539935672585661,0.291530530530531,-0.319,3
"Fermented","Glucose","D-Xylose",0,1,0,0,0,0,3
"Wine","Glucose","Methanol",0,1,0,0,0,0,3
"Beer","Glucose","Methanol",0,1,0,0,0,0,3
"Tequila","Glucose","Melibiose",0,1,0,0,0,0,3
"Tequila","Glucose","myo-Inositol",0,1,0,0,0,0,3
"Tequila","Glucose","Starch formation",0,1,0,0,0,0,3
"Tequila","Lactose_F","Glucose",11,1,10.836,0.386333085889952,0.149253253253253,0.164,1
"Tequila","Lactose_F","Melibiose",0,0.652,0.418,0.633780464891178,0.401677677677678,-0.418,3
"Tequila","Lactose_F","myo-Inositol",0,0.716,0.323,0.552246300101663,0.304975975975976,-0.323,3
"Tequila","Lactose_F","Starch formation",0,0.452,0.755,0.818318180565875,0.669644644644645,-0.755,3
"Tequila","Melibiose","myo-Inositol",0,0.722,0.312,0.539394982315322,0.290946946946947,-0.312,3
"Tequila","Melibiose","Starch formation",0,0.463,0.732,0.804252959474084,0.646822822822823,-0.732,3
"Tequila","myo-Inositol","Starch formation",0,0.456,0.746,0.812492550208397,0.660144144144144,-0.746,3
"Cider","Glucose","Starch formation",0,1,0,0,0,0,3
"Wood","Lactose_F","Glucose",11,1,10.811,0.432973978971562,0.187466466466466,0.189,1
"Silage","Glucose","Galactitol",0,1,0,0,0,0,3
"Silage","Glucose","Inulin",0,1,0,0,0,0,3
"Silage","Glucose","Methanol",0,1,0,0,0,0,3
"Silage","Inulin","Galactitol",0,0.788,0.237,0.482767090908301,0.233064064064064,-0.237,3
"Silage","Inulin","Methanol",0,0.79,0.239,0.496109992970435,0.246125125125125,-0.239,3
"Silage","Lactose_F","Galactitol",0,0.78,0.247,0.494201613954503,0.244235235235235,-0.247,3
"Silage","Lactose_F","Glucose",8,1,7.901,0.31192354238867,0.0972962962962963,0.0990000000000002,1
