"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP","Mean_PP","SD_PP","Var_PP","Difference","Color"
"Bromeliad","L-Rhamnose","D-Glucitol",1,0.961,0.841,0.460359567002719,0.211930930930931,0.159,3
"Bromeliad","L-Rhamnose","D-Gluconate",1,0.968,0.775,0.488480924513551,0.238613613613614,0.225,3
"Bromeliad","L-Rhamnose","D-Mannitol",1,0.962,0.84,0.458923316699654,0.210610610610611,0.16,3
"Bromeliad","L-Rhamnose","D-Xylose",1,0.964,0.821,0.468164691298028,0.219178178178178,0.179,3
"Bromeliad","L-Rhamnose","Erythritol",1,0.97,0.71,0.515912944367716,0.266166166166166,0.29,3
"Bromeliad","L-Rhamnose","Ethanol",1,0.962,0.841,0.458180018037593,0.209928928928929,0.159,3
"Bromeliad","L-Rhamnose","Glycerol",1,0.96,0.852,0.454205132404184,0.206302302302302,0.148,3
"Bromeliad","L-Rhamnose","Growth at 19°C",1,0.96,0.862,0.446268030621907,0.199155155155155,0.138,3
"Bromeliad","L-Rhamnose","Growth at 25°C",1,0.96,0.86,0.44788458401758,0.200600600600601,0.14,3
"Bromeliad","L-Rhamnose","Growth at 30°C",1,0.961,0.849,0.454318616617683,0.206405405405405,0.151,3
"Bromeliad","L-Rhamnose","Ribitol",1,0.967,0.796,0.478134513095021,0.228612612612613,0.204,3
"Bromeliad","L-Rhamnose","Vitamin-free",1,0.974,0.687,0.51700899247334,0.267298298298298,0.313,3
"Bromeliad","L-Sorbose","2-Keto-D-gluconate",1,0.874,0.938,0.557195178071801,0.310466466466466,0.0620000000000001,3
"Bromeliad","L-Sorbose","Citrate",1,0.78,1.086,0.589025424706736,0.346950950950951,-0.0860000000000001,3
"Bromeliad","L-Sorbose","D-Arabinose",0,0.825,0.183,0.4070339994112,0.165676676676677,-0.183,3
"Bromeliad","L-Sorbose","D-Glucitol",2,1,1.731,0.504870175286572,0.254893893893894,0.269,1
"Bromeliad","L-Sorbose","D-Gluconate",2,1,1.611,0.572718959880854,0.328007007007007,0.389,1
"Bromeliad","L-Sorbose","D-Glucosamine",1,0.885,0.913,0.556543565896454,0.309740740740741,0.087,3
"Bromeliad","L-Sorbose","D-Mannitol",2,1,1.741,0.494128690892528,0.244163163163163,0.259,1
"Bromeliad","L-Sorbose","D-Ribose",1,0.907,0.881,0.539564759903879,0.29113013013013,0.119,3
"Bromeliad","L-Sorbose","D-Xylose",2,1,1.7,0.519875244910036,0.27027027027027,0.3,1
"Bromeliad","L-Sorbose","DL-Lactate",0,0.695,0.325,0.509543555188989,0.259634634634635,-0.325,3
"Bromeliad","L-Sorbose","Erythritol",2,1,1.479,0.638722918773835,0.407966966966967,0.521,1
"Bromeliad","L-Sorbose","Ethanol",2,1,1.733,0.499960959436795,0.249960960960961,0.267,1
"Bromeliad","L-Sorbose","Galactitol",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Bromeliad","L-Sorbose","Glycerol",2,1,1.76,0.476053176259361,0.226626626626627,0.24,1
"Bromeliad","L-Sorbose","Growth at 19°C",2,1,1.784,0.459951688284276,0.211555555555556,0.216,1
"Bromeliad","L-Sorbose","Growth at 25°C",2,1,1.78,0.462400058189674,0.213813813813814,0.22,1
"Bromeliad","L-Sorbose","Growth at 30°C",2,1,1.751,0.480864045474633,0.23123023023023,0.249,1
"Bromeliad","L-Sorbose","Growth at 37°C",0,0.706,0.323,0.526258442163114,0.276947947947948,-0.323,3
"Bromeliad","L-Sorbose","L-Arabinose",0,0.801,0.205,0.418509438543685,0.17515015015015,-0.205,3
"Bromeliad","L-Sorbose","L-Rhamnose",1,0.969,0.769,0.4897743142294,0.239878878878879,0.231,3
"Bromeliad","L-Sorbose","Methanol",0,0.937,0.068,0.271015588941761,0.0734494494494494,-0.068,3
"Bromeliad","L-Sorbose","myo-Inositol",0,0.93,0.072,0.266245914310223,0.0708868868868869,-0.072,3
"Bromeliad","L-Sorbose","Nitrate",0,0.873,0.133,0.356985207590509,0.127438438438438,-0.133,3
"Bromeliad","L-Sorbose","Ribitol",2,1,1.649,0.553267661358501,0.306105105105105,0.351,1
"Bromeliad","L-Sorbose","Starch formation",1,0.963,0.727,0.522248737426663,0.272743743743744,0.273,3
"Bromeliad","L-Sorbose","Succinate",0,0.464,0.64,0.662449121698292,0.438838838838839,-0.64,3
"Bromeliad","L-Sorbose","Vitamin-free",2,1,1.42,0.651171270883493,0.424024024024024,0.58,1
"Bromeliad","Lactose","Cellobiose",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Bromeliad","Lactose","D-Glucitol",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Bromeliad","Lactose","D-Gluconate",0,0.941,0.059,0.235742602375079,0.0555745745745746,-0.059,3
"Bromeliad","Lactose","D-Mannitol",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Bromeliad","Lactose","D-Xylose",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Bromeliad","Lactose","Erythritol",0,0.945,0.055,0.228094337998616,0.052027027027027,-0.055,3
"Bromeliad","Lactose","Ethanol",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Bromeliad","Lactose","Glycerol",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Bromeliad","Lactose","Growth at 19°C",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Bromeliad","Lactose","Growth at 25°C",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Bromeliad","Lactose","Growth at 30°C",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Bromeliad","Lactose","L-Sorbose",0,0.942,0.058,0.233860408557521,0.0546906906906907,-0.058,3
"Bromeliad","Lactose","Maltose",0,0.942,0.058,0.233860408557521,0.0546906906906907,-0.058,3
"Bromeliad","Lactose","Melezitose",0,0.942,0.058,0.233860408557521,0.0546906906906907,-0.058,3
"Bromeliad","Lactose","Methyl-?-D-glucoside",0,0.943,0.057,0.231958627355839,0.0538048048048048,-0.057,3
"Bromeliad","Lactose","Ribitol",0,0.938,0.062,0.241276219744537,0.0582142142142142,-0.062,3
"Bromeliad","Lactose","Salicin",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Bromeliad","Lactose","Trehalose",0,0.933,0.067,0.250147103868051,0.0625735735735736,-0.067,3
"Bromeliad","Lactose","Vitamin-free",0,0.957,0.043,0.202958597236462,0.0411921921921922,-0.043,3
"Bromeliad","Lactose_F","Cellobiose",1,0.991,0.686,0.483360773788728,0.233637637637638,0.314,3
"Bromeliad","Lactose_F","D-Glucitol",1,0.991,0.722,0.467904835340409,0.218934934934935,0.278,3
"Bromeliad","Lactose_F","D-Gluconate",1,0.994,0.671,0.482692440371705,0.232991991991992,0.329,3
"Bromeliad","Lactose_F","D-Mannitol",1,0.991,0.728,0.465007776528772,0.216232232232232,0.272,3
"Bromeliad","Lactose_F","D-Xylose",1,0.991,0.718,0.469783670104333,0.220696696696697,0.282,3
"Bromeliad","Lactose_F","Erythritol",1,0.996,0.612,0.495683065780647,0.245701701701702,0.388,3
"Bromeliad","Lactose_F","Ethanol",1,0.993,0.723,0.46312577717666,0.214485485485485,0.277,3
"Bromeliad","Lactose_F","Glucose",1,0.991,0.743,0.457340311103406,0.20916016016016,0.257,3
"Bromeliad","Lactose_F","Glycerol",1,0.991,0.736,0.460995137194002,0.212516516516517,0.264,3
"Bromeliad","Lactose_F","Growth at 19°C",1,0.991,0.741,0.458398439274316,0.210129129129129,0.259,3
"Bromeliad","Lactose_F","Growth at 25°C",1,0.991,0.742,0.457870773958816,0.209645645645646,0.258,3
"Bromeliad","Lactose_F","Growth at 30°C",1,0.991,0.731,0.463523304542343,0.214853853853854,0.269,3
"Bromeliad","Lactose_F","L-Sorbose",1,0.993,0.665,0.486838794686714,0.237012012012012,0.335,3
"Bromeliad","Lactose_F","Maltose",1,0.992,0.686,0.481285399358463,0.231635635635636,0.314,3
"Bromeliad","Lactose_F","Melezitose",1,0.993,0.651,0.49136589263037,0.24144044044044,0.349,3
"Bromeliad","Lactose_F","Methyl-?-D-glucoside",1,0.991,0.667,0.490256413880891,0.240351351351351,0.333,3
"Bromeliad","Lactose_F","Ribitol",1,0.994,0.687,0.476716119150861,0.227258258258258,0.313,3
"Bromeliad","Lactose_F","Salicin",1,0.993,0.694,0.476015326003891,0.226590590590591,0.306,3
"Bromeliad","Lactose_F","Sucrose",1,0.992,0.698,0.476469330621629,0.227023023023023,0.302,3
"Bromeliad","Lactose_F","Trehalose",1,0.991,0.714,0.471621062322736,0.222426426426426,0.286,3
"Bromeliad","Lactose_F","Vitamin-free",1,0.994,0.598,0.50264167022706,0.252648648648649,0.402,3
"Bromeliad","Maltose","2-Keto-D-gluconate",1,0.88,0.941,0.543888605152576,0.295814814814815,0.0590000000000001,3
"Bromeliad","Maltose","Cellobiose",2,1,1.691,0.503758645357847,0.253772772772773,0.309,1
"Bromeliad","Maltose","Citrate",1,0.776,1.088,0.59380856225606,0.352608608608609,-0.0880000000000001,3
"Bromeliad","Maltose","D-Arabinose",0,0.826,0.181,0.402990572348041,0.162401401401401,-0.181,3
"Bromeliad","Maltose","D-Glucitol",2,1,1.761,0.451755556781633,0.204083083083083,0.239,1
"Bromeliad","Maltose","D-Gluconate",2,1,1.631,0.546935222981788,0.299138138138138,0.369,1
"Bromeliad","Maltose","D-Glucosamine",1,0.884,0.914,0.55759744880596,0.310914914914915,0.086,3
"Bromeliad","Maltose","D-Mannitol",2,1,1.769,0.45370127269476,0.205844844844845,0.231,1
"Bromeliad","Maltose","D-Ribose",1,0.912,0.896,0.519089061196105,0.269453453453453,0.104,3
"Bromeliad","Maltose","D-Xylose",2,1,1.73,0.483045891539648,0.233333333333333,0.27,1
"Bromeliad","Maltose","DL-Lactate",0,0.684,0.341,0.524398697551771,0.274993993993994,-0.341,3
"Bromeliad","Maltose","Erythritol",2,1,1.504,0.624799467328818,0.390374374374374,0.496,1
"Bromeliad","Maltose","Ethanol",2,1,1.758,0.464383087172274,0.215651651651652,0.242,1
"Bromeliad","Maltose","Galactitol",0,0.943,0.058,0.238102273598327,0.0566926926926927,-0.058,3
"Bromeliad","Maltose","Glycerol",2,1,1.788,0.428064526957373,0.183239239239239,0.212,1
"Bromeliad","Maltose","Growth at 19°C",2,1,1.811,0.409202207284426,0.167446446446446,0.189,1
"Bromeliad","Maltose","Growth at 25°C",2,1,1.807,0.419436439674627,0.175926926926927,0.193,1
"Bromeliad","Maltose","Growth at 30°C",2,1,1.78,0.437940397533491,0.191791791791792,0.22,1
"Bromeliad","Maltose","Growth at 37°C",0,0.689,0.334,0.518375069532392,0.268712712712713,-0.334,3
"Bromeliad","Maltose","L-Arabinose",0,0.802,0.208,0.430024325964149,0.184920920920921,-0.208,3
"Bromeliad","Maltose","L-Rhamnose",1,0.97,0.791,0.47491530249566,0.225544544544545,0.209,3
"Bromeliad","Maltose","L-Sorbose",2,1,1.613,0.565288024418128,0.319550550550551,0.387,1
"Bromeliad","Maltose","Melezitose",2,1,1.6,0.574743708386904,0.33033033033033,0.4,1
"Bromeliad","Maltose","Methanol",0,0.932,0.073,0.278834626165311,0.0777487487487487,-0.073,3
"Bromeliad","Maltose","Methyl-?-D-glucoside",2,1,1.591,0.560386503257379,0.314033033033033,0.409,1
"Bromeliad","Maltose","myo-Inositol",0,0.928,0.074,0.269437556024762,0.0725965965965966,-0.074,3
"Bromeliad","Maltose","Nitrate",0,0.862,0.147,0.378859518205013,0.143534534534535,-0.147,3
"Bromeliad","Maltose","Ribitol",2,1,1.671,0.535766783261193,0.287046046046046,0.329,1
"Bromeliad","Maltose","Salicin",2,1,1.684,0.504379220823378,0.254398398398398,0.316,1
"Bromeliad","Maltose","Soluble Starch",0,0.844,0.161,0.381082962390375,0.145224224224224,-0.161,3
"Bromeliad","Maltose","Starch formation",1,0.962,0.756,0.510612107890838,0.260724724724725,0.244,3
"Bromeliad","Maltose","Succinate",0,0.456,0.626,0.631286402928594,0.398522522522523,-0.626,3
"Bromeliad","Maltose","Vitamin-free",2,1,1.437,0.640657038860451,0.410441441441441,0.563,1
"Bromeliad","Maltose_F","2-Keto-D-gluconate",1,0.906,0.82,0.579599806707987,0.335935935935936,0.18,3
"Bromeliad","Maltose_F","Cellobiose",2,1,1.469,0.597826393191532,0.357396396396396,0.531,1
"Bromeliad","Maltose_F","Citrate",1,0.817,0.955,0.63983152812626,0.409384384384384,0.045,3
"Bromeliad","Maltose_F","D-Arabinose",0,0.855,0.151,0.374618925495415,0.140339339339339,-0.151,3
"Bromeliad","Maltose_F","D-Glucitol",2,1,1.531,0.589394932440368,0.347386386386386,0.469,1
"Bromeliad","Maltose_F","D-Gluconate",2,1,1.42,0.627689408859186,0.393993993993994,0.58,1
"Bromeliad","Maltose_F","D-Glucosamine",1,0.926,0.782,0.564619159075208,0.318794794794795,0.218,3
"Bromeliad","Maltose_F","D-Mannitol",2,1,1.541,0.583660568875147,0.34065965965966,0.459,1
"Bromeliad","Maltose_F","D-Ribose",1,0.936,0.781,0.54711821239869,0.299338338338338,0.219,3
"Bromeliad","Maltose_F","D-Xylose",2,1,1.507,0.605241536345051,0.366317317317317,0.493,1
"Bromeliad","Maltose_F","DL-Lactate",0,0.731,0.288,0.493253787921897,0.243299299299299,-0.288,3
"Bromeliad","Maltose_F","Erythritol",2,1,1.312,0.68199788938172,0.465121121121121,0.688,1
"Bromeliad","Maltose_F","Ethanol",2,1,1.537,0.589048366416526,0.346977977977978,0.463,1
"Bromeliad","Maltose_F","Galactitol",0,0.955,0.045,0.207407854282373,0.043018018018018,-0.045,3
"Bromeliad","Maltose_F","Galactose",1,0.868,0.924,0.578410372104926,0.334558558558559,0.076,3
"Bromeliad","Maltose_F","Glucose",2,1,1.581,0.569001548998562,0.323762762762763,0.419,1
"Bromeliad","Maltose_F","Glycerol",2,1,1.553,0.584407847767749,0.341532532532533,0.447,1
"Bromeliad","Maltose_F","Growth at 19°C",2,1,1.578,0.569420969266359,0.32424024024024,0.422,1
"Bromeliad","Maltose_F","Growth at 25°C",2,1,1.573,0.575327734427954,0.331002002002002,0.427,1
"Bromeliad","Maltose_F","Growth at 30°C",2,1,1.548,0.581406943572257,0.338034034034034,0.452,1
"Bromeliad","Maltose_F","Growth at 37°C",0,0.739,0.286,0.504438755904479,0.254458458458458,-0.286,3
"Bromeliad","Maltose_F","Inulin",0,0.921,0.08,0.275092122162151,0.0756756756756757,-0.08,3
"Bromeliad","Maltose_F","L-Arabinose",0,0.842,0.165,0.389778048287647,0.151926926926927,-0.165,3
"Bromeliad","Maltose_F","L-Rhamnose",1,0.981,0.686,0.503644376179917,0.253657657657658,0.314,3
"Bromeliad","Maltose_F","L-Sorbose",2,1,1.416,0.6491266173601,0.421365365365365,0.584,1
"Bromeliad","Maltose_F","Lactose",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Bromeliad","Maltose_F","Lactose_F",1,0.995,0.589,0.502325921420875,0.252331331331331,0.411,3
"Bromeliad","Maltose_F","Maltose",2,1,1.437,0.618395838774335,0.382413413413413,0.563,1
"Bromeliad","Maltose_F","Melezitose",2,1,1.405,0.630374787227703,0.397372372372372,0.595,1
"Bromeliad","Maltose_F","Melibiose",0,0.952,0.049,0.220562117435537,0.0486476476476476,-0.049,3
"Bromeliad","Maltose_F","Methanol",0,0.938,0.063,0.247168145383041,0.0610920920920921,-0.063,3
"Bromeliad","Maltose_F","Methyl-?-D-glucoside",2,1,1.389,0.65276726718265,0.426105105105105,0.611,1
"Bromeliad","Maltose_F","myo-Inositol",0,0.946,0.056,0.238581057338844,0.0569209209209209,-0.056,3
"Bromeliad","Maltose_F","Nitrate",0,0.893,0.115,0.343355344931301,0.117892892892893,-0.115,3
"Bromeliad","Maltose_F","Raffinose",0,0.861,0.148,0.379789731615061,0.14424024024024,-0.148,3
"Bromeliad","Maltose_F","Raffinose_F",1,0.974,0.691,0.515543193907925,0.265784784784785,0.309,3
"Bromeliad","Maltose_F","Ribitol",2,1,1.458,0.62660085271936,0.392628628628629,0.542,1
"Bromeliad","Maltose_F","Salicin",2,1,1.467,0.61260614287345,0.375286286286286,0.533,1
"Bromeliad","Maltose_F","Soluble Starch",0,0.862,0.142,0.360507927743574,0.129965965965966,-0.142,3
"Bromeliad","Maltose_F","Starch formation",1,0.967,0.648,0.542577543205015,0.29439039039039,0.352,3
"Bromeliad","Maltose_F","Succinate",0,0.547,0.538,0.647282762766764,0.418974974974975,-0.538,3
"Bromeliad","Maltose_F","Sucrose",2,1,1.46,0.625132618562486,0.390790790790791,0.54,1
"Bromeliad","Maltose_F","Trehalose",2,1,1.508,0.593538784148339,0.352288288288288,0.492,1
"Bromeliad","Maltose_F","Trehalose_F",0,0.848,0.157,0.377483103586761,0.142493493493493,-0.157,3
"Bromeliad","Maltose_F","Vitamin-free",2,1,1.255,0.6696442513928,0.448423423423423,0.745,1
"Bromeliad","Melezitose","2-Keto-D-gluconate",1,0.879,0.932,0.552884871995682,0.305681681681682,0.0679999999999999,3
"Bromeliad","Melezitose","Cellobiose",2,1,1.649,0.534869222413372,0.286085085085085,0.351,1
"Bromeliad","Melezitose","Citrate",1,0.791,1.07,0.586040479355687,0.343443443443443,-0.0700000000000001,3
"Bromeliad","Melezitose","D-Arabinose",0,0.834,0.174,0.399854828511403,0.159883883883884,-0.174,3
"Bromeliad","Melezitose","D-Glucitol",2,1,1.712,0.493253787921897,0.243299299299299,0.288,1
"Bromeliad","Melezitose","D-Gluconate",2,1,1.588,0.580166004340648,0.336592592592593,0.412,1
"Bromeliad","Melezitose","D-Glucosamine",1,0.89,0.9,0.557055033466452,0.31031031031031,0.1,3
"Bromeliad","Melezitose","D-Mannitol",2,1,1.725,0.493577368422235,0.243618618618619,0.275,1
"Bromeliad","Melezitose","D-Ribose",1,0.914,0.868,0.535595801759931,0.286862862862863,0.132,3
"Bromeliad","Melezitose","D-Xylose",2,1,1.683,0.524200139055481,0.274785785785786,0.317,1
"Bromeliad","Melezitose","DL-Lactate",0,0.708,0.318,0.518792005668115,0.269145145145145,-0.318,3
"Bromeliad","Melezitose","Erythritol",2,1,1.47,0.625692809205517,0.391491491491491,0.53,1
"Bromeliad","Melezitose","Ethanol",2,1,1.711,0.497721535325454,0.247726726726727,0.289,1
"Bromeliad","Melezitose","Galactitol",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Bromeliad","Melezitose","Glycerol",2,1,1.74,0.478151261243373,0.228628628628629,0.26,1
"Bromeliad","Melezitose","Growth at 19°C",2,1,1.765,0.45824118647824,0.209984984984985,0.235,1
"Bromeliad","Melezitose","Growth at 25°C",2,1,1.759,0.463825542778892,0.215134134134134,0.241,1
"Bromeliad","Melezitose","Growth at 30°C",2,1,1.733,0.491887134364127,0.241952952952953,0.267,1
"Bromeliad","Melezitose","Growth at 37°C",0,0.709,0.32,0.525238875061506,0.275875875875876,-0.32,3
"Bromeliad","Melezitose","L-Arabinose",0,0.814,0.195,0.418509438543685,0.17515015015015,-0.195,3
"Bromeliad","Melezitose","L-Rhamnose",1,0.972,0.766,0.485262279061004,0.235479479479479,0.234,3
"Bromeliad","Melezitose","L-Sorbose",2,1,1.583,0.584339329886713,0.341452452452452,0.417,1
"Bromeliad","Melezitose","Methanol",0,0.935,0.068,0.263525037606383,0.0694454454454454,-0.068,3
"Bromeliad","Melezitose","Methyl-?-D-glucoside",2,1,1.556,0.597679865162966,0.357221221221221,0.444,1
"Bromeliad","Melezitose","myo-Inositol",0,0.939,0.062,0.245389926884166,0.0602162162162162,-0.062,3
"Bromeliad","Melezitose","Nitrate",0,0.872,0.134,0.358011413466348,0.128172172172172,-0.134,3
"Bromeliad","Melezitose","Ribitol",2,1,1.633,0.551919935874412,0.304615615615616,0.367,1
"Bromeliad","Melezitose","Salicin",2,1,1.641,0.546275953541264,0.298417417417417,0.359,1
"Bromeliad","Melezitose","Soluble Starch",0,0.854,0.153,0.379123640432425,0.143734734734735,-0.153,3
"Bromeliad","Melezitose","Starch formation",1,0.961,0.726,0.526499003988803,0.277201201201201,0.274,3
"Bromeliad","Melezitose","Succinate",0,0.482,0.615,0.65666293195688,0.431206206206206,-0.615,3
"Bromeliad","Melezitose","Vitamin-free",2,1,1.411,0.639130258622988,0.408487487487487,0.589,1
"Bromeliad","Melibiose","Cellobiose",0,0.938,0.063,0.247168145383041,0.0610920920920921,-0.063,3
"Bromeliad","Melibiose","D-Glucitol",0,0.936,0.065,0.250674765059904,0.0628378378378378,-0.065,3
"Bromeliad","Melibiose","D-Gluconate",0,0.941,0.06,0.241781840630057,0.0584584584584585,-0.06,3
"Bromeliad","Melibiose","D-Mannitol",0,0.934,0.067,0.254117247694004,0.0645755755755756,-0.067,3
"Bromeliad","Melibiose","D-Xylose",0,0.939,0.062,0.245389926884166,0.0602162162162162,-0.062,3
"Bromeliad","Melibiose","Erythritol",0,0.951,0.05,0.222597281091997,0.0495495495495495,-0.05,3
"Bromeliad","Melibiose","Ethanol",0,0.935,0.066,0.252403858345525,0.0637077077077077,-0.066,3
"Bromeliad","Melibiose","Glycerol",0,0.934,0.067,0.254117247694004,0.0645755755755756,-0.067,3
"Bromeliad","Melibiose","Growth at 19°C",0,0.933,0.068,0.255815248649179,0.0654414414414414,-0.068,3
"Bromeliad","Melibiose","Growth at 25°C",0,0.934,0.067,0.254117247694004,0.0645755755755756,-0.067,3
"Bromeliad","Melibiose","Growth at 30°C",0,0.936,0.065,0.250674765059904,0.0628378378378378,-0.065,3
"Bromeliad","Melibiose","L-Sorbose",0,0.942,0.058,0.233860408557521,0.0546906906906907,-0.058,3
"Bromeliad","Melibiose","Maltose",0,0.938,0.063,0.247168145383041,0.0610920920920921,-0.063,3
"Bromeliad","Melibiose","Melezitose",0,0.943,0.057,0.231958627355839,0.0538048048048048,-0.057,3
"Bromeliad","Melibiose","Methyl-?-D-glucoside",0,0.942,0.059,0.239951196239103,0.0575765765765766,-0.059,3
"Bromeliad","Melibiose","Ribitol",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Bromeliad","Melibiose","Salicin",0,0.939,0.062,0.245389926884166,0.0602162162162162,-0.062,3
"Bromeliad","Melibiose","Trehalose",0,0.937,0.063,0.243084532807191,0.0590900900900901,-0.063,3
"Bromeliad","Melibiose","Vitamin-free",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Bromeliad","Methanol","D-Glucitol",0,0.925,0.08,0.289281322735644,0.0836836836836837,-0.08,3
"Bromeliad","Methanol","D-Gluconate",0,0.932,0.072,0.273662001181916,0.0748908908908909,-0.072,3
"Bromeliad","Methanol","D-Mannitol",0,0.924,0.08,0.285800072921057,0.0816816816816817,-0.08,3
"Bromeliad","Methanol","Erythritol",0,0.934,0.069,0.265159026452635,0.0703093093093093,-0.069,3
