"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Bromeliad","Galactose","Lactose",49,1
"Bromeliad","Galactose","Soluble Starch",35,1
"Bromeliad","Galactose","L-Arabinose",25,1
"Bromeliad","Galactose","D-Arabinose",35,1
"Bromeliad","Galactose","Methanol",58,1
"Bromeliad","Galactose","Galactitol",45,1
"Bromeliad","Galactose","myo-Inositol",54,1
"Bromeliad","Galactose","DL-Lactate",30,1
"Bromeliad","Galactose","Succinate",2,1
"Bromeliad","Galactose","Nitrate",56,1
"Bromeliad","Galactose","Growth at 37°C",18,1
"Bromeliad","Lactose","Trehalose",1,1
"Bromeliad","Lactose","Maltose",1,1
"Bromeliad","Lactose","Melezitose",2,1
"Bromeliad","Lactose","Methyl-?-D-glucoside",1,1
"Bromeliad","Lactose","Soluble Starch",3,1
"Bromeliad","Lactose","Cellobiose",0,0.994
"Bromeliad","Lactose","Salicin",0,0.996
"Bromeliad","Lactose","L-Sorbose",1,1
"Bromeliad","Lactose","L-Rhamnose",7,1
"Bromeliad","Lactose","D-Xylose",0,0.996
"Bromeliad","Lactose","L-Arabinose",0,0.937
"Bromeliad","Lactose","D-Arabinose",3,1
"Bromeliad","Lactose","D-Ribose",1,1
"Bromeliad","Lactose","Methanol",13,1
"Bromeliad","Lactose","Ethanol",0,0.998
"Bromeliad","Lactose","Glycerol",0,0.998
"Bromeliad","Lactose","Erythritol",3,1
"Bromeliad","Lactose","Ribitol",0,0.992
"Bromeliad","Lactose","Galactitol",7,1
"Bromeliad","Lactose","D-Mannitol",0,0.999
"Bromeliad","Lactose","D-Glucitol",0,0.998
"Bromeliad","Lactose","myo-Inositol",9,1
"Bromeliad","Lactose","DL-Lactate",8,1
"Bromeliad","Lactose","Succinate",0,0.952
"Bromeliad","Lactose","Citrate",0,0.973
"Bromeliad","Lactose","D-Gluconate",1,1
"Bromeliad","Lactose","D-Glucosamine",3,1
"Bromeliad","Lactose","Nitrate",12,1
"Bromeliad","Lactose","Vitamin-free",9,1
"Bromeliad","Lactose","2-Keto-D-gluconate",4,1
"Bromeliad","Lactose","Starch formation",12,1
"Bromeliad","Lactose","Growth at 19°C",0,1
"Bromeliad","Lactose","Growth at 25°C",0,1
"Bromeliad","Lactose","Growth at 30°C",1,1
"Bromeliad","Lactose","Growth at 37°C",5,1
"Bromeliad","Trehalose","Soluble Starch",29,1
"Bromeliad","Trehalose","L-Arabinose",20,1
"Bromeliad","Trehalose","D-Arabinose",34,1
"Bromeliad","Trehalose","Methanol",55,1
"Bromeliad","Trehalose","Galactitol",41,1
"Bromeliad","Trehalose","myo-Inositol",50,1
"Bromeliad","Trehalose","DL-Lactate",30,1
"Bromeliad","Trehalose","Succinate",4,1
"Bromeliad","Trehalose","Nitrate",49,1
"Bromeliad","Trehalose","Growth at 37°C",16,1
"Bromeliad","Maltose","Soluble Starch",21,1
"Bromeliad","Maltose","L-Arabinose",13,1
"Bromeliad","Maltose","D-Arabinose",27,1
"Bromeliad","Maltose","Methanol",47,1
"Bromeliad","Maltose","Galactitol",32,1
"Bromeliad","Maltose","myo-Inositol",41,1
"Bromeliad","Maltose","DL-Lactate",24,1
"Bromeliad","Maltose","Succinate",2,1
"Bromeliad","Maltose","Nitrate",41,1
"Bromeliad","Maltose","Growth at 37°C",11,1
"Bromeliad","Melezitose","Soluble Starch",19,1
"Bromeliad","Melezitose","L-Arabinose",12,1
"Bromeliad","Melezitose","D-Arabinose",25,1
"Bromeliad","Melezitose","Methanol",42,1
"Bromeliad","Melezitose","Galactitol",30,1
"Bromeliad","Melezitose","myo-Inositol",39,1
"Bromeliad","Melezitose","DL-Lactate",21,1
"Bromeliad","Melezitose","Succinate",2,1
"Bromeliad","Melezitose","Nitrate",36,1
"Bromeliad","Melezitose","Growth at 37°C",9,1
"Bromeliad","Methyl-?-D-glucoside","Soluble Starch",17,1
"Bromeliad","Methyl-?-D-glucoside","L-Arabinose",10,1
"Bromeliad","Methyl-?-D-glucoside","D-Arabinose",24,1
"Bromeliad","Methyl-?-D-glucoside","Methanol",42,1
"Bromeliad","Methyl-?-D-glucoside","Galactitol",29,1
"Bromeliad","Methyl-?-D-glucoside","myo-Inositol",38,1
"Bromeliad","Methyl-?-D-glucoside","DL-Lactate",20,1
"Bromeliad","Methyl-?-D-glucoside","Succinate",2,1
"Bromeliad","Methyl-?-D-glucoside","Nitrate",36,1
"Bromeliad","Methyl-?-D-glucoside","Growth at 37°C",7,1
"Bromeliad","Soluble Starch","Cellobiose",8,1
"Bromeliad","Soluble Starch","Salicin",7,1
"Bromeliad","Soluble Starch","L-Sorbose",8,1
"Bromeliad","Soluble Starch","L-Rhamnose",18,1
"Bromeliad","Soluble Starch","D-Xylose",1,1
"Bromeliad","Soluble Starch","L-Arabinose",6,1
"Bromeliad","Soluble Starch","D-Arabinose",17,1
"Bromeliad","Soluble Starch","D-Ribose",8,1
"Bromeliad","Soluble Starch","Methanol",30,1
"Bromeliad","Soluble Starch","Ethanol",2,1
"Bromeliad","Soluble Starch","Glycerol",0,0.995
"Bromeliad","Soluble Starch","Erythritol",14,1
"Bromeliad","Soluble Starch","Ribitol",3,1
"Bromeliad","Soluble Starch","Galactitol",20,1
"Bromeliad","Soluble Starch","D-Mannitol",1,1
"Bromeliad","Soluble Starch","D-Glucitol",1,1
"Bromeliad","Soluble Starch","myo-Inositol",24,1
"Bromeliad","Soluble Starch","DL-Lactate",13,1
"Bromeliad","Soluble Starch","Succinate",2,1
"Bromeliad","Soluble Starch","Citrate",2,1
"Bromeliad","Soluble Starch","D-Gluconate",4,1
"Bromeliad","Soluble Starch","D-Glucosamine",9,1
"Bromeliad","Soluble Starch","Nitrate",26,1
"Bromeliad","Soluble Starch","Vitamin-free",21,1
"Bromeliad","Soluble Starch","2-Keto-D-gluconate",8,1
"Bromeliad","Soluble Starch","Starch formation",30,1
"Bromeliad","Soluble Starch","Growth at 19°C",0,1
"Bromeliad","Soluble Starch","Growth at 25°C",0,0.997
"Bromeliad","Soluble Starch","Growth at 30°C",2,1
"Bromeliad","Soluble Starch","Growth at 37°C",6,1
"Bromeliad","Cellobiose","L-Arabinose",20,1
"Bromeliad","Cellobiose","D-Arabinose",29,1
"Bromeliad","Cellobiose","Methanol",50,1
"Bromeliad","Cellobiose","Galactitol",37,1
"Bromeliad","Cellobiose","myo-Inositol",46,1
"Bromeliad","Cellobiose","DL-Lactate",25,1
"Bromeliad","Cellobiose","Succinate",5,1
"Bromeliad","Cellobiose","Nitrate",43,1
"Bromeliad","Cellobiose","Growth at 37°C",16,1
"Bromeliad","Salicin","L-Arabinose",21,1
"Bromeliad","Salicin","D-Arabinose",29,1
"Bromeliad","Salicin","Methanol",51,1
"Bromeliad","Salicin","Galactitol",38,1
"Bromeliad","Salicin","myo-Inositol",46,1
"Bromeliad","Salicin","DL-Lactate",24,1
"Bromeliad","Salicin","Succinate",5,1
"Bromeliad","Salicin","Nitrate",43,1
"Bromeliad","Salicin","Growth at 37°C",16,1
"Bromeliad","L-Sorbose","L-Arabinose",21,1
"Bromeliad","L-Sorbose","D-Arabinose",28,1
"Bromeliad","L-Sorbose","Methanol",50,1
"Bromeliad","L-Sorbose","Galactitol",37,1
"Bromeliad","L-Sorbose","myo-Inositol",43,1
"Bromeliad","L-Sorbose","DL-Lactate",24,1
"Bromeliad","L-Sorbose","Succinate",1,0.676
"Bromeliad","L-Sorbose","Nitrate",48,1
"Bromeliad","L-Sorbose","Growth at 37°C",17,1
"Bromeliad","L-Rhamnose","L-Arabinose",6,1
"Bromeliad","L-Rhamnose","D-Arabinose",9,1
"Bromeliad","L-Rhamnose","Methanol",26,1
"Bromeliad","L-Rhamnose","Galactitol",12,1
"Bromeliad","L-Rhamnose","myo-Inositol",20,1
"Bromeliad","L-Rhamnose","DL-Lactate",13,1
"Bromeliad","L-Rhamnose","Succinate",2,1
"Bromeliad","L-Rhamnose","Nitrate",21,1
"Bromeliad","L-Rhamnose","Growth at 37°C",9,1
"Bromeliad","D-Xylose","L-Arabinose",21,1
"Bromeliad","D-Xylose","D-Arabinose",34,1
"Bromeliad","D-Xylose","Methanol",59,1
"Bromeliad","D-Xylose","Galactitol",45,1
"Bromeliad","D-Xylose","myo-Inositol",53,1
"Bromeliad","D-Xylose","DL-Lactate",27,1
"Bromeliad","D-Xylose","Succinate",2,1
"Bromeliad","D-Xylose","Nitrate",52,1
"Bromeliad","D-Xylose","Growth at 37°C",16,1
"Bromeliad","L-Arabinose","D-Arabinose",16,1
"Bromeliad","L-Arabinose","D-Ribose",9,1
"Bromeliad","L-Arabinose","Methanol",38,1
"Bromeliad","L-Arabinose","Ethanol",3,1
"Bromeliad","L-Arabinose","Glycerol",1,1
"Bromeliad","L-Arabinose","Erythritol",17,1
"Bromeliad","L-Arabinose","Ribitol",3,1
"Bromeliad","L-Arabinose","Galactitol",24,1
"Bromeliad","L-Arabinose","D-Mannitol",3,1
"Bromeliad","L-Arabinose","D-Glucitol",2,1
"Bromeliad","L-Arabinose","myo-Inositol",33,1
"Bromeliad","L-Arabinose","DL-Lactate",22,1
"Bromeliad","L-Arabinose","Succinate",2,1
"Bromeliad","L-Arabinose","Citrate",5,1
"Bromeliad","L-Arabinose","D-Gluconate",7,1
"Bromeliad","L-Arabinose","D-Glucosamine",16,1
"Bromeliad","L-Arabinose","Nitrate",35,1
"Bromeliad","L-Arabinose","Vitamin-free",31,1
"Bromeliad","L-Arabinose","2-Keto-D-gluconate",17,1
"Bromeliad","L-Arabinose","Starch formation",39,1
"Bromeliad","L-Arabinose","Growth at 19°C",0,1
"Bromeliad","L-Arabinose","Growth at 25°C",0,0.999
"Bromeliad","L-Arabinose","Growth at 30°C",2,1
"Bromeliad","L-Arabinose","Growth at 37°C",12,1
"Bromeliad","D-Arabinose","D-Ribose",5,1
"Bromeliad","D-Arabinose","Methanol",27,1
"Bromeliad","D-Arabinose","Ethanol",2,1
"Bromeliad","D-Arabinose","Glycerol",0,0.994
"Bromeliad","D-Arabinose","Erythritol",12,1
"Bromeliad","D-Arabinose","Ribitol",4,1
"Bromeliad","D-Arabinose","Galactitol",13,1
"Bromeliad","D-Arabinose","D-Mannitol",2,1
"Bromeliad","D-Arabinose","D-Glucitol",1,1
"Bromeliad","D-Arabinose","myo-Inositol",21,1
"Bromeliad","D-Arabinose","DL-Lactate",13,1
"Bromeliad","D-Arabinose","Succinate",1,0.994
"Bromeliad","D-Arabinose","Citrate",4,1
"Bromeliad","D-Arabinose","D-Gluconate",5,1
"Bromeliad","D-Arabinose","D-Glucosamine",9,1
"Bromeliad","D-Arabinose","Nitrate",24,1
"Bromeliad","D-Arabinose","Vitamin-free",25,1
"Bromeliad","D-Arabinose","2-Keto-D-gluconate",11,1
"Bromeliad","D-Arabinose","Starch formation",28,1
"Bromeliad","D-Arabinose","Growth at 19°C",0,1
"Bromeliad","D-Arabinose","Growth at 25°C",0,1
"Bromeliad","D-Arabinose","Growth at 30°C",0,0.996
"Bromeliad","D-Arabinose","Growth at 37°C",7,1
"Bromeliad","D-Ribose","Methanol",40,1
"Bromeliad","D-Ribose","Galactitol",25,1
"Bromeliad","D-Ribose","myo-Inositol",34,1
"Bromeliad","D-Ribose","DL-Lactate",23,1
"Bromeliad","D-Ribose","Succinate",1,0.95
"Bromeliad","D-Ribose","Nitrate",35,1
"Bromeliad","D-Ribose","Growth at 37°C",12,1
"Bromeliad","Methanol","Ethanol",3,1
"Bromeliad","Methanol","Glycerol",2,1
"Bromeliad","Methanol","Erythritol",2,1
"Bromeliad","Methanol","Ribitol",1,0.999
"Bromeliad","Methanol","Galactitol",4,1
"Bromeliad","Methanol","D-Mannitol",2,1
"Bromeliad","Methanol","D-Glucitol",3,1
"Bromeliad","Methanol","myo-Inositol",5,1
"Bromeliad","Methanol","DL-Lactate",4,1
"Bromeliad","Methanol","Succinate",1,1
"Bromeliad","Methanol","Citrate",3,1
"Bromeliad","Methanol","D-Gluconate",3,1
"Bromeliad","Methanol","D-Glucosamine",4,1
"Bromeliad","Methanol","Nitrate",3,1
"Bromeliad","Methanol","Vitamin-free",4,1
"Bromeliad","Methanol","2-Keto-D-gluconate",4,1
"Bromeliad","Methanol","Starch formation",4,1
"Bromeliad","Methanol","Growth at 19°C",0,1
"Bromeliad","Methanol","Growth at 25°C",0,1
"Bromeliad","Methanol","Growth at 30°C",0,0.998
"Bromeliad","Methanol","Growth at 37°C",1,0.998
"Bromeliad","Ethanol","Galactitol",64,1
"Bromeliad","Ethanol","myo-Inositol",72,1
"Bromeliad","Ethanol","DL-Lactate",32,1
"Bromeliad","Ethanol","Succinate",5,1
"Bromeliad","Ethanol","Nitrate",68,1
"Bromeliad","Ethanol","Growth at 37°C",20,1
"Bromeliad","Glycerol","Galactitol",63,1
"Bromeliad","Glycerol","myo-Inositol",71,1
"Bromeliad","Glycerol","DL-Lactate",32,1
"Bromeliad","Glycerol","Succinate",4,1
"Bromeliad","Glycerol","Nitrate",69,1
"Bromeliad","Glycerol","Growth at 37°C",22,1
"Bromeliad","Erythritol","Galactitol",15,1
"Bromeliad","Erythritol","myo-Inositol",21,1
"Bromeliad","Erythritol","DL-Lactate",15,1
"Bromeliad","Erythritol","Succinate",1,0.705
"Bromeliad","Erythritol","Nitrate",23,1
"Bromeliad","Erythritol","Growth at 37°C",11,1
"Bromeliad","Ribitol","Galactitol",38,1
"Bromeliad","Ribitol","myo-Inositol",46,1
"Bromeliad","Ribitol","DL-Lactate",27,1
"Bromeliad","Ribitol","Succinate",2,1
"Bromeliad","Ribitol","Nitrate",49,1
"Bromeliad","Ribitol","Growth at 37°C",16,1
"Bromeliad","Galactitol","D-Mannitol",2,1
"Bromeliad","Galactitol","D-Glucitol",1,1
"Bromeliad","Galactitol","myo-Inositol",10,1
"Bromeliad","Galactitol","DL-Lactate",8,1
"Bromeliad","Galactitol","Succinate",1,0.999
"Bromeliad","Galactitol","Citrate",1,0.999
"Bromeliad","Galactitol","D-Gluconate",3,1
"Bromeliad","Galactitol","D-Glucosamine",3,1
"Bromeliad","Galactitol","Nitrate",15,1
"Bromeliad","Galactitol","Vitamin-free",14,1
"Bromeliad","Galactitol","2-Keto-D-gluconate",5,1
"Bromeliad","Galactitol","Starch formation",17,1
"Bromeliad","Galactitol","Growth at 19°C",0,1
"Bromeliad","Galactitol","Growth at 25°C",0,1
"Bromeliad","Galactitol","Growth at 30°C",0,0.999
"Bromeliad","Galactitol","Growth at 37°C",5,1
"Bromeliad","D-Mannitol","myo-Inositol",60,1
"Bromeliad","D-Mannitol","DL-Lactate",28,1
"Bromeliad","D-Mannitol","Succinate",1,0.611
"Bromeliad","D-Mannitol","Nitrate",56,1
"Bromeliad","D-Mannitol","Growth at 37°C",18,1
"Bromeliad","D-Glucitol","myo-Inositol",62,1
"Bromeliad","D-Glucitol","DL-Lactate",29,1
"Bromeliad","D-Glucitol","Succinate",2,1
"Bromeliad","D-Glucitol","Nitrate",59,1
"Bromeliad","D-Glucitol","Growth at 37°C",21,1
"Bromeliad","myo-Inositol","DL-Lactate",2,1
"Bromeliad","myo-Inositol","Succinate",1,1
"Bromeliad","myo-Inositol","Citrate",2,1
"Bromeliad","myo-Inositol","D-Gluconate",2,1
"Bromeliad","myo-Inositol","D-Glucosamine",2,1
"Bromeliad","myo-Inositol","Nitrate",8,1
"Bromeliad","myo-Inositol","Vitamin-free",8,1
"Bromeliad","myo-Inositol","2-Keto-D-gluconate",3,1
"Bromeliad","myo-Inositol","Starch formation",9,1
"Bromeliad","myo-Inositol","Growth at 19°C",0,1
"Bromeliad","myo-Inositol","Growth at 25°C",0,1
"Bromeliad","myo-Inositol","Growth at 30°C",0,0.996
"Bromeliad","myo-Inositol","Growth at 37°C",2,1
"Bromeliad","DL-Lactate","Succinate",3,1
"Bromeliad","DL-Lactate","Citrate",7,1
"Bromeliad","DL-Lactate","D-Gluconate",17,1
"Bromeliad","DL-Lactate","D-Glucosamine",31,1
"Bromeliad","DL-Lactate","Nitrate",43,1
"Bromeliad","DL-Lactate","Vitamin-free",38,1
"Bromeliad","DL-Lactate","2-Keto-D-gluconate",28,1
"Bromeliad","DL-Lactate","Starch formation",49,1
"Bromeliad","DL-Lactate","Growth at 19°C",2,1
"Bromeliad","DL-Lactate","Growth at 25°C",0,0.999
"Bromeliad","DL-Lactate","Growth at 30°C",0,0.988
"Bromeliad","DL-Lactate","Growth at 37°C",11,1
"Bromeliad","Succinate","Citrate",14,1
"Bromeliad","Succinate","D-Gluconate",23,1
"Bromeliad","Succinate","D-Glucosamine",42,1
"Bromeliad","Succinate","Nitrate",68,1
"Bromeliad","Succinate","Vitamin-free",61,1
"Bromeliad","Succinate","2-Keto-D-gluconate",37,1
"Bromeliad","Succinate","Starch formation",76,1
"Bromeliad","Succinate","Growth at 19°C",2,1
"Bromeliad","Succinate","Growth at 25°C",0,0.998
"Bromeliad","Succinate","Growth at 30°C",2,1
"Bromeliad","Succinate","Growth at 37°C",22,1
"Bromeliad","Citrate","Nitrate",56,1
"Bromeliad","Citrate","Growth at 37°C",18,1
"Bromeliad","D-Gluconate","Nitrate",53,1
"Bromeliad","D-Gluconate","Growth at 37°C",20,1
"Bromeliad","D-Glucosamine","Nitrate",35,1
"Bromeliad","D-Glucosamine","Growth at 37°C",11,1
"Bromeliad","Nitrate","Vitamin-free",9,1
"Bromeliad","Nitrate","2-Keto-D-gluconate",7,1
"Bromeliad","Nitrate","Starch formation",11,1
"Bromeliad","Nitrate","Growth at 19°C",0,0.998
"Bromeliad","Nitrate","Growth at 25°C",0,1
"Bromeliad","Nitrate","Growth at 30°C",0,0.992
"Bromeliad","Nitrate","Growth at 37°C",2,1
"Bromeliad","Vitamin-free","Growth at 37°C",7,1
"Bromeliad","2-Keto-D-gluconate","Growth at 37°C",14,1
"Bromeliad","Starch formation","Growth at 37°C",1,0.964
"Bromeliad","Growth at 19°C","Growth at 37°C",24,1
"Bromeliad","Growth at 25°C","Growth at 37°C",24,1
"Bromeliad","Growth at 30°C","Growth at 37°C",21,1
"Flower","Glucose_F","Glucose",0,1
"Flower","Glucose_F","myo-Inositol",64,0.09
"Flower","Galactose_F","Glucose",0,1
"Flower","Galactose_F","myo-Inositol",27,1
"Flower","Sucrose_F","Glucose",0,1
"Flower","Sucrose_F","myo-Inositol",26,0.994
"Flower","Maltose_F","Glucose",0,1
"Flower","Maltose_F","myo-Inositol",18,0.364
"Flower","Lactose_F","Glucose",0,1
"Flower","Lactose_F","myo-Inositol",1,0
"Flower","Raffinose_F","Glucose",0,1
"Flower","Raffinose_F","myo-Inositol",17,0.864
"Flower","Trehalose_F","Glucose",0,1
"Flower","Trehalose_F","myo-Inositol",28,0.897
"Flower","Glucose","Inulin",79,1
"Flower","Glucose","Sucrose",41,1
"Flower","Glucose","Raffinose",58,0.119
"Flower","Glucose","Melibiose",76,0.662
"Flower","Glucose","Galactose",28,1
"Flower","Glucose","Lactose",77,0.895
"Flower","Glucose","Trehalose",32,0.991
"Flower","Glucose","Maltose",41,1
"Flower","Glucose","Melezitose",46,1
"Flower","Glucose","Methyl-?-D-glucoside",46,0.96
"Flower","Glucose","Soluble Starch",60,0
"Flower","Glucose","Cellobiose",37,1
"Flower","Glucose","Salicin",37,1
"Flower","Glucose","L-Sorbose",38,1
"Flower","Glucose","L-Rhamnose",62,0
"Flower","Glucose","D-Xylose",28,0.996
"Flower","Glucose","L-Arabinose",49,0
"Flower","Glucose","D-Arabinose",61,0.203
"Flower","Glucose","D-Ribose",48,0.645
"Flower","Glucose","Methanol",85,1
"Flower","Glucose","Ethanol",11,0.03
"Flower","Glucose","Glycerol",10,0.385
"Flower","Glucose","Erythritol",62,0
"Flower","Glucose","Ribitol",35,1
"Flower","Glucose","Galactitol",73,0.157
"Flower","Glucose","D-Mannitol",23,1
"Flower","Glucose","D-Glucitol",20,1
"Flower","Glucose","myo-Inositol",81,1
"Flower","Glucose","DL-Lactate",40,0
"Flower","Glucose","Succinate",11,0.068
"Flower","Glucose","Citrate",24,0.048
"Flower","Glucose","D-Gluconate",27,0.339
"Flower","Glucose","D-Glucosamine",52,0.992
"Flower","Glucose","Nitrate",79,1
"Flower","Glucose","Vitamin-free",71,0.916
"Flower","Glucose","2-Keto-D-gluconate",44,1
"Flower","Glucose","Starch formation",84,1
"Flower","Glucose","Growth at 19°C",5,1
"Flower","Glucose","Growth at 25°C",0,0.384
"Flower","Glucose","Growth at 30°C",3,0.048
"Flower","Glucose","Growth at 37°C",24,0
"Flower","Inulin","myo-Inositol",10,0.939
"Flower","Sucrose","myo-Inositol",42,0
"Flower","Raffinose","myo-Inositol",24,0.983
"Flower","Melibiose","myo-Inositol",10,0.999
"Flower","Galactose","myo-Inositol",54,0
"Flower","Lactose","myo-Inositol",9,0.997
"Flower","Trehalose","myo-Inositol",50,0.229
"Flower","Maltose","myo-Inositol",41,0
"Flower","Melezitose","myo-Inositol",39,0.002
"Flower","Methyl-?-D-glucoside","myo-Inositol",38,0.616
"Flower","Soluble Starch","myo-Inositol",24,1
"Flower","Cellobiose","myo-Inositol",46,0.004
"Flower","Salicin","myo-Inositol",46,0.003
"Flower","L-Sorbose","myo-Inositol",43,0
"Flower","L-Rhamnose","myo-Inositol",20,1
"Flower","D-Xylose","myo-Inositol",53,0.101
"Flower","L-Arabinose","myo-Inositol",33,1
"Flower","D-Arabinose","myo-Inositol",21,0.965
"Flower","D-Ribose","myo-Inositol",34,0.792
"Flower","Methanol","myo-Inositol",5,0.944
"Flower","Ethanol","myo-Inositol",72,1
"Flower","Glycerol","myo-Inositol",71,0.949
"Flower","Erythritol","myo-Inositol",21,1
"Flower","Ribitol","myo-Inositol",46,0.025
"Flower","Galactitol","myo-Inositol",10,0.994
"Flower","D-Mannitol","myo-Inositol",60,0
"Flower","D-Glucitol","myo-Inositol",62,0.005
"Flower","myo-Inositol","DL-Lactate",2,0.916
"Flower","myo-Inositol","Succinate",1,0.977
"Flower","myo-Inositol","Citrate",2,0.994
"Flower","myo-Inositol","D-Gluconate",2,0.982
"Flower","myo-Inositol","D-Glucosamine",2,0.949
"Flower","myo-Inositol","Nitrate",8,1
"Flower","myo-Inositol","Vitamin-free",8,1
"Flower","myo-Inositol","2-Keto-D-gluconate",3,0.997
"Flower","myo-Inositol","Starch formation",9,1
"Flower","myo-Inositol","Growth at 19°C",0,0.974
"Flower","myo-Inositol","Growth at 25°C",0,0.972
"Flower","myo-Inositol","Growth at 30°C",0,0.844
"Flower","myo-Inositol","Growth at 37°C",2,0.923
"Cactus","Glucose_F","Glucose",0,1
"Cactus","Glucose_F","Vitamin-free",54,1
"Cactus","Galactose_F","Glucose",0,1
"Cactus","Galactose_F","Vitamin-free",20,1
"Cactus","Sucrose_F","Glucose",0,1
"Cactus","Sucrose_F","Vitamin-free",19,1
"Cactus","Maltose_F","Glucose",0,1
"Cactus","Maltose_F","Vitamin-free",13,1
"Cactus","Lactose_F","Glucose",0,1
"Cactus","Lactose_F","Vitamin-free",0,0.228
"Cactus","Raffinose_F","Glucose",0,1
"Cactus","Raffinose_F","Vitamin-free",13,1
"Cactus","Trehalose_F","Glucose",0,1
"Cactus","Trehalose_F","Vitamin-free",22,1
"Cactus","Glucose","Inulin",79,1
"Cactus","Glucose","Sucrose",41,1
"Cactus","Glucose","Raffinose",58,1
"Cactus","Glucose","Melibiose",76,1
"Cactus","Glucose","Galactose",28,1
"Cactus","Glucose","Lactose",77,1
"Cactus","Glucose","Trehalose",32,0.999
"Cactus","Glucose","Maltose",41,1
"Cactus","Glucose","Melezitose",46,1
"Cactus","Glucose","Methyl-?-D-glucoside",46,1
"Cactus","Glucose","Soluble Starch",60,1
"Cactus","Glucose","Cellobiose",37,1
"Cactus","Glucose","Salicin",37,1
"Cactus","Glucose","L-Sorbose",38,1
"Cactus","Glucose","L-Rhamnose",62,1
"Cactus","Glucose","D-Xylose",28,1
"Cactus","Glucose","L-Arabinose",49,1
"Cactus","Glucose","D-Arabinose",61,1
"Cactus","Glucose","D-Ribose",48,1
"Cactus","Glucose","Methanol",85,1
"Cactus","Glucose","Ethanol",11,1
"Cactus","Glucose","Glycerol",10,1
"Cactus","Glucose","Erythritol",62,1
"Cactus","Glucose","Ribitol",35,1
"Cactus","Glucose","Galactitol",73,1
"Cactus","Glucose","D-Mannitol",23,1
"Cactus","Glucose","D-Glucitol",20,0.701
"Cactus","Glucose","myo-Inositol",81,1
"Cactus","Glucose","DL-Lactate",40,1
"Cactus","Glucose","Succinate",11,0.999
"Cactus","Glucose","Citrate",24,0.995
"Cactus","Glucose","D-Gluconate",27,0.804
"Cactus","Glucose","D-Glucosamine",52,1
"Cactus","Glucose","Nitrate",79,1
"Cactus","Glucose","Vitamin-free",71,1
"Cactus","Glucose","2-Keto-D-gluconate",44,1
"Cactus","Glucose","Starch formation",84,1
"Cactus","Glucose","Growth at 19°C",5,1
"Cactus","Glucose","Growth at 25°C",0,0.834
"Cactus","Glucose","Growth at 30°C",3,0.85
"Cactus","Glucose","Growth at 37°C",24,0.999
"Cactus","Inulin","Vitamin-free",7,0.996
"Cactus","Sucrose","Vitamin-free",37,1
"Cactus","Raffinose","Vitamin-free",23,1
"Cactus","Melibiose","Vitamin-free",12,1
"Cactus","Galactose","Vitamin-free",45,1
"Cactus","Lactose","Vitamin-free",9,1
"Cactus","Trehalose","Vitamin-free",44,1
"Cactus","Maltose","Vitamin-free",36,1
"Cactus","Melezitose","Vitamin-free",32,1
"Cactus","Methyl-?-D-glucoside","Vitamin-free",32,1
"Cactus","Soluble Starch","Vitamin-free",21,1
"Cactus","Cellobiose","Vitamin-free",43,1
"Cactus","Salicin","Vitamin-free",42,1
"Cactus","L-Sorbose","Vitamin-free",38,1
"Cactus","L-Rhamnose","Vitamin-free",24,1
"Cactus","D-Xylose","Vitamin-free",46,1
"Cactus","L-Arabinose","Vitamin-free",31,1
"Cactus","D-Arabinose","Vitamin-free",25,1
"Cactus","D-Ribose","Vitamin-free",32,1
"Cactus","Methanol","Vitamin-free",4,0.976
"Cactus","Ethanol","Vitamin-free",62,1
"Cactus","Glycerol","Vitamin-free",62,1
"Cactus","Erythritol","Vitamin-free",22,1
"Cactus","Ribitol","Vitamin-free",40,1
"Cactus","Galactitol","Vitamin-free",14,1
"Cactus","D-Mannitol","Vitamin-free",52,1
"Cactus","D-Glucitol","Vitamin-free",53,1
"Cactus","myo-Inositol","Vitamin-free",8,1
