"Isolation","Trait_A","Trait_B","Mean_PP","SD_PP","Var_PP"
"Rotting.Decaying","D-Gluconate","D-Glucosamine",NA,6.57837737737738,NA
"Rotting.Decaying","D-Gluconate","Nitrate",NA,4.37905005005005,NA
"Rotting.Decaying","D-Gluconate","Vitamin-free",NA,4.33304904904905,NA
"Rotting.Decaying","D-Gluconate","2-Keto-D-gluconate",NA,7.70760760760761,NA
"Rotting.Decaying","D-Gluconate","Starch formation",NA,3.6574964964965,NA
"Rotting.Decaying","D-Gluconate","Growth at 19°C",NA,9.04683783783784,NA
"Rotting.Decaying","D-Gluconate","Growth at 25°C",NA,8.73273173173173,NA
"Rotting.Decaying","D-Gluconate","Growth at 30°C",NA,8.7201991991992,NA
"Rotting.Decaying","D-Gluconate","Growth at 37°C",NA,8.74293393393393,NA
"Rotting.Decaying","D-Glucosamine","Nitrate",NA,4.22077977977978,NA
"Rotting.Decaying","D-Glucosamine","Vitamin-free",NA,4.58936436436436,NA
"Rotting.Decaying","D-Glucosamine","2-Keto-D-gluconate",NA,6.39463363363363,NA
"Rotting.Decaying","D-Glucosamine","Starch formation",NA,3.55345345345345,NA
"Rotting.Decaying","D-Glucosamine","Growth at 19°C",NA,7.72675775775776,NA
"Rotting.Decaying","D-Glucosamine","Growth at 25°C",NA,7.44719119119119,NA
"Rotting.Decaying","D-Glucosamine","Growth at 30°C",NA,8.02392392392392,NA
"Rotting.Decaying","D-Glucosamine","Growth at 37°C",NA,7.93774174174174,NA
"Rotting.Decaying","Nitrate","Vitamin-free",NA,2.21531531531532,NA
"Rotting.Decaying","Nitrate","2-Keto-D-gluconate",NA,3.86878778778779,NA
"Rotting.Decaying","Nitrate","Starch formation",NA,1.32482482482482,NA
"Rotting.Decaying","Nitrate","Growth at 19°C",NA,5.66077177177177,NA
"Rotting.Decaying","Nitrate","Growth at 25°C",NA,5.62882482482483,NA
"Rotting.Decaying","Nitrate","Growth at 30°C",NA,5.40932032032032,NA
"Rotting.Decaying","Nitrate","Growth at 37°C",NA,4.0067977977978,NA
"Rotting.Decaying","Vitamin-free","2-Keto-D-gluconate",NA,4.40683783783784,NA
"Rotting.Decaying","Vitamin-free","Starch formation",NA,1.47438538538539,NA
"Rotting.Decaying","Vitamin-free","Growth at 19°C",NA,6.97933033033033,NA
"Rotting.Decaying","Vitamin-free","Growth at 25°C",NA,6.9423983983984,NA
"Rotting.Decaying","Vitamin-free","Growth at 30°C",NA,6.65873773773774,NA
"Rotting.Decaying","Vitamin-free","Growth at 37°C",NA,4.91319219219219,NA
"Rotting.Decaying","2-Keto-D-gluconate","Starch formation",NA,3.6570960960961,NA
"Rotting.Decaying","2-Keto-D-gluconate","Growth at 19°C",NA,8.65657557557557,NA
"Rotting.Decaying","2-Keto-D-gluconate","Growth at 25°C",NA,8.59898298298298,NA
"Rotting.Decaying","2-Keto-D-gluconate","Growth at 30°C",NA,9.21471471471471,NA
"Rotting.Decaying","2-Keto-D-gluconate","Growth at 37°C",NA,8.68968068068068,NA
"Rotting.Decaying","Starch formation","Growth at 19°C",NA,6.36440840840841,NA
"Rotting.Decaying","Starch formation","Growth at 25°C",NA,6.38356756756757,NA
"Rotting.Decaying","Starch formation","Growth at 30°C",NA,5.60813213213213,NA
"Rotting.Decaying","Starch formation","Growth at 37°C",NA,3.49887387387387,NA
"Rotting.Decaying","Growth at 19°C","Growth at 25°C",NA,0.726550550550551,NA
"Rotting.Decaying","Growth at 19°C","Growth at 30°C",NA,4.34005905905906,NA
"Rotting.Decaying","Growth at 19°C","Growth at 37°C",NA,11.1903893893894,NA
"Rotting.Decaying","Growth at 25°C","Growth at 30°C",NA,4.53216316316316,NA
"Rotting.Decaying","Growth at 25°C","Growth at 37°C",NA,11.3974684684685,NA
"Rotting.Decaying","Growth at 30°C","Growth at 37°C",NA,11.746017017017,NA
"Spoiled","Glucose_F","Galactose_F",NA,1.08259359359359,NA
"Spoiled","Glucose_F","Sucrose_F",NA,1.16482882882883,NA
"Spoiled","Glucose_F","Maltose_F",NA,0.717356356356356,NA
"Spoiled","Glucose_F","Lactose_F",NA,0.35472972972973,NA
"Spoiled","Glucose_F","Raffinose_F",NA,0.660944944944945,NA
"Spoiled","Glucose_F","Trehalose_F",NA,0.832332332332332,NA
"Spoiled","Glucose_F","Glucose",NA,1.68792692692693,NA
"Spoiled","Glucose_F","Inulin",NA,0.604780780780781,NA
"Spoiled","Glucose_F","Sucrose",NA,1.33556656656657,NA
"Spoiled","Glucose_F","Raffinose",NA,1.28375475475475,NA
"Spoiled","Glucose_F","Melibiose",NA,0.77909009009009,NA
"Spoiled","Glucose_F","Galactose",NA,1.49556656656657,NA
"Spoiled","Glucose_F","Lactose",NA,0.625441441441441,NA
"Spoiled","Glucose_F","Trehalose",NA,1.2178968968969,NA
"Spoiled","Glucose_F","Maltose",NA,1.0407047047047,NA
"Spoiled","Glucose_F","Melezitose",NA,0.920644644644645,NA
"Spoiled","Glucose_F","Methyl-?-D-glucoside",NA,1.04602202202202,NA
"Spoiled","Glucose_F","Soluble Starch",NA,0.910186186186186,NA
"Spoiled","Glucose_F","Cellobiose",NA,1.50688188188188,NA
"Spoiled","Glucose_F","Salicin",NA,1.50645745745746,NA
"Spoiled","Glucose_F","L-Sorbose",NA,1.67987887887888,NA
"Spoiled","Glucose_F","L-Rhamnose",NA,0.835610610610611,NA
"Spoiled","Glucose_F","D-Xylose",NA,1.56620520520521,NA
"Spoiled","Glucose_F","L-Arabinose",NA,1.16515615615616,NA
"Spoiled","Glucose_F","D-Arabinose",NA,0.880319319319319,NA
"Spoiled","Glucose_F","D-Ribose",NA,0.990474474474474,NA
"Spoiled","Glucose_F","Methanol",NA,0.455574574574575,NA
"Spoiled","Glucose_F","Ethanol",NA,1.73629229229229,NA
"Spoiled","Glucose_F","Glycerol",NA,1.64895995995996,NA
"Spoiled","Glucose_F","Erythritol",NA,0.791715715715716,NA
"Spoiled","Glucose_F","Ribitol",NA,1.4278028028028,NA
"Spoiled","Glucose_F","Galactitol",NA,0.842118118118118,NA
"Spoiled","Glucose_F","D-Mannitol",NA,1.6644004004004,NA
"Spoiled","Glucose_F","D-Glucitol",NA,1.61833433433433,NA
"Spoiled","Glucose_F","myo-Inositol",NA,0.479643643643644,NA
"Spoiled","Glucose_F","DL-Lactate",NA,1.70823223223223,NA
"Spoiled","Glucose_F","Succinate",NA,1.66704304304304,NA
"Spoiled","Glucose_F","Citrate",NA,1.57447047047047,NA
"Spoiled","Glucose_F","D-Gluconate",NA,1.36334734734735,NA
"Spoiled","Glucose_F","D-Glucosamine",NA,1.25188288288288,NA
"Spoiled","Glucose_F","Nitrate",NA,0.79417017017017,NA
"Spoiled","Glucose_F","Vitamin-free",NA,1.00860760760761,NA
"Spoiled","Glucose_F","2-Keto-D-gluconate",NA,1.41308908908909,NA
"Spoiled","Glucose_F","Starch formation",NA,0.575806806806807,NA
"Spoiled","Glucose_F","Growth at 19°C",NA,1.6988978978979,NA
"Spoiled","Glucose_F","Growth at 25°C",NA,1.71502602602603,NA
"Spoiled","Glucose_F","Growth at 30°C",NA,1.90957357357357,NA
"Spoiled","Glucose_F","Growth at 37°C",NA,2.31671671671672,NA
"Spoiled","Galactose_F","Sucrose_F",NA,0.696287287287287,NA
"Spoiled","Galactose_F","Maltose_F",NA,0.395319319319319,NA
"Spoiled","Galactose_F","Lactose_F",NA,0.275551551551552,NA
"Spoiled","Galactose_F","Raffinose_F",NA,0.622397397397397,NA
"Spoiled","Galactose_F","Trehalose_F",NA,0.791942942942943,NA
"Spoiled","Galactose_F","Glucose",NA,1.31658058058058,NA
"Spoiled","Galactose_F","Inulin",NA,0.269369369369369,NA
"Spoiled","Galactose_F","Sucrose",NA,1.14424424424424,NA
"Spoiled","Galactose_F","Raffinose",NA,0.897681681681682,NA
"Spoiled","Galactose_F","Melibiose",NA,0.573548548548549,NA
"Spoiled","Galactose_F","Galactose",NA,1.19727627627628,NA
"Spoiled","Galactose_F","Lactose",NA,0.78588988988989,NA
"Spoiled","Galactose_F","Trehalose",NA,1.07103503503504,NA
"Spoiled","Galactose_F","Maltose",NA,1.06121721721722,NA
"Spoiled","Galactose_F","Melezitose",NA,0.947426426426426,NA
"Spoiled","Galactose_F","Methyl-?-D-glucoside",NA,1.03013413413413,NA
"Spoiled","Galactose_F","Soluble Starch",NA,0.69388988988989,NA
"Spoiled","Galactose_F","Cellobiose",NA,1.07139039039039,NA
"Spoiled","Galactose_F","Salicin",NA,1.02013113113113,NA
"Spoiled","Galactose_F","L-Sorbose",NA,1.15734834834835,NA
"Spoiled","Galactose_F","L-Rhamnose",NA,0.432431431431431,NA
"Spoiled","Galactose_F","D-Xylose",NA,1.19197597597598,NA
"Spoiled","Galactose_F","L-Arabinose",NA,0.992428428428428,NA
"Spoiled","Galactose_F","D-Arabinose",NA,0.862906906906907,NA
"Spoiled","Galactose_F","D-Ribose",NA,0.975439439439439,NA
"Spoiled","Galactose_F","Methanol",NA,0.230149149149149,NA
"Spoiled","Galactose_F","Ethanol",NA,1.24522022022022,NA
"Spoiled","Galactose_F","Glycerol",NA,1.28262662662663,NA
"Spoiled","Galactose_F","Erythritol",NA,0.828428428428428,NA
"Spoiled","Galactose_F","Ribitol",NA,1.15203103103103,NA
"Spoiled","Galactose_F","Galactitol",NA,0.694205205205205,NA
"Spoiled","Galactose_F","D-Mannitol",NA,1.22743143143143,NA
"Spoiled","Galactose_F","D-Glucitol",NA,1.28035135135135,NA
"Spoiled","Galactose_F","myo-Inositol",NA,0.184335335335335,NA
"Spoiled","Galactose_F","DL-Lactate",NA,1.04014014014014,NA
"Spoiled","Galactose_F","Succinate",NA,1.17155555555556,NA
"Spoiled","Galactose_F","Citrate",NA,0.998998998998999,NA
"Spoiled","Galactose_F","D-Gluconate",NA,0.916235235235235,NA
"Spoiled","Galactose_F","D-Glucosamine",NA,0.788499499499499,NA
"Spoiled","Galactose_F","Nitrate",NA,0.515274274274274,NA
"Spoiled","Galactose_F","Vitamin-free",NA,0.274418418418418,NA
"Spoiled","Galactose_F","2-Keto-D-gluconate",NA,0.822818818818819,NA
"Spoiled","Galactose_F","Starch formation",NA,0.212036036036036,NA
"Spoiled","Galactose_F","Growth at 19°C",NA,1.3155995995996,NA
"Spoiled","Galactose_F","Growth at 25°C",NA,1.31951851851852,NA
"Spoiled","Galactose_F","Growth at 30°C",NA,1.27527427427427,NA
"Spoiled","Galactose_F","Growth at 37°C",NA,1.080004004004,NA
"Spoiled","Sucrose_F","Maltose_F",NA,0.496096096096096,NA
"Spoiled","Sucrose_F","Lactose_F",NA,0.313992992992993,NA
"Spoiled","Sucrose_F","Raffinose_F",NA,0.507098098098098,NA
"Spoiled","Sucrose_F","Trehalose_F",NA,0.613588588588589,NA
"Spoiled","Sucrose_F","Glucose",NA,1.31941541541542,NA
"Spoiled","Sucrose_F","Inulin",NA,0.309205205205205,NA
"Spoiled","Sucrose_F","Sucrose",NA,1.25462962962963,NA
"Spoiled","Sucrose_F","Raffinose",NA,0.905264264264264,NA
"Spoiled","Sucrose_F","Melibiose",NA,0.477476476476476,NA
"Spoiled","Sucrose_F","Galactose",NA,1.34045145145145,NA
"Spoiled","Sucrose_F","Lactose",NA,0.563167167167167,NA
"Spoiled","Sucrose_F","Trehalose",NA,1.05265265265265,NA
"Spoiled","Sucrose_F","Maltose",NA,0.842486486486486,NA
"Spoiled","Sucrose_F","Melezitose",NA,0.783142142142142,NA
"Spoiled","Sucrose_F","Methyl-?-D-glucoside",NA,0.891890890890891,NA
"Spoiled","Sucrose_F","Soluble Starch",NA,0.504183183183183,NA
"Spoiled","Sucrose_F","Cellobiose",NA,0.85052952952953,NA
"Spoiled","Sucrose_F","Salicin",NA,0.869228228228228,NA
"Spoiled","Sucrose_F","L-Sorbose",NA,1.0006006006006,NA
"Spoiled","Sucrose_F","L-Rhamnose",NA,0.513624624624625,NA
"Spoiled","Sucrose_F","D-Xylose",NA,0.909373373373373,NA
"Spoiled","Sucrose_F","L-Arabinose",NA,0.74053953953954,NA
"Spoiled","Sucrose_F","D-Arabinose",NA,0.621500500500501,NA
"Spoiled","Sucrose_F","D-Ribose",NA,0.721472472472472,NA
"Spoiled","Sucrose_F","Methanol",NA,0.245156156156156,NA
"Spoiled","Sucrose_F","Ethanol",NA,1.25441341341341,NA
"Spoiled","Sucrose_F","Glycerol",NA,1.33666066066066,NA
"Spoiled","Sucrose_F","Erythritol",NA,0.599095095095095,NA
"Spoiled","Sucrose_F","Ribitol",NA,1.23781381381381,NA
"Spoiled","Sucrose_F","Galactitol",NA,0.545329329329329,NA
"Spoiled","Sucrose_F","D-Mannitol",NA,1.27655555555556,NA
"Spoiled","Sucrose_F","D-Glucitol",NA,1.29125025025025,NA
"Spoiled","Sucrose_F","myo-Inositol",NA,0.253177177177177,NA
"Spoiled","Sucrose_F","DL-Lactate",NA,0.782682682682683,NA
"Spoiled","Sucrose_F","Succinate",NA,0.983319319319319,NA
"Spoiled","Sucrose_F","Citrate",NA,0.81041041041041,NA
"Spoiled","Sucrose_F","D-Gluconate",NA,0.772372372372372,NA
"Spoiled","Sucrose_F","D-Glucosamine",NA,0.574474474474475,NA
"Spoiled","Sucrose_F","Nitrate",NA,0.637612612612613,NA
"Spoiled","Sucrose_F","Vitamin-free",NA,0.408292292292292,NA
"Spoiled","Sucrose_F","2-Keto-D-gluconate",NA,0.621996996996997,NA
"Spoiled","Sucrose_F","Starch formation",NA,0.34647047047047,NA
"Spoiled","Sucrose_F","Growth at 19°C",NA,1.33000900900901,NA
"Spoiled","Sucrose_F","Growth at 25°C",NA,1.32136536536537,NA
"Spoiled","Sucrose_F","Growth at 30°C",NA,1.17573473473473,NA
"Spoiled","Sucrose_F","Growth at 37°C",NA,1.23635535535536,NA
"Spoiled","Maltose_F","Lactose_F",NA,0.256575575575576,NA
"Spoiled","Maltose_F","Raffinose_F",NA,0.487006006006006,NA
"Spoiled","Maltose_F","Trehalose_F",NA,0.533633633633634,NA
"Spoiled","Maltose_F","Glucose",NA,0.858662662662663,NA
"Spoiled","Maltose_F","Inulin",NA,0.136111111111111,NA
"Spoiled","Maltose_F","Sucrose",NA,0.757857857857858,NA
"Spoiled","Maltose_F","Raffinose",NA,0.607486486486487,NA
"Spoiled","Maltose_F","Melibiose",NA,0.37048948948949,NA
"Spoiled","Maltose_F","Galactose",NA,0.781817817817818,NA
"Spoiled","Maltose_F","Lactose",NA,0.480255255255255,NA
"Spoiled","Maltose_F","Trehalose",NA,0.74647047047047,NA
"Spoiled","Maltose_F","Maltose",NA,0.716732732732733,NA
"Spoiled","Maltose_F","Melezitose",NA,0.655734734734735,NA
"Spoiled","Maltose_F","Methyl-?-D-glucoside",NA,0.748748748748749,NA
"Spoiled","Maltose_F","Soluble Starch",NA,0.418209209209209,NA
"Spoiled","Maltose_F","Cellobiose",NA,0.751947947947948,NA
"Spoiled","Maltose_F","Salicin",NA,0.741045045045045,NA
"Spoiled","Maltose_F","L-Sorbose",NA,0.727111111111111,NA
"Spoiled","Maltose_F","L-Rhamnose",NA,0.236067067067067,NA
"Spoiled","Maltose_F","D-Xylose",NA,0.7605995995996,NA
"Spoiled","Maltose_F","L-Arabinose",NA,0.61539039039039,NA
"Spoiled","Maltose_F","D-Arabinose",NA,0.515379379379379,NA
"Spoiled","Maltose_F","D-Ribose",NA,0.6244004004004,NA
"Spoiled","Maltose_F","Methanol",NA,0.117988988988989,NA
"Spoiled","Maltose_F","Ethanol",NA,0.86416016016016,NA
"Spoiled","Maltose_F","Glycerol",NA,0.843943943943944,NA
"Spoiled","Maltose_F","Erythritol",NA,0.479950950950951,NA
"Spoiled","Maltose_F","Ribitol",NA,0.724755755755756,NA
"Spoiled","Maltose_F","Galactitol",NA,0.430986986986987,NA
"Spoiled","Maltose_F","D-Mannitol",NA,0.776751751751752,NA
"Spoiled","Maltose_F","D-Glucitol",NA,0.783558558558559,NA
"Spoiled","Maltose_F","myo-Inositol",NA,0.105561561561562,NA
"Spoiled","Maltose_F","DL-Lactate",NA,0.695271271271271,NA
"Spoiled","Maltose_F","Succinate",NA,0.843514514514515,NA
"Spoiled","Maltose_F","Citrate",NA,0.660016016016016,NA
"Spoiled","Maltose_F","D-Gluconate",NA,0.61563963963964,NA
"Spoiled","Maltose_F","D-Glucosamine",NA,0.545249249249249,NA
"Spoiled","Maltose_F","Nitrate",NA,0.364568568568569,NA
"Spoiled","Maltose_F","Vitamin-free",NA,0.147122122122122,NA
"Spoiled","Maltose_F","2-Keto-D-gluconate",NA,0.534565565565566,NA
"Spoiled","Maltose_F","Starch formation",NA,0.108008008008008,NA
"Spoiled","Maltose_F","Growth at 19°C",NA,0.862718718718719,NA
"Spoiled","Maltose_F","Growth at 25°C",NA,0.850825825825826,NA
"Spoiled","Maltose_F","Growth at 30°C",NA,0.847822822822823,NA
"Spoiled","Maltose_F","Growth at 37°C",NA,0.688188188188188,NA
"Spoiled","Lactose_F","Raffinose_F",NA,0.299675675675676,NA
"Spoiled","Lactose_F","Trehalose_F",NA,0.308107107107107,NA
"Spoiled","Lactose_F","Glucose",NA,0.372496496496497,NA
"Spoiled","Lactose_F","Inulin",NA,0.0745985985985986,NA
"Spoiled","Lactose_F","Sucrose",NA,0.335771771771772,NA
"Spoiled","Lactose_F","Raffinose",NA,0.331287287287287,NA
"Spoiled","Lactose_F","Melibiose",NA,0.112656656656657,NA
"Spoiled","Lactose_F","Galactose",NA,0.361680680680681,NA
"Spoiled","Lactose_F","Lactose",NA,0.314985985985986,NA
"Spoiled","Lactose_F","Trehalose",NA,0.343318318318318,NA
"Spoiled","Lactose_F","Maltose",NA,0.349273273273273,NA
"Spoiled","Lactose_F","Melezitose",NA,0.323923923923924,NA
"Spoiled","Lactose_F","Methyl-?-D-glucoside",NA,0.355266266266266,NA
"Spoiled","Lactose_F","Soluble Starch",NA,0.155930930930931,NA
"Spoiled","Lactose_F","Cellobiose",NA,0.327366366366366,NA
"Spoiled","Lactose_F","Salicin",NA,0.349273273273273,NA
"Spoiled","Lactose_F","L-Sorbose",NA,0.28018018018018,NA
"Spoiled","Lactose_F","L-Rhamnose",NA,0.0952792792792793,NA
"Spoiled","Lactose_F","D-Xylose",NA,0.317188188188188,NA
"Spoiled","Lactose_F","L-Arabinose",NA,0.219218218218218,NA
"Spoiled","Lactose_F","D-Arabinose",NA,0.196347347347347,NA
"Spoiled","Lactose_F","D-Ribose",NA,0.213132132132132,NA
"Spoiled","Lactose_F","Methanol",NA,0.052027027027027,NA
"Spoiled","Lactose_F","Ethanol",NA,0.383358358358358,NA
"Spoiled","Lactose_F","Glycerol",NA,0.367263263263263,NA
"Spoiled","Lactose_F","Erythritol",NA,0.157257257257257,NA
"Spoiled","Lactose_F","Ribitol",NA,0.268632632632633,NA
"Spoiled","Lactose_F","Galactitol",NA,0.130361361361361,NA
"Spoiled","Lactose_F","D-Mannitol",NA,0.338537537537538,NA
"Spoiled","Lactose_F","D-Glucitol",NA,0.327102102102102,NA
"Spoiled","Lactose_F","myo-Inositol",NA,0.0531371371371371,NA
"Spoiled","Lactose_F","DL-Lactate",NA,0.352252252252252,NA
"Spoiled","Lactose_F","Succinate",NA,0.367867867867868,NA
"Spoiled","Lactose_F","Citrate",NA,0.294405405405405,NA
"Spoiled","Lactose_F","D-Gluconate",NA,0.246646646646647,NA
"Spoiled","Lactose_F","D-Glucosamine",NA,0.331227227227227,NA
"Spoiled","Lactose_F","Nitrate",NA,0.281256256256256,NA
"Spoiled","Lactose_F","Vitamin-free",NA,0.0871661661661662,NA
"Spoiled","Lactose_F","2-Keto-D-gluconate",NA,0.218934934934935,NA
"Spoiled","Lactose_F","Starch formation",NA,0.0637077077077077,NA
"Spoiled","Lactose_F","Growth at 19°C",NA,0.372496496496497,NA
"Spoiled","Lactose_F","Growth at 25°C",NA,0.37398998998999,NA
"Spoiled","Lactose_F","Growth at 30°C",NA,0.367446446446446,NA
"Spoiled","Lactose_F","Growth at 37°C",NA,0.367967967967968,NA
"Spoiled","Raffinose_F","Trehalose_F",NA,0.602113113113113,NA
"Spoiled","Raffinose_F","Glucose",NA,0.802393393393393,NA
"Spoiled","Raffinose_F","Inulin",NA,0.26142042042042,NA
"Spoiled","Raffinose_F","Sucrose",NA,0.727078078078078,NA
"Spoiled","Raffinose_F","Raffinose",NA,0.641725725725726,NA
"Spoiled","Raffinose_F","Melibiose",NA,0.426502502502502,NA
"Spoiled","Raffinose_F","Galactose",NA,0.764764764764765,NA
"Spoiled","Raffinose_F","Lactose",NA,0.561665665665666,NA
"Spoiled","Raffinose_F","Trehalose",NA,0.725844844844845,NA
"Spoiled","Raffinose_F","Maltose",NA,0.71644044044044,NA
"Spoiled","Raffinose_F","Melezitose",NA,0.638394394394394,NA
"Spoiled","Raffinose_F","Methyl-?-D-glucoside",NA,0.723554554554555,NA
"Spoiled","Raffinose_F","Soluble Starch",NA,0.443394394394394,NA
"Spoiled","Raffinose_F","Cellobiose",NA,0.744975975975976,NA
"Spoiled","Raffinose_F","Salicin",NA,0.731802802802803,NA
"Spoiled","Raffinose_F","L-Sorbose",NA,0.671787787787788,NA
"Spoiled","Raffinose_F","L-Rhamnose",NA,0.431755755755756,NA
"Spoiled","Raffinose_F","D-Xylose",NA,0.718414414414414,NA
"Spoiled","Raffinose_F","L-Arabinose",NA,0.586961961961962,NA
"Spoiled","Raffinose_F","D-Arabinose",NA,0.55090990990991,NA
"Spoiled","Raffinose_F","D-Ribose",NA,0.59850950950951,NA
"Spoiled","Raffinose_F","Methanol",NA,0.212203203203203,NA
"Spoiled","Raffinose_F","Ethanol",NA,0.784108108108108,NA
"Spoiled","Raffinose_F","Glycerol",NA,0.784415415415415,NA
"Spoiled","Raffinose_F","Erythritol",NA,0.499274274274274,NA
"Spoiled","Raffinose_F","Ribitol",NA,0.691315315315315,NA
"Spoiled","Raffinose_F","Galactitol",NA,0.457673673673674,NA
"Spoiled","Raffinose_F","D-Mannitol",NA,0.737441441441441,NA
"Spoiled","Raffinose_F","D-Glucitol",NA,0.775751751751752,NA
"Spoiled","Raffinose_F","myo-Inositol",NA,0.198797797797798,NA
"Spoiled","Raffinose_F","DL-Lactate",NA,0.651335335335335,NA
"Spoiled","Raffinose_F","Succinate",NA,0.771746746746747,NA
"Spoiled","Raffinose_F","Citrate",NA,0.66576976976977,NA
"Spoiled","Raffinose_F","D-Gluconate",NA,0.589085085085085,NA
"Spoiled","Raffinose_F","D-Glucosamine",NA,0.531306306306306,NA
"Spoiled","Raffinose_F","Nitrate",NA,0.563874874874875,NA
"Spoiled","Raffinose_F","Vitamin-free",NA,0.37382982982983,NA
"Spoiled","Raffinose_F","2-Keto-D-gluconate",NA,0.512636636636637,NA
"Spoiled","Raffinose_F","Starch formation",NA,0.307411411411411,NA
"Spoiled","Raffinose_F","Growth at 19°C",NA,0.802338338338338,NA
"Spoiled","Raffinose_F","Growth at 25°C",NA,0.800700700700701,NA
"Spoiled","Raffinose_F","Growth at 30°C",NA,0.779554554554555,NA
"Spoiled","Raffinose_F","Growth at 37°C",NA,0.855139139139139,NA
"Spoiled","Trehalose_F","Glucose",NA,1.08657057057057,NA
"Spoiled","Trehalose_F","Inulin",NA,0.355955955955956,NA
"Spoiled","Trehalose_F","Sucrose",NA,0.884563563563564,NA
"Spoiled","Trehalose_F","Raffinose",NA,0.818409409409409,NA
"Spoiled","Trehalose_F","Melibiose",NA,0.551255255255255,NA
"Spoiled","Trehalose_F","Galactose",NA,0.958933933933934,NA
"Spoiled","Trehalose_F","Lactose",NA,0.591455455455455,NA
"Spoiled","Trehalose_F","Trehalose",NA,0.862458458458458,NA
"Spoiled","Trehalose_F","Maltose",NA,0.889625625625626,NA
"Spoiled","Trehalose_F","Melezitose",NA,0.781177177177177,NA
"Spoiled","Trehalose_F","Methyl-?-D-glucoside",NA,0.880071071071071,NA
"Spoiled","Trehalose_F","Soluble Starch",NA,0.63123023023023,NA
"Spoiled","Trehalose_F","Cellobiose",NA,0.867938938938939,NA
"Spoiled","Trehalose_F","Salicin",NA,0.893917917917918,NA
"Spoiled","Trehalose_F","L-Sorbose",NA,0.933297297297297,NA
"Spoiled","Trehalose_F","L-Rhamnose",NA,0.551987987987988,NA
"Spoiled","Trehalose_F","D-Xylose",NA,0.982933933933934,NA
"Spoiled","Trehalose_F","L-Arabinose",NA,0.755874874874875,NA
"Spoiled","Trehalose_F","D-Arabinose",NA,0.694853853853854,NA
"Spoiled","Trehalose_F","D-Ribose",NA,0.790690690690691,NA
